game,name,score,place,timeout
876,g9,8,1st,no
876,g3,6,2nd,no
876,g2,5,3rd,no
876,g1,1,4th,no
877,g1,6,1st,no
879,g2,6,2nd,no
879,g9,3,3rd,no
879,g4,0,4th,no
880,g2,10,1st,no
880,g6,6,2nd,no
880,g1,2,3rd,no
880,g9,2,3rd,no
881,g3,10,1st,no
881,g6,7,2nd,no
881,g9,2,3rd,no
881,g1,1,4th,no
882,g9,7,1st,no
883,g6,4,2nd,no
883,g1,2,3rd,no
883,g4,2,3rd,no
884,g4,8,1st,no
884,g6,7,2nd,no
884,g2,5,3rd,no
884,g9,0,4th,no
885,g6,8,1st,no
886,g2,4,2nd,no
886,g7,3,3rd,no
886,g1,1,4th,no
887,g3,11,1st,no
887,g1,4,2nd,no
887,g7,3,3rd,no
887,g9,2,4th,no
888,g3,6,1st,no
890,g9,4,2nd,no
890,g7,3,3rd,no
890,g4,2,4th,no
891,g3,7,1st,no
892,g7,6,2nd,no
892,g9,4,3rd,no
892,g1,2,4th,no
893,g9,8,1st,no
893,g6,7,2nd,no
893,g2,3,3rd,no
893,g7,2,4th,no
894,g9,6,1st,no
894,g6,5,2nd,no
894,g7,5,2nd,no
894,g3,4,4th,no
895,g4,6,1st,no
896,g8,6,2nd,no
896,g9,5,3rd,no
896,g1,1,4th,no
897,g1,8,1st,no
897,g8,6,2nd,no
897,g3,4,3rd,no
897,g9,2,4th,no
898,g3,7,1st,no
899,g4,6,2nd,no
899,g9,3,3rd,no
899,g1,2,4th,no
900,g2,8,1st,no
900,g8,5,2nd,no
900,g9,4,3rd,no
900,g4,2,4th,no
901,g8,6,1st,no
902,g6,4,2nd,no
902,g1,3,3rd,no
902,g9,3,3rd,no
903,g8,7,1st,no
906,g7,4,2nd,no
906,g9,2,3rd,no
906,g1,1,4th,no
907,g8,7,1st,no
908,g3,7,2nd,no
908,g7,4,3rd,no
908,g9,1,4th,no
909,g8,8,1st,no
909,g9,6,2nd,no
909,g4,5,3rd,no
909,g7,1,4th,no
910,g9,7,1st,no
910,g8,6,2nd,no
910,g7,4,3rd,no
910,g6,3,4th,no
911,g2,7,1st,no
911,g3,5,2nd,no
911,g4,4,3rd,no
911,g1,3,4th,no
912,g1,8,1st,no
912,g3,5,2nd,no
912,g2,4,3rd,no
912,g6,3,4th,no
913,g1,8,1st,no
913,g4,5,2nd,no
913,g6,4,3rd,no
913,g2,2,4th,no
914,g1,9,1st,no
914,g3,5,2nd,no
914,g6,3,3rd,no
914,g4,2,4th,no
915,g3,9,1st,no
915,g4,5,2nd,no
915,g6,5,2nd,no
915,g2,0,4th,no
916,g3,8,1st,no
916,g7,6,2nd,no
916,g1,5,3rd,no
916,g2,0,4th,no
917,g4,7,1st,no
917,g7,7,1st,no
917,g1,3,3rd,no
917,g2,2,4th,no
918,g3,8,1st,no
918,g1,4,2nd,no
918,g7,4,2nd,no
918,g4,3,4th,no
919,g7,7,1st,no
919,g3,5,2nd,no
919,g4,4,3rd,no
919,g2,3,4th,no
920,g2,7,1st,no
920,g7,6,2nd,no
920,g6,4,3rd,no
920,g1,3,4th,no
921,g1,6,1st,no
922,g3,7,2nd,no
922,g6,2,3rd,no
922,g2,1,4th,no
923,g7,6,1st,no
925,g3,5,2nd,no
925,g4,3,3rd,no
925,g6,1,4th,no
926,g8,7,1st,no
927,g1,5,2nd,no
927,g2,5,2nd,no
927,g4,1,4th,no
928,g8,8,1st,no
928,g3,5,2nd,no
928,g1,3,3rd,no
928,g4,3,3rd,no
929,g8,7,1st,no
930,g2,7,2nd,no
930,g6,3,3rd,no
930,g1,0,4th,no
931,g8,7,1st,no
932,g3,5,2nd,no
932,g6,4,3rd,no
932,g2,1,4th,no
933,g1,6,1st,no
934,g2,4,2nd,no
934,g6,4,2nd,no
934,g4,3,4th,no
935,g8,7,1st,no
936,g2,5,2nd,no
936,g1,4,3rd,no
936,g7,2,4th,no
937,g8,9,1st,no
937,g1,4,2nd,no
937,g7,4,2nd,no
937,g3,2,4th,no
938,g8,9,1st,no
939,g4,5,2nd,no
939,g7,2,3rd,no
939,g1,1,4th,no
940,g2,8,1st,no
940,g4,6,2nd,no
940,g7,4,3rd,no
940,g8,1,4th,no
941,g7,8,1st,no
941,g8,6,2nd,no
941,g3,3,3rd,no
941,g4,2,4th,no
942,g8,8,1st,no
942,g7,5,2nd,no
942,g1,4,3rd,no
942,g6,3,4th,no
943,g8,8,1st,no
944,g3,5,2nd,no
944,g6,4,3rd,no
944,g7,1,4th,no
945,g7,9,1st,no
945,g4,4,2nd,no
945,g6,4,2nd,no
945,g8,3,4th,no
946,g1,7,1st,no
946,g3,7,1st,no
946,g2,3,3rd,no
946,g9,3,3rd,no
947,g2,7,1st,no
948,g1,4,2nd,no
948,g4,3,3rd,no
948,g9,3,3rd,no
949,g3,6,1st,no
949,g9,6,1st,no
949,g2,4,3rd,no
949,g4,3,4th,no
950,g9,7,1st,no
951,g1,5,2nd,no
951,g9,3,3rd,no
951,g6,2,4th,no
952,g3,8,1st,no
952,g9,5,2nd,no
952,g2,4,3rd,no
952,g6,3,4th,no
953,g4,8,1st,no
953,g9,6,2nd,no
953,g6,3,3rd,no
953,g1,2,4th,no
954,g9,8,1st,no
954,g2,5,2nd,no
954,g6,5,2nd,no
954,g4,2,4th,no
955,g9,8,1st,no
955,g3,5,2nd,no
955,g4,5,2nd,no
955,g6,2,4th,no
956,g1,6,1st,no
957,g7,5,2nd,no
957,g1,1,3rd,no
957,g9,0,4th,no
958,g7,8,1st,no
958,g2,4,2nd,no
958,g3,4,2nd,no
958,g9,3,4th,no
959,g4,6,1st,no
959,g7,5,2nd,no
959,g1,4,3rd,no
959,g9,4,3rd,no
960,g2,7,1st,no
960,g7,6,2nd,no
960,g9,6,2nd,no
960,g4,1,4th,no
961,g3,6,1st,no
962,g6,3,2nd,no
962,g9,3,2nd,no
962,g1,2,4th,no
963,g7,6,1st,no
964,g9,6,2nd,no
964,g3,4,3rd,no
964,g6,2,4th,no
965,g4,7,1st,no
965,g9,5,2nd,no
965,g7,4,3rd,no
965,g6,3,4th,no
966,g1,6,1st,no
966,g2,5,2nd,no
966,g8,5,2nd,no
966,g9,3,4th,no
967,g3,6,1st,no
968,g3,7,2nd,no
968,g9,3,3rd,no
968,g2,2,4th,no
969,g8,8,1st,no
969,g1,4,2nd,no
969,g4,4,2nd,no
969,g9,3,4th,no
970,g2,8,1st,no
970,g8,5,2nd,no
970,g9,5,2nd,no
970,g4,2,4th,no
971,g8,8,1st,no
971,g9,6,2nd,no
971,g3,5,3rd,no
971,g4,1,4th,no
972,g1,8,1st,no
972,g8,7,2nd,no
972,g6,4,3rd,no
972,g9,1,4th,no
973,g8,8,1st,no
973,g9,7,2nd,no
973,g6,4,3rd,no
973,g2,1,4th,no
974,g9,8,1st,no
974,g8,7,2nd,no
974,g3,4,3rd,no
974,g6,1,4th,no
975,g9,7,1st,no
976,g1,4,2nd,no
976,g7,3,3rd,no
976,g9,1,4th,no
977,g2,7,1st,yes
978,g7,5,2nd,no
978,g3,3,3rd,no
978,g9,2,4th,no
979,g8,8,1st,no
979,g4,5,2nd,no
979,g7,5,2nd,no
979,g9,1,4th,no
980,g8,7,1st,no
2102,g1,7,2nd,no
2102,g6,3,3rd,no
2102,g2,2,4th,no
2103,g2,8,1st,no
2103,g6,7,2nd,no
2103,g4,4,3rd,no
2103,g1,1,4th,no
2104,g4,8,1st,no
2104,g3,7,2nd,no
2104,g1,3,3rd,no
2104,g6,2,4th,no
2105,g2,6,1st,no
2107,g4,5,2nd,no
2107,g1,2,3rd,no
2107,g7,2,3rd,no
2108,g4,7,1st,no
2108,g3,6,2nd,no
2108,g1,3,3rd,no
2108,g7,3,3rd,no
2109,g2,6,1st,no
2110,g2,5,2nd,no
2110,g6,5,2nd,no
2110,g1,3,4th,no
2111,g1,7,1st,no
2112,g6,4,2nd,no
2112,g7,4,2nd,no
2112,g2,2,4th,no
2113,g6,9,1st,no
2113,g4,7,2nd,no
2113,g7,3,3rd,no
2113,g1,1,4th,no
2114,g2,7,1st,no
2114,g6,5,2nd,no
2114,g4,4,3rd,no
2114,g7,4,3rd,no
2115,g7,7,1st,no
2116,g1,6,2nd,no
2116,g8,4,3rd,no
2116,g3,1,4th,no
2117,g1,6,1st,no
2117,g8,6,1st,no
2117,g2,5,3rd,no
2117,g4,2,4th,no
2118,g4,7,1st,no
2119,g3,6,2nd,no
2119,g4,3,3rd,no
2119,g8,3,3rd,no
2120,g2,7,1st,no
2122,g6,5,2nd,no
2122,g3,4,3rd,no
2122,g2,2,4th,no
2123,g8,8,1st,no
2124,g6,6,2nd,no
2124,g8,3,3rd,no
2124,g4,2,4th,no
2125,g4,7,1st,no
2126,g8,7,2nd,no
2126,g7,2,3rd,no
2126,g1,1,4th,no
2127,g7,7,1st,no
2129,g4,6,2nd,no
2129,g7,3,3rd,no
2129,g1,0,4th,no
2130,g8,7,1st,no
2130,g4,5,2nd,no
2130,g2,4,3rd,no
2130,g7,4,3rd,no
2131,g8,7,1st,no
2132,g8,5,2nd,no
2132,g6,3,3rd,no
2132,g7,3,3rd,no
2133,g7,7,1st,no
2134,g7,6,2nd,no
2134,g3,3,3rd,no
2134,g6,2,4th,no
2135,g7,7,1st,no
2136,g2,6,2nd,no
2136,g9,2,3rd,no
2136,g1,1,4th,no
2137,g2,8,1st,no
2138,g9,5,2nd,no
2138,g1,3,3rd,no
2138,g4,2,4th,no
2139,g2,6,1st,no
2140,g2,5,2nd,no
2140,g6,5,2nd,no
2140,g1,3,4th,no
2141,g1,7,1st,no
2141,g6,7,1st,no
2141,g3,3,3rd,no
2141,g9,3,3rd,no
2142,g6,6,1st,no
2143,g4,4,2nd,no
2143,g6,4,2nd,no
2143,g9,3,4th,no
2144,g6,9,1st,no
2144,g2,6,2nd,no
2144,g9,4,3rd,no
2144,g4,1,4th,no
2145,g3,6,1st,no
2146,g1,5,2nd,no
2146,g9,5,2nd,no
2146,g7,1,4th,no
2147,g3,7,1st,no
2147,g7,7,1st,no
2147,g1,3,3rd,no
2147,g9,3,3rd,no
2148,g2,7,1st,no
2148,g3,6,2nd,no
2148,g7,5,3rd,no
2148,g9,2,4th,no
2149,g9,6,1st,no
2150,g9,4,2nd,no
2150,g4,2,3rd,no
2150,g7,2,3rd,no
2151,g4,6,1st,no
2151,g9,6,1st,no
2151,g3,4,3rd,no
2151,g7,3,4th,no
2152,g7,7,1st,no
2152,g6,6,2nd,no
2152,g1,4,3rd,no
2152,g9,3,4th,no
2153,g6,7,1st,no
2153,g2,6,2nd,no
2153,g7,4,3rd,no
2153,g9,3,4th,no
2154,g9,7,1st,no
2155,g6,5,2nd,no
2155,g7,4,3rd,no
2155,g4,3,4th,no
2156,g9,7,1st,no
2156,g1,5,2nd,no
2156,g8,4,3rd,no
2156,g2,3,4th,no
2157,g3,6,1st,no
2158,g2,5,2nd,no
2158,g3,5,2nd,no
2158,g9,2,4th,no
2159,g8,7,1st,no
2159,g4,6,2nd,no
2159,g9,5,3rd,no
2159,g1,2,4th,no
2160,g2,7,1st,no
2160,g4,6,2nd,no
2160,g8,3,3rd,no
2160,g9,3,3rd,no
2161,g3,6,1st,no
2161,g4,5,2nd,no
2161,g8,5,2nd,no
2161,g9,4,4th,no
2162,g1,6,1st,no
2163,g2,6,2nd,no
2163,g6,4,3rd,no
2163,g9,2,4th,no
2164,g8,7,1st,no
2165,g4,3,2nd,no
2165,g9,3,2nd,no
2165,g6,2,4th,no
2166,g8,9,1st,no
2166,g1,6,2nd,no
2166,g7,3,3rd,no
2166,g9,2,4th,no
2167,g8,9,1st,no
2167,g2,5,2nd,no
2167,g9,4,3rd,no
2167,g7,2,4th,no
2168,g3,6,1st,no
2169,g9,6,2nd,no
2169,g7,5,3rd,no
2169,g4,1,4th,no
2170,g7,8,1st,no
2170,g9,6,2nd,no
2170,g6,3,3rd,no
2170,g8,3,3rd,no
2171,g1,8,1st,no
2171,g3,5,2nd,no
2171,g2,3,3rd,no
2171,g4,3,3rd,no
2172,g1,8,1st,no
2173,g4,5,2nd,no
2173,g2,3,3rd,no
2173,g6,3,3rd,no
2174,g1,8,1st,no
2174,g3,7,2nd,no
2174,g4,4,3rd,no
2174,g6,1,4th,no
2175,g3,7,1st,no
2176,g3,6,2nd,no
2176,g1,4,3rd,no
2176,g2,1,4th,no
2177,g1,8,1st,no
2177,g7,6,2nd,no
2177,g2,4,3rd,no
2177,g4,1,4th,no
2178,g3,7,1st,no
2178,g4,5,2nd,no
2178,g7,5,2nd,no
2178,g1,3,4th,no
2179,g4,6,1st,no
2179,g7,6,1st,no
2179,g3,5,3rd,no
2179,g2,2,4th,no
2180,g2,6,1st,no
2180,g1,5,2nd,no
2180,g7,5,2nd,no
2180,g6,4,4th,no
2181,g1,6,1st,no
2182,g3,4,2nd,no
2182,g6,4,2nd,no
2182,g2,3,4th,no
2183,g7,7,1st,no
2184,g2,6,2nd,no
2184,g6,4,3rd,no
2184,g4,1,4th,no
2185,g3,5,1st,no
2186,g1,4,2nd,no
2186,g8,4,2nd,no
2186,g2,0,4th,no
2187,g8,6,1st,no
2189,g3,4,2nd,no
2189,g4,3,3rd,no
2189,g2,2,4th,no
2190,g8,9,1st,no
2190,g6,5,2nd,no
2190,g1,3,3rd,no
2190,g2,3,3rd,no
2191,g1,8,1st,no
2191,g3,7,2nd,no
2191,g8,3,3rd,no
2191,g6,1,4th,no
2192,g8,8,1st,no
2192,g3,5,2nd,no
2192,g2,4,3rd,no
2192,g6,3,4th,no
2193,g8,7,1st,no
2193,g1,5,2nd,no
2193,g6,4,3rd,no
2193,g4,3,4th,no
2194,g2,6,1st,no
2195,g3,5,2nd,no
2195,g4,3,3rd,no
2195,g6,3,3rd,no
2196,g2,8,1st,no
2196,g8,6,2nd,no
2196,g7,3,3rd,no
2196,g1,2,4th,no
2197,g8,8,1st,no
2197,g3,7,2nd,no
2197,g1,4,3rd,no
2197,g7,1,4th,no
2198,g8,7,1st,no
2198,g7,6,2nd,no
2198,g3,4,3rd,no
2198,g2,2,4th,no
2199,g8,7,1st,no
2202,g7,4,2nd,no
2202,g6,3,3rd,no
2202,g1,2,4th,no
2203,g8,8,1st,no
2204,g3,5,2nd,no
2204,g7,5,2nd,no
2204,g6,1,4th,no
2205,g7,7,1st,no
2205,g8,7,1st,no
2205,g4,4,3rd,no
2205,g6,2,4th,no
2206,g2,7,1st,no
2206,g1,5,2nd,no
2206,g9,5,2nd,no
2206,g3,2,4th,no
2207,g9,7,1st,no
2207,g2,6,2nd,no
2207,g4,4,3rd,no
2207,g1,2,4th,no
2208,g1,8,1st,no
2209,g9,6,2nd,no
2209,g4,4,3rd,no
2209,g3,0,4th,no
2210,g9,8,1st,no
2210,g2,5,2nd,no
2210,g1,4,3rd,no
2210,g6,3,4th,no
2211,g3,8,1st,no
2211,g1,6,2nd,no
2211,g6,4,3rd,no
2211,g9,2,4th,no
2212,g2,8,1st,no
2212,g9,6,2nd,no
2212,g3,5,3rd,no
2212,g6,1,4th,no
2213,g4,7,1st,no
2213,g1,6,2nd,no
2213,g9,4,3rd,no
2213,g6,3,4th,no
2214,g2,6,1st,no
2214,g9,6,1st,no
2214,g6,5,3rd,no
2214,g4,3,4th,no
2215,g4,6,1st,no
2216,g7,5,2nd,no
2216,g9,3,3rd,no
2216,g1,1,4th,no
2217,g1,7,1st,no
2217,g3,5,2nd,no
2217,g7,4,3rd,no
2217,g9,4,3rd,no
2218,g7,6,1st,no
2218,g9,6,1st,no
2218,g3,5,3rd,no
2218,g2,3,4th,no
2219,g4,6,1st,no
2219,g1,5,2nd,no
2219,g9,5,2nd,no
2219,g7,3,4th,no
2220,g2,7,1st,no
2221,g9,5,2nd,no
2221,g4,2,3rd,no
2221,g7,0,4th,no
2222,g1,8,1st,no
2222,g9,6,2nd,no
2222,g6,3,3rd,no
2222,g7,2,4th,no
2223,g2,7,1st,no
2224,g3,5,2nd,no
2224,g7,5,2nd,no
2224,g6,2,4th,no
2225,g4,7,1st,no
2226,g2,5,2nd,no
2226,g1,3,3rd,no
2226,g9,3,3rd,no
2227,g9,8,1st,no
2227,g3,5,2nd,no
2227,g8,4,3rd,no
2227,g1,3,4th,no
2228,g8,7,1st,no
2229,g9,5,2nd,no
2229,g1,2,3rd,no
2229,g4,2,3rd,no
2230,g8,7,1st,no
2230,g2,6,2nd,no
2230,g9,4,3rd,no
2230,g4,2,4th,no
2231,g3,6,1st,no
2231,g8,5,2nd,no
2231,g4,4,3rd,no
2231,g9,4,3rd,no
2232,g8,7,1st,no
2233,g8,5,2nd,no
2233,g6,4,3rd,no
2233,g9,3,4th,no
2234,g8,7,1st,no
2236,g7,4,2nd,no
2236,g1,2,3rd,no
2236,g9,1,4th,no
2237,g8,8,1st,no
2237,g2,5,2nd,no
2237,g7,4,3rd,no
2237,g9,2,4th,no
2238,g8,7,1st,no
2239,g4,5,2nd,no
2239,g7,5,2nd,no
2239,g9,2,4th,no
2240,g8,8,1st,no
3362,g3,5,2nd,no
3362,g6,4,3rd,no
3362,g2,2,4th,no
3363,g2,8,1st,no
3363,g4,6,2nd,no
3363,g1,3,3rd,no
3363,g6,3,3rd,no
3364,g3,7,1st,no
3365,g6,5,2nd,no
3365,g2,4,3rd,no
3365,g4,3,4th,no
3366,g3,7,1st,no
3366,g1,5,2nd,no
3366,g2,4,3rd,no
3366,g7,4,3rd,no
3367,g7,7,1st,no
3367,g2,6,2nd,no
3367,g4,4,3rd,no
3367,g1,2,4th,no
3368,g3,7,1st,no
3368,g1,5,2nd,no
3368,g4,4,3rd,no
3368,g7,3,4th,no
3369,g3,7,1st,no
3369,g4,5,2nd,no
3369,g7,5,2nd,no
3369,g2,3,4th,no
3370,g2,7,1st,no
3370,g1,4,2nd,no
3370,g6,4,2nd,no
3370,g7,4,2nd,no
3371,g6,6,1st,no
3373,g4,6,2nd,no
3373,g1,4,3rd,no
3373,g7,2,4th,no
3374,g2,8,1st,no
3374,g6,5,2nd,no
3374,g4,4,3rd,no
3374,g7,3,4th,no
3375,g4,8,1st,no
3375,g7,7,2nd,no
3375,g6,4,3rd,no
3375,g3,1,4th,no
3376,g2,6,1st,no
3377,g4,6,2nd,no
3377,g2,5,3rd,no
3377,g1,1,4th,no
3378,g3,6,1st,no
3378,g8,6,1st,no
3378,g4,5,3rd,no
3378,g1,2,4th,no
3379,g4,7,1st,no
3381,g1,6,2nd,no
3381,g8,3,3rd,no
3381,g6,2,4th,no
3382,g8,9,1st,no
3382,g3,6,2nd,no
3382,g6,3,3rd,no
3382,g2,2,4th,no
3383,g1,6,1st,no
3385,g8,8,2nd,no
3385,g6,2,3rd,no
3385,g3,1,4th,no
3386,g2,7,1st,no
3387,g3,6,2nd,no
3387,g7,5,3rd,no
3387,g1,0,4th,no
3388,g8,9,1st,no
3388,g3,5,2nd,no
3388,g2,3,3rd,no
3388,g7,3,3rd,no
3389,g8,9,1st,no
3389,g4,6,2nd,no
3389,g1,3,3rd,no
3389,g7,1,4th,no
3390,g2,7,1st,no
3390,g7,5,2nd,no
3390,g8,5,2nd,no
3390,g4,2,4th,no
3391,g8,6,1st,no
3393,g6,5,2nd,no
3393,g2,4,3rd,no
3393,g7,2,4th,no
3394,g8,7,1st,no
3395,g6,6,2nd,no
3395,g7,3,3rd,no
3395,g4,0,4th,no
3396,g2,8,1st,no
3396,g9,6,2nd,no
3396,g3,5,3rd,no
3396,g1,1,4th,no
3397,g4,7,1st,no
3397,g1,6,2nd,no
3397,g9,5,3rd,no
3397,g2,1,4th,no
3398,g3,7,1st,no
3398,g4,7,1st,no
3398,g9,4,3rd,no
3398,g1,2,4th,no
3399,g9,6,1st,no
3399,g3,5,2nd,no
3399,g4,5,2nd,no
3399,g2,4,4th,no
3400,g1,6,1st,no
3400,g2,5,2nd,no
3400,g6,4,3rd,no
3400,g9,4,3rd,no
3401,g3,6,1st,no
3402,g2,4,2nd,no
3402,g3,4,2nd,no
3402,g6,4,2nd,no
3403,g6,7,1st,no
3404,g9,6,2nd,no
3404,g2,4,3rd,no
3404,g6,2,4th,no
3405,g4,6,1st,no
3406,g1,6,2nd,no
3406,g9,3,3rd,no
3406,g7,1,4th,no
3407,g1,6,1st,no
3408,g7,5,2nd,no
3408,g9,4,3rd,no
3408,g3,1,4th,no
3409,g4,7,1st,no
3409,g1,5,2nd,no
3409,g7,4,3rd,no
3409,g9,4,3rd,no
3410,g2,6,1st,no
3410,g9,6,1st,no
3410,g7,4,3rd,no
3410,g4,3,4th,no
3411,g4,7,1st,no
3412,g7,8,2nd,no
3412,g1,2,3rd,no
3412,g9,1,4th,no
3413,g9,9,1st,no
3413,g6,5,2nd,no
3413,g2,3,3rd,no
3413,g7,3,3rd,no
3414,g9,7,1st,no
3414,g6,5,2nd,no
3414,g3,4,3rd,no
3414,g7,4,3rd,no
3415,g6,7,1st,no
3416,g8,7,2nd,no
3416,g9,2,3rd,no
3416,g1,1,4th,no
3417,g1,9,1st,no
3417,g8,8,2nd,no
3417,g3,1,3rd,no
3417,g9,1,3rd,no
3418,g2,7,1st,no
3420,g2,8,2nd,no
3420,g9,2,3rd,no
3420,g4,0,4th,no
3421,g3,6,1st,no
3422,g1,5,2nd,no
3422,g6,4,3rd,no
3422,g9,3,4th,no
3423,g6,6,1st,no
3425,g8,7,2nd,no
3425,g6,3,3rd,no
3425,g4,2,4th,no
3426,g8,7,1st,no
3427,g2,7,2nd,no
3427,g7,3,3rd,no
3427,g9,0,4th,no
3428,g8,9,1st,no
3428,g3,4,2nd,no
3428,g7,4,2nd,no
3428,g9,3,4th,no
3429,g8,8,1st,no
3429,g4,5,2nd,no
3429,g7,3,3rd,no
3429,g9,3,3rd,no
3430,g7,6,1st,no
3431,g1,6,2nd,no
3431,g2,3,3rd,no
3431,g3,3,3rd,no
3432,g2,8,1st,no
3432,g3,5,2nd,no
3432,g1,4,3rd,no
3432,g6,3,4th,no
3433,g2,7,1st,no
3433,g1,5,2nd,no
3433,g4,4,3rd,no
3433,g6,4,3rd,no
3434,g1,6,1st,no
3434,g3,5,2nd,no
3434,g6,5,2nd,no
3434,g4,3,4th,no
3435,g3,7,1st,no
3436,g7,8,1st,no
3436,g1,3,3rd,no
3436,g2,0,4th,no
3437,g4,9,1st,no
3437,g2,5,2nd,no
3437,g7,4,3rd,no
3437,g1,2,4th,no
3438,g3,7,1st,no
3438,g1,4,2nd,no
3438,g4,4,2nd,no
3438,g7,4,2nd,no
3439,g7,6,1st,no
3439,g4,5,2nd,no
3439,g2,4,3rd,no
3439,g3,4,3rd,no
3440,g2,7,1st,no
3441,g3,7,2nd,no
3441,g7,2,3rd,no
3441,g6,1,4th,no
3442,g7,10,1st,no
3442,g2,4,2nd,no
3442,g3,4,2nd,no
3442,g6,2,4th,no
3443,g1,9,1st,no
3443,g7,6,2nd,no
3443,g4,3,3rd,no
3443,g6,2,4th,no
3444,g7,7,1st,no
3444,g4,6,2nd,no
3444,g2,4,3rd,no
3444,g6,3,4th,no
3445,g7,7,1st,no
3446,g1,6,2nd,no
3446,g2,2,3rd,no
3446,g3,2,3rd,no
3447,g8,7,1st,no
3448,g3,6,2nd,no
3448,g1,4,3rd,no
3448,g4,2,4th,no
3449,g8,8,1st,no
3449,g3,5,2nd,no
3449,g2,4,3rd,no
3449,g4,2,4th,no
3450,g8,9,1st,no
3450,g2,6,2nd,no
3450,g6,3,3rd,no
3450,g1,2,4th,no
3451,g1,6,1st,no
3451,g3,4,2nd,no
3451,g6,4,2nd,no
3451,g8,2,4th,no
3452,g3,7,1st,no
3453,g1,4,2nd,no
3453,g6,3,3rd,no
3453,g4,2,4th,no
3454,g8,8,1st,no
3455,g3,5,2nd,no
3455,g4,3,3rd,no
3455,g6,2,4th,no
3456,g8,10,1st,no
3456,g2,5,2nd,no
3456,g7,4,3rd,no
3456,g1,1,4th,no
3457,g8,7,1st,no
3457,g7,5,2nd,no
3457,g3,4,3rd,no
3457,g1,3,4th,no
3458,g3,7,1st,no
3458,g8,7,1st,no
3458,g2,3,3rd,no
3458,g7,2,4th,no
3459,g8,8,1st,no
3459,g7,6,2nd,no
3459,g4,4,3rd,no
3459,g1,1,4th,no
3460,g2,6,1st,no
3462,g1,6,2nd,no
3462,g7,3,3rd,no
3462,g6,2,4th,no
3463,g8,9,1st,no
3463,g7,5,2nd,no
3463,g6,4,3rd,no
3463,g2,2,4th,no
3464,g8,8,1st,no
3464,g7,5,2nd,no
3464,g6,4,3rd,no
3464,g3,3,4th,no
3465,g7,7,1st,no
3466,g9,5,2nd,no
3466,g1,4,3rd,no
3466,g2,1,4th,no
3467,g9,8,1st,no
3467,g4,6,2nd,no
3467,g2,5,3rd,no
3467,g1,0,4th,no
3468,g9,7,1st,no
3469,g2,5,2nd,no
3469,g3,3,3rd,no
3469,g4,2,4th,no
3470,g1,7,1st,no
3470,g2,5,2nd,no
3470,g6,5,2nd,no
3470,g9,3,4th,no
3471,g1,7,1st,no
3472,g2,4,2nd,no
3472,g3,4,2nd,no
3472,g6,3,4th,no
3473,g9,7,1st,no
3474,g9,6,2nd,no
3474,g6,3,3rd,no
3474,g4,2,4th,no
3475,g3,6,1st,no
3476,g1,4,2nd,no
3476,g7,3,3rd,no
3476,g9,1,4th,no
3477,g3,9,1st,no
3477,g7,5,2nd,no
3477,g9,4,3rd,no
3477,g1,1,4th,no
3478,g7,10,1st,no
3478,g2,4,2nd,no
3478,g3,3,3rd,no
3478,g9,2,4th,no
3479,g7,6,1st,no
3479,g1,5,2nd,no
3479,g9,5,2nd,no
3479,g4,3,4th,no
3480,g7,7,1st,no
