game,name,score,place,timeout
1042,g9,19,4th,no
1043,g8,33,1st,no
1044,g8,29,2nd,no
1044,g9,20,3rd,no
1044,g6,17,4th,no
1045,g8,29,1st,no
1046,g9,36,2nd,no
1046,g1,12,3rd,no
1046,g7,0,4th,no
1047,g2,33,1st,no
1049,g8,36,2nd,no
1049,g9,18,3rd,no
1049,g7,4,4th,no
1050,g6,35,1st,no
1051,g2,19,2nd,no
1051,g4,19,2nd,no
1051,g1,18,4th,no
1052,g2,29,1st,no
1055,g4,26,2nd,no
1055,g6,17,3rd,no
1055,g2,4,4th,no
1056,g3,52,1st,no
1056,g1,36,2nd,no
1056,g2,12,3rd,no
1056,g7,0,4th,no
1057,g2,47,1st,no
1057,g1,29,2nd,no
1057,g4,22,3rd,no
1057,g7,3,4th,no
1058,g1,43,1st,no
1059,g7,23,2nd,no
1059,g4,15,3rd,no
1059,g2,9,4th,no
1060,g1,46,1st,no
1060,g2,36,2nd,no
1060,g6,18,3rd,no
1060,g7,1,4th,no
1061,g3,38,1st,no
1061,g6,31,2nd,no
1061,g1,23,3rd,no
1061,g7,9,4th,no
1062,g3,35,1st,no
1064,g2,25,2nd,no
1064,g6,21,3rd,no
1064,g7,1,4th,no
1065,g3,34,1st,no
1065,g7,29,2nd,no
1065,g6,20,3rd,no
1065,g4,17,4th,no
1066,g1,34,1st,no
1067,g8,19,2nd,no
1067,g4,13,3rd,no
1067,g2,12,4th,no
1068,g3,37,1st,no
1069,g4,16,2nd,no
1069,g2,15,3rd,no
1069,g8,7,4th,no
1070,g1,38,1st,no
1070,g8,29,2nd,no
1070,g6,21,3rd,no
1070,g2,13,4th,no
1071,g8,32,1st,no
1072,g6,35,2nd,no
1072,g2,13,3rd,no
1072,g8,12,4th,no
1073,g1,37,1st,no
1073,g8,27,2nd,no
1073,g6,19,3rd,no
1073,g4,18,4th,no
1074,g4,32,1st,no
1075,g8,22,2nd,no
1075,g6,19,3rd,no
1075,g4,16,4th,no
1076,g1,40,1st,no
1076,g8,37,2nd,no
1076,g2,24,3rd,no
1076,g7,0,4th,no
1077,g7,30,1st,no
1078,g8,27,2nd,no
1078,g2,21,3rd,no
1078,g3,16,4th,no
1079,g8,30,1st,no
1079,g7,27,2nd,no
1079,g1,26,3rd,no
1079,g4,18,4th,no
1080,g7,30,1st,no
1082,g8,33,2nd,no
1082,g6,17,3rd,yes
1082,g7,2,4th,yes
1083,g7,32,1st,no
1083,g2,27,2nd,no
1083,g8,26,3rd,no
1083,g6,16,4th,no
1084,g6,30,1st,no
1085,g4,26,2nd,no
1085,g6,23,3rd,no
1085,g8,20,4th,no
1086,g1,32,1st,no
1087,g1,26,2nd,no
1087,g9,26,2nd,no
1087,g4,10,4th,no
1088,g3,37,1st,no
1088,g1,32,2nd,no
1088,g9,26,3rd,no
1088,g4,5,4th,no
1089,g2,31,1st,no
1089,g3,30,2nd,no
1089,g9,29,3rd,no
1089,g4,10,4th,no
1090,g2,32,1st,no
1091,g3,26,2nd,no
1091,g9,22,3rd,no
1091,g1,17,4th,no
1092,g6,29,1st,no
1093,g9,27,2nd,no
1093,g6,22,3rd,no
1093,g4,7,4th,no
1094,g9,36,1st,no
1096,g9,26,2nd,no
1096,g2,16,3rd,no
1096,g7,0,4th,no
1097,g9,31,1st,no
1097,g3,26,2nd,no
1097,g1,23,3rd,no
1097,g7,21,4th,no
1098,g7,29,1st,no
1100,g7,24,2nd,no
1100,g4,22,3rd,no
1100,g2,18,4th,no
1101,g9,37,1st,no
1101,g3,34,2nd,no
1101,g4,17,3rd,no
1101,g7,12,4th,no
1102,g9,35,1st,no
1102,g1,28,2nd,no
1102,g7,20,3rd,no
1102,g6,18,4th,no
1103,g2,34,1st,no
1103,g9,26,2nd,no
1103,g7,24,3rd,no
1103,g6,16,4th,no
1104,g9,31,1st,no
1104,g3,24,2nd,no
1104,g6,24,2nd,no
1104,g7,22,4th,no
1105,g7,29,1st,no
1105,g4,27,2nd,no
1105,g6,25,3rd,no
1105,g9,20,4th,no
1106,g9,29,1st,no
1106,g2,28,2nd,no
1106,g1,24,3rd,no
1106,g8,19,4th,no
1107,g1,30,1st,no
1108,g3,30,2nd,no
1108,g8,20,3rd,no
1108,g2,16,4th,no
1109,g1,34,1st,no
1110,g9,25,2nd,no
1110,g2,16,3rd,no
1110,g4,16,3rd,no
1111,g3,32,1st,no
1111,g9,31,2nd,no
1111,g8,25,3rd,no
1111,g4,12,4th,no
1112,g1,33,1st,no
1113,g6,24,2nd,no
1113,g9,19,3rd,no
1113,g2,14,4th,no
1114,g6,31,1st,no
1114,g3,26,2nd,no
1114,g8,23,3rd,no
1114,g9,20,4th,no
1115,g4,28,1st,no
1116,g8,35,2nd,no
1116,g1,21,3rd,no
1116,g7,7,4th,no
1117,g2,27,1st,no
1118,g7,26,2nd,no
1118,g8,25,3rd,no
1118,g3,18,4th,no
1119,g8,31,1st,no
1119,g9,27,2nd,no
1119,g7,25,3rd,no
1119,g4,17,4th,no
1120,g7,27,1st,no
2101,g1,5,2nd,no
2101,g2,4,3rd,no
2101,g4,4,3rd,no
2102,g3,8,1st,no
2105,g3,5,2nd,no
2105,g4,5,2nd,no
2105,g6,4,4th,no
2106,g3,7,1st,no
2106,g7,6,2nd,no
2106,g2,5,3rd,no
2106,g1,2,4th,no
2107,g2,10,1st,no
2109,g3,6,1st,no
2109,g7,6,1st,no
2109,g4,2,4th,no
2110,g7,7,1st,no
2111,g7,6,2nd,no
2111,g6,4,3rd,no
2111,g3,3,4th,no
2112,g3,10,1st,no
2115,g6,6,2nd,no
2115,g4,4,3rd,no
2115,g3,3,4th,no
2116,g2,9,1st,no
2118,g1,6,2nd,no
2118,g3,5,3rd,no
2118,g8,2,4th,no
2119,g2,8,1st,no
2120,g8,6,2nd,no
2120,g6,4,3rd,no
2120,g1,3,4th,no
2121,g8,8,1st,no
2121,g1,5,2nd,no
2121,g6,4,3rd,no
2121,g3,3,4th,no
2122,g8,9,1st,no
2123,g1,5,2nd,no
2123,g4,4,3rd,no
2123,g6,3,4th,no
2124,g2,9,1st,no
2125,g8,7,1st,no
2125,g3,4,3rd,no
2125,g6,2,4th,no
2126,g2,10,1st,no
2127,g8,6,2nd,no
2127,g1,4,3rd,no
2127,g3,3,4th,no
2128,g8,8,1st,no
2128,g3,6,2nd,no
2128,g2,4,3rd,no
2128,g7,2,4th,no
2129,g8,10,1st,no
2131,g3,6,2nd,no
2131,g4,4,3rd,no
2131,g7,3,4th,no
2132,g1,9,1st,no
2133,g8,5,2nd,no
2133,g2,4,3rd,no
2133,g6,4,3rd,no
2134,g8,9,1st,no
2135,g6,5,2nd,no
2135,g8,5,2nd,no
2135,g4,3,4th,no
2136,g3,11,1st,no
2137,g4,6,2nd,no
2137,g9,4,3rd,no
2137,g1,1,4th,no
2138,g3,10,1st,no
2139,g4,6,1st,no
2139,g9,5,3rd,no
2139,g3,3,4th,no
2140,g9,7,1st,no
2142,g2,5,2nd,no
2142,g3,5,2nd,no
2142,g9,4,4th,no
2143,g1,8,1st,no
2145,g6,5,2nd,no
2145,g9,5,2nd,no
2145,g4,4,4th,no
2146,g2,8,1st,no
2149,g1,5,2nd,no
2149,g4,4,3rd,no
2149,g7,4,3rd,no
2150,g2,12,1st,no
2154,g6,5,2nd,no
2154,g3,4,3rd,no
2154,g7,4,3rd,no
2155,g9,8,1st,no
2157,g8,6,1st,no
2157,g1,4,3rd,no
2157,g9,3,4th,no
2158,g8,8,1st,no
2162,g8,5,2nd,no
2162,g9,5,2nd,no
2162,g6,4,4th,no
2163,g8,8,1st,no
2164,g3,5,2nd,no
2164,g6,4,3rd,no
2164,g9,4,3rd,no
2165,g8,12,1st,no
2168,g8,6,1st,no
2168,g9,5,3rd,no
2168,g7,3,4th,no
2169,g8,7,1st,no
2172,g2,8,1st,no
2172,g6,3,3rd,no
2172,g3,1,4th,no
2173,g1,9,1st,no
2175,g4,6,2nd,no
2175,g2,4,3rd,no
2175,g6,3,4th,no
2176,g7,8,1st,no
2181,g7,6,1st,no
2181,g3,4,3rd,no
2181,g6,4,3rd,no
2182,g7,9,1st,no
2183,g1,6,2nd,no
2183,g6,4,3rd,no
2183,g4,3,4th,no
2184,g7,9,1st,no
2185,g4,5,1st,no
2185,g7,5,1st,no
2185,g6,4,4th,no
2186,g3,11,1st,no
2187,g2,5,2nd,no
2187,g4,5,2nd,no
2187,g1,3,4th,no
2188,g8,8,1st,no
2188,g4,7,2nd,no
2188,g3,4,3rd,no
2188,g1,0,4th,no
2189,g8,10,1st,no
2194,g8,6,1st,no
2194,g4,4,3rd,no
2194,g6,4,3rd,no
2195,g8,8,1st,no
2199,g4,6,2nd,no
2199,g7,4,3rd,no
2199,g1,3,4th,no
2200,g2,8,1st,no
2200,g7,6,2nd,no
2200,g4,3,3rd,no
2200,g8,3,3rd,no
2201,g7,9,1st,no
2201,g8,5,2nd,no
2201,g3,3,3rd,no
2201,g4,2,4th,no
2202,g8,11,1st,no
2203,g2,6,2nd,no
2203,g7,5,3rd,no
2203,g6,1,4th,no
2204,g8,9,1st,no
2208,g3,5,2nd,no
2208,g4,3,3rd,no
2208,g9,3,3rd,no
2209,g2,10,1st,no
2215,g9,6,1st,no
2215,g3,5,3rd,no
2215,g6,3,4th,no
2216,g2,11,1st,no
2220,g7,6,2nd,no
2220,g4,4,3rd,no
2220,g9,3,4th,no
2221,g3,12,1st,no
2223,g7,5,2nd,no
2223,g6,4,3rd,no
2223,g9,4,3rd,no
2224,g9,8,1st,no
2225,g9,5,2nd,no
2225,g6,4,3rd,no
2225,g7,4,3rd,no
2226,g8,8,1st,no
2228,g9,7,1st,no
2228,g3,4,3rd,no
2228,g2,2,4th,no
2229,g8,10,1st,no
2232,g9,7,1st,no
2232,g1,3,3rd,no
2232,g6,3,3rd,no
2233,g2,8,1st,no
2234,g9,7,1st,no
2234,g3,4,3rd,no
2234,g6,2,4th,no
2235,g8,8,1st,no
2235,g9,7,2nd,no
2235,g6,3,3rd,no
2235,g4,2,4th,no
2236,g8,12,1st,no
2238,g9,5,2nd,no
2238,g3,4,3rd,no
2238,g7,4,3rd,no
2239,g8,8,1st,no
2240,g9,6,2nd,no
2240,g6,3,3rd,no
2240,g7,3,3rd,no
2241,g2,36,1st,no
2241,g3,32,2nd,no
2241,g4,18,3rd,no
2241,g1,15,4th,no
2242,g1,31,1st,no
2244,g1,22,2nd,no
2244,g6,18,3rd,no
2244,g4,5,4th,no
2245,g3,31,1st,no
2246,g1,25,2nd,no
2246,g2,24,3rd,no
2246,g7,3,4th,no
2247,g2,48,1st,no
2247,g1,26,2nd,no
2247,g4,14,3rd,no
2247,g7,12,4th,no
2248,g3,43,1st,no
2249,g4,27,2nd,no
2249,g2,12,3rd,no
2249,g7,0,4th,no
2250,g2,37,1st,no
2252,g6,27,2nd,no
2252,g2,21,3rd,no
2252,g7,0,4th,no
2253,g1,42,1st,no
2254,g6,30,2nd,no
2254,g4,19,3rd,no
2254,g7,7,4th,no
2255,g3,43,1st,no
2255,g6,42,2nd,no
2255,g4,15,3rd,no
2255,g7,1,4th,no
2256,g2,37,1st,no
2257,g8,25,2nd,no
2257,g4,16,3rd,no
2257,g1,11,4th,no
2258,g3,41,1st,no
2258,g8,29,2nd,no
2258,g1,27,3rd,no
2258,g4,4,4th,no
2259,g3,37,1st,no
2259,g4,26,2nd,no
2259,g8,26,2nd,no
2259,g2,12,4th,no
2260,g2,31,1st,no
2261,g8,25,2nd,no
2261,g1,21,3rd,no
2261,g6,17,4th,no
2262,g6,28,1st,no
2263,g6,23,2nd,no
2263,g4,22,3rd,no
2263,g1,11,4th,no
2264,g2,39,1st,no
2264,g8,30,2nd,no
2264,g6,21,3rd,no
2264,g4,11,4th,no
2265,g8,36,1st,no
2267,g8,34,2nd,no
2267,g1,16,3rd,no
2267,g7,1,4th,no
2268,g8,39,1st,no
2268,g2,29,2nd,no
2268,g7,19,3rd,no
2268,g3,14,4th,no
2269,g8,39,1st,no
2270,g2,36,2nd,no
2270,g4,15,3rd,no
2270,g7,5,4th,no
2271,g8,40,1st,no
2271,g3,27,2nd,no
2271,g4,20,3rd,no
2271,g7,14,4th,no
2272,g8,40,1st,no
2275,g8,22,2nd,no
2275,g6,20,3rd,no
2275,g7,2,4th,no
2276,g2,40,1st,no
2277,g9,41,2nd,no
2277,g1,1,3rd,no
2277,g4,1,3rd,no
2278,g3,48,1st,no
2278,g9,28,2nd,no
2278,g1,24,3rd,no
2278,g4,0,4th,no
2279,g9,44,1st,no
2279,g3,41,2nd,no
2279,g2,14,3rd,no
2279,g4,1,4th,no
2280,g9,34,1st,no
2280,g2,30,2nd,no
2280,g6,20,3rd,no
2280,g1,17,4th,no
2281,g6,29,1st,no
2283,g6,28,2nd,no
2283,g1,20,3rd,no
2283,g4,15,4th,no
2284,g2,34,1st,no
2284,g9,33,2nd,no
2284,g6,26,3rd,no
2284,g4,8,4th,no
2285,g6,33,1st,no
2286,g9,28,2nd,no
2286,g1,22,3rd,no
2286,g7,0,4th,no
2287,g3,42,1st,no
2287,g9,23,2nd,no
2287,g1,20,3rd,no
2287,g7,15,4th,no
2288,g3,37,1st,no
2288,g9,34,2nd,no
2288,g2,29,3rd,no
2288,g7,0,4th,no
2289,g4,34,1st,no
2291,g9,34,2nd,no
2291,g4,22,3rd,no
2291,g7,0,4th,no
2292,g6,41,1st,no
2292,g9,27,2nd,no
2292,g7,18,3rd,no
2292,g1,14,4th,no
2293,g2,38,1st,no
2293,g6,23,2nd,no
2293,g9,23,2nd,no
2293,g7,17,4th,no
2294,g3,32,1st,no
2295,g6,30,2nd,no
2295,g9,22,3rd,no
2295,g7,5,4th,no
2296,g8,40,1st,no
2296,g1,29,2nd,no
2296,g9,22,3rd,no
2296,g2,10,4th,no
2297,g3,31,1st,no
2297,g8,31,1st,no
2297,g1,21,3rd,no
2297,g9,17,4th,no
2298,g8,29,1st,no
2300,g8,26,2nd,no
2300,g9,19,3rd,no
2300,g4,15,4th,no
2301,g3,33,1st,no
2302,g9,23,2nd,no
2302,g6,19,3rd,no
2302,g1,10,4th,no
2303,g9,37,1st,no
2303,g8,30,2nd,no
2303,g2,19,3rd,no
2303,g6,15,4th,no
2304,g8,30,1st,no
2308,g8,26,2nd,no
2308,g9,23,3rd,no
2308,g7,0,4th,no
2309,g8,44,1st,no
2309,g4,38,2nd,no
2309,g9,14,3rd,no
2309,g7,5,4th,no
2310,g8,35,1st,no
2311,g3,36,2nd,no
2311,g2,17,3rd,no
2311,g4,9,4th,no
2312,g1,33,1st,no
2313,g2,31,2nd,no
2313,g6,13,3rd,no
2313,g4,12,4th,no
2314,g3,44,1st,no
2315,g6,19,2nd,no
2315,g4,11,3rd,no
2315,g2,4,4th,no
2316,g3,40,1st,no
2317,g1,37,2nd,no
2317,g4,17,3rd,no
2317,g7,0,4th,no
2318,g3,46,1st,no
2318,g1,34,2nd,no
2318,g7,13,3rd,no
2318,g4,7,4th,no
2319,g7,43,1st,no
2319,g3,29,2nd,no
2319,g2,15,3rd,no
2319,g4,13,4th,no
2320,g1,32,1st,no
2321,g1,29,2nd,no
2321,g6,20,3rd,no
2321,g7,4,4th,no
2322,g3,32,1st,no
2323,g4,24,2nd,no
2323,g6,21,3rd,no
2323,g7,14,4th,no
2324,g2,33,1st,no
2325,g4,20,2nd,no
2325,g6,19,3rd,no
2325,g7,3,4th,no
2326,g1,43,1st,no
2326,g3,38,2nd,no
2326,g8,19,3rd,no
2326,g2,0,4th,no
2327,g1,38,1st,no
2327,g2,32,2nd,no
2327,g4,16,3rd,no
2327,g8,14,4th,no
2328,g3,37,1st,no
2329,g2,27,2nd,no
2329,g8,17,3rd,no
2329,g4,9,4th,no
2330,g2,28,1st,no
2332,g3,37,2nd,no
2332,g8,15,3rd,no
2332,g2,11,4th,no
2333,g1,36,1st,no
2334,g4,23,2nd,no
2334,g8,22,3rd,no
2334,g6,19,4th,no
2335,g3,26,1st,no
2336,g8,25,2nd,no
2336,g2,21,3rd,no
2336,g7,20,4th,no
2337,g3,30,1st,no
2339,g8,36,2nd,no
2339,g1,22,3rd,no
2339,g7,2,4th,no
2340,g8,39,1st,no
2341,g8,26,2nd,no
2341,g4,21,3rd,no
2341,g7,3,4th,no
2342,g8,36,1st,no
2342,g1,24,2nd,no
2342,g6,22,3rd,no
2342,g7,18,4th,no
2343,g2,30,1st,no
2344,g8,27,2nd,no
2344,g7,25,3rd,no
2344,g3,18,4th,no
2345,g7,29,1st,no
2345,g4,26,2nd,no
2345,g6,23,3rd,no
2345,g8,22,4th,no
2346,g3,30,1st,no
2348,g9,27,2nd,no
2348,g1,10,3rd,no
2348,g4,10,3rd,no
2349,g3,34,1st,no
2350,g9,28,2nd,no
2350,g6,17,3rd,no
2350,g2,10,4th,no
2351,g3,31,1st,no
2354,g9,36,2nd,no
2354,g6,15,3rd,no
2354,g4,9,4th,no
2355,g3,30,1st,no
2356,g2,34,1st,no
2356,g9,33,3rd,no
2356,g7,0,4th,no
2357,g1,31,1st,no
2359,g7,25,2nd,no
2359,g9,22,3rd,no
2359,g4,14,4th,no
2360,g2,30,1st,no
2361,g9,41,2nd,no
2361,g4,14,3rd,no
2361,g7,0,4th,no
2362,g1,40,1st,no
2362,g9,23,2nd,no
2362,g6,19,3rd,no
2362,g7,19,3rd,no
2363,g2,31,1st,no
2364,g6,30,2nd,no
2364,g9,29,3rd,no
2364,g7,3,4th,no
2365,g9,29,1st,no
2366,g2,26,2nd,no
2366,g9,22,3rd,no
2366,g8,14,4th,no
2367,g8,30,1st,no
2369,g1,24,2nd,no
2369,g9,24,2nd,no
2369,g4,9,4th,no
2370,g8,41,1st,no
2370,g9,25,2nd,no
2370,g2,24,3rd,no
2370,g4,10,4th,no
2371,g8,36,1st,no
2371,g3,33,2nd,no
2371,g9,21,3rd,no
2371,g4,10,4th,no
2372,g1,29,1st,no
2373,g9,28,2nd,no
2373,g6,26,3rd,no
2373,g2,17,4th,no
2374,g9,30,1st,no
2374,g8,28,2nd,no
2374,g3,23,3rd,no
2374,g6,20,4th,no
2375,g4,30,1st,no
2377,g9,34,2nd,no
2377,g8,30,3rd,no
2377,g7,0,4th,no
2378,g8,30,1st,no
2378,g7,29,2nd,no
2378,g9,23,3rd,no
2378,g3,19,4th,no
2379,g9,29,1st,no
2379,g7,27,2nd,no
2379,g4,25,3rd,no
2379,g8,19,4th,no
2380,g8,28,1st,no
3361,g3,5,2nd,no
3361,g4,5,2nd,no
3361,g1,4,4th,no
3362,g1,9,1st,no
3364,g6,5,2nd,no
3364,g1,4,3rd,no
3364,g4,4,3rd,no
3365,g3,8,1st,no
3371,g7,6,1st,no
3371,g3,5,3rd,no
3371,g1,3,4th,no
3372,g3,7,1st,no
3372,g7,7,1st,no
3372,g6,4,3rd,no
3372,g2,2,4th,no
3373,g6,8,1st,no
3376,g1,5,2nd,no
3376,g8,5,2nd,no
3376,g3,4,4th,no
3377,g8,7,1st,no
3379,g3,6,2nd,no
3379,g8,4,3rd,no
3379,g2,3,4th,no
3380,g2,8,1st,no
3380,g8,6,2nd,no
3380,g6,5,3rd,no
3380,g1,1,4th,no
3381,g3,9,1st,no
3383,g6,6,1st,no
3383,g4,4,3rd,no
3383,g8,4,3rd,no
3384,g8,7,1st,no
3384,g4,5,2nd,no
3384,g2,4,3rd,no
3384,g6,4,3rd,no
3385,g4,9,1st,no
3386,g8,7,1st,no
3386,g1,3,3rd,no
3386,g7,3,3rd,no
3387,g8,9,1st,no
3391,g3,5,2nd,no
3391,g4,5,2nd,no
3391,g7,4,4th,no
3392,g8,8,1st,no
3392,g6,5,2nd,no
3392,g7,4,3rd,no
3392,g1,3,4th,no
3393,g8,9,1st,no
3394,g3,6,2nd,no
3394,g6,5,3rd,no
3394,g7,2,4th,no
3395,g8,11,1st,no
3401,g6,5,2nd,no
3401,g9,5,2nd,no
3401,g1,4,4th,no
3402,g9,8,1st,no
3403,g1,5,2nd,no
3403,g4,4,3rd,no
3403,g9,4,3rd,no
3404,g4,8,1st,no
3405,g6,6,1st,no
3405,g3,5,3rd,no
3405,g9,3,4th,no
3406,g2,10,1st,no
3407,g7,5,2nd,no
3407,g9,5,2nd,no
3407,g3,4,4th,no
