game,name,score,place,timeout
2486,g1,122,2nd,no
2486,g9,119,3rd,no
2486,g2,62,4th,no
2487,g2,157,1st,no
2487,g9,146,2nd,no
2487,g1,116,3rd,no
2487,g4,30,4th,no
2488,g3,184,1st,no
2488,g9,155,2nd,no
2488,g1,119,3rd,no
2488,g4,41,4th,no
2489,g9,165,1st,no
2489,g3,164,2nd,no
2489,g2,126,3rd,no
2489,g4,44,4th,no
2490,g2,147,1st,no
2490,g1,137,2nd,no
2490,g9,110,3rd,no
2490,g6,106,4th,no
2491,g6,146,1st,no
2493,g1,131,2nd,no
2493,g6,112,3rd,no
2493,g4,59,4th,no
2494,g9,173,1st,no
2496,g2,170,2nd,no
2496,g1,118,3rd,no
2496,g7,0,4th,no
2497,g3,185,1st,no
2498,g9,189,2nd,no
2498,g2,81,3rd,no
2498,g7,0,4th,no
2499,g9,161,1st,no
2499,g4,139,2nd,no
2499,g1,131,3rd,no
2499,g7,69,4th,no
2500,g2,159,1st,no
2501,g9,183,2nd,no
2501,g4,76,3rd,no
2501,g7,0,4th,no
2502,g9,194,1st,no
2502,g6,142,2nd,no
2502,g1,101,3rd,no
2502,g7,63,4th,no
2503,g7,143,1st,no
2503,g2,135,2nd,no
2503,g9,121,3rd,no
2503,g6,101,4th,no
2504,g6,139,1st,no
2505,g6,120,2nd,no
2505,g9,106,3rd,no
2505,g7,1,4th,no
2506,g1,144,1st,no
2506,g2,130,2nd,no
2506,g9,113,3rd,no
2506,g8,112,4th,no
2507,g9,138,1st,no
2510,g9,150,2nd,no
2510,g2,74,3rd,no
2510,g4,63,4th,no
2511,g3,160,1st,no
2511,g9,158,2nd,no
2511,g8,110,3rd,no
2511,g4,72,4th,no
2512,g6,160,1st,no
2513,g6,104,2nd,no
2513,g9,103,3rd,no
2513,g2,71,4th,no
2514,g9,141,1st,no
2514,g6,128,2nd,no
2514,g3,118,3rd,no
2514,g8,112,4th,no
2515,g9,132,1st,no
2516,g8,155,2nd,no
2516,g1,127,3rd,no
2516,g7,25,4th,no
2517,g8,181,1st,no
2517,g7,143,2nd,no
2517,g2,102,3rd,no
2517,g9,74,4th,no
2518,g3,168,1st,no
2518,g9,144,2nd,no
2518,g8,126,3rd,no
2518,g7,61,4th,no
2519,g8,146,1st,no
2520,g6,135,2nd,no
2520,g9,128,3rd,no
2520,g7,76,4th,no
3361,g2,6,1st,no
3502,g6,27,2nd,no
3502,g1,22,3rd,no
3502,g2,12,4th,no
3503,g2,51,1st,no
3505,g2,27,2nd,no
3505,g6,22,3rd,no
3505,g4,17,4th,no
3506,g3,56,1st,no
3507,g1,32,2nd,no
3507,g4,21,3rd,no
3507,g7,11,4th,no
3508,g3,57,1st,no
3510,g2,34,2nd,no
3510,g1,32,3rd,no
3510,g7,0,4th,no
3511,g1,40,1st,no
3512,g3,32,2nd,no
3512,g6,31,3rd,no
3512,g7,0,4th,no
3513,g6,55,1st,no
3513,g1,33,2nd,no
3513,g4,13,3rd,no
3513,g7,0,4th,no
3514,g2,56,1st,no
3515,g6,30,2nd,no
3515,g4,22,3rd,no
3515,g7,7,4th,no
3516,g8,43,1st,no
3517,g2,40,2nd,no
3517,g8,18,3rd,no
3517,g4,1,4th,no
3518,g3,48,1st,no
3519,g3,31,2nd,no
3519,g8,22,3rd,no
3519,g2,14,4th,no
3520,g1,36,1st,no
3520,g2,23,2nd,no
3520,g8,23,2nd,no
3520,g6,19,4th,no
3521,g8,40,1st,no
3521,g3,36,2nd,no
3521,g6,25,3rd,no
3521,g1,0,4th,no
3522,g3,41,1st,no
3525,g6,32,2nd,no
3525,g3,27,3rd,no
3525,g4,7,4th,no
3526,g8,53,1st,no
3527,g8,38,2nd,no
3527,g1,15,3rd,no
3527,g7,1,4th,no
3528,g3,48,1st,no
3530,g8,27,2nd,no
3530,g4,22,3rd,no
3530,g2,18,4th,no
3531,g4,37,1st,no
3531,g3,35,2nd,no
3531,g8,28,3rd,no
3531,g7,0,4th,no
3532,g1,48,1st,no
3533,g8,37,2nd,no
3533,g6,16,3rd,no
3533,g2,7,4th,no
3534,g8,42,1st,no
3536,g3,33,2nd,no
3536,g9,20,3rd,no
3536,g2,11,4th,no
3537,g2,44,1st,no
3540,g6,26,2nd,no
3540,g2,23,3rd,no
3540,g1,21,4th,no
3541,g3,32,1st,no
3542,g9,27,2nd,no
3542,g3,22,3rd,no
3542,g6,20,4th,no
3543,g9,35,1st,no
3543,g4,30,2nd,no
3543,g6,21,3rd,no
3543,g1,14,4th,no
3544,g2,37,1st,no
3545,g3,28,2nd,no
3545,g9,25,3rd,no
3545,g4,18,4th,no
3546,g2,56,1st,no
3547,g9,31,2nd,no
3547,g1,17,3rd,no
3547,g7,7,4th,no
3548,g3,51,1st,no
3549,g9,33,2nd,no
3549,g4,30,3rd,no
3549,g7,1,4th,no
3550,g2,45,1st,no
3550,g9,39,2nd,no
3550,g4,17,3rd,no
3550,g7,0,4th,no
3551,g3,57,1st,no
3552,g6,27,2nd,no
3552,g9,26,3rd,no
3552,g7,17,4th,no
3553,g2,52,1st,no
3554,g6,31,2nd,no
3554,g7,19,3rd,no
3554,g9,18,4th,no
3555,g4,38,1st,no
3555,g6,31,2nd,no
3555,g9,31,2nd,no
3555,g7,1,4th,no
3556,g8,39,1st,no
3558,g8,26,2nd,no
3558,g9,25,3rd,no
3558,g3,19,4th,no
3559,g8,42,1st,no
3561,g8,25,2nd,no
3561,g3,24,3rd,no
3561,g4,20,4th,no
3562,g9,40,1st,no
3562,g8,29,2nd,no
3562,g1,18,3rd,no
3562,g6,14,4th,no
3563,g2,43,1st,no
3564,g3,29,2nd,no
3564,g6,24,3rd,no
3564,g9,17,4th,no
3565,g4,38,1st,no
3567,g8,35,1st,no
3567,g9,20,3rd,no
3567,g7,10,4th,no
3568,g3,43,1st,no
3568,g8,35,2nd,no
3568,g9,23,3rd,no
3568,g7,0,4th,no
3569,g8,52,1st,no
3570,g7,31,2nd,no
3570,g8,24,3rd,no
3570,g6,7,4th,no
3571,g3,50,1st,no
3573,g2,30,2nd,no
3573,g6,21,3rd,no
3573,g4,12,4th,no
3574,g3,51,1st,no
3574,g1,33,2nd,no
3574,g6,10,3rd,no
3574,g4,6,4th,no
3575,g3,70,1st,no
3576,g2,23,2nd,no
3576,g1,22,3rd,no
3576,g7,20,4th,no
3577,g1,45,1st,no
3577,g2,39,2nd,no
3577,g4,12,3rd,no
3577,g7,5,4th,no
3578,g3,55,1st,no
3578,g1,26,2nd,no
3578,g4,17,3rd,no
3578,g7,2,4th,no
3579,g3,61,1st,no
3581,g1,29,2nd,no
3581,g3,28,3rd,no
3581,g7,11,4th,no
3582,g3,58,1st,no
3583,g1,30,2nd,no
3583,g6,21,3rd,no
3583,g4,18,4th,no
3584,g7,42,1st,no
3585,g4,23,2nd,no
3585,g6,22,3rd,no
3585,g7,19,4th,no
3586,g3,43,1st,no
3586,g1,28,2nd,no
3586,g8,24,3rd,no
3586,g2,5,4th,no
3587,g1,49,1st,no
3588,g1,30,2nd,no
3588,g8,19,3rd,no
3588,g4,13,4th,no
3589,g3,52,1st,no
3591,g6,31,2nd,no
3591,g3,22,3rd,no
3591,g8,15,4th,no
3592,g3,47,1st,no
3594,g4,28,2nd,no
3594,g6,26,3rd,no
3594,g2,13,4th,no
3595,g3,42,1st,no
3595,g8,25,2nd,no
3595,g6,20,3rd,no
3595,g4,14,4th,no
3596,g1,49,1st,no
3597,g3,28,1st,no
3597,g8,26,3rd,no
3597,g7,18,4th,no
3598,g7,38,1st,no
3599,g4,25,2nd,no
3599,g7,22,3rd,no
3599,g1,21,4th,no
3600,g4,46,1st,no
3604,g8,26,2nd,no
3604,g7,24,3rd,no
3604,g3,23,4th,no
3605,g6,29,1st,no
3605,g7,29,1st,no
3605,g8,27,3rd,no
3605,g4,15,4th,no
3606,g1,35,1st,no
3607,g2,34,2nd,no
3607,g9,32,3rd,no
3607,g4,0,4th,no
3608,g3,39,1st,no
3610,g2,28,2nd,no
3610,g1,26,3rd,no
3610,g6,17,4th,no
3611,g9,32,1st,no
3612,g6,29,2nd,no
3612,g9,23,3rd,no
3612,g3,18,4th,no
3613,g1,35,1st,no
3614,g9,29,2nd,no
3614,g6,25,3rd,no
3614,g4,14,4th,no
3615,g9,38,1st,no
3616,g9,27,2nd,no
3616,g1,23,3rd,no
3616,g7,22,4th,no
3617,g3,44,1st,no
3618,g7,23,2nd,no
3618,g2,22,3rd,no
3618,g3,22,3rd,no
3619,g9,38,1st,no
3620,g7,22,2nd,no
3620,g2,21,3rd,no
3620,g4,19,4th,no
3621,g3,51,1st,no
3623,g2,28,2nd,no
3623,g6,22,3rd,no
3623,g7,20,4th,no
3624,g3,34,1st,no
3625,g7,26,2nd,no
3625,g9,24,3rd,no
3625,g4,23,4th,no
3626,g1,32,1st,no
3628,g8,28,2nd,no
3628,g2,21,3rd,no
3628,g9,21,3rd,no
3629,g8,35,1st,no
3629,g1,28,2nd,no
3629,g9,27,3rd,no
3629,g4,10,4th,no
3630,g8,46,1st,no
3635,g6,25,2nd,no
3635,g9,25,2nd,no
3635,g4,23,4th,no
3636,g9,47,1st,no
3637,g2,26,2nd,no
3637,g7,25,3rd,no
3637,g9,23,4th,no
3638,g8,32,1st,no
3639,g4,23,2nd,no
3639,g7,23,2nd,no
3639,g9,22,4th,no
3640,g8,37,1st,no
3640,g7,25,2nd,no
3640,g6,21,3rd,no
3640,g9,18,4th,no
3641,g2,204,1st,no
3641,g3,170,2nd,no
3641,g1,93,3rd,no
3641,g4,33,4th,no
3642,g2,187,1st,no
3644,g6,117,2nd,no
3644,g1,86,3rd,no
3644,g4,9,4th,no
3645,g3,168,1st,no
3649,g4,101,2nd,no
3649,g2,43,3rd,no
3649,g7,0,4th,no
3650,g6,223,1st,no
3650,g1,153,2nd,no
3650,g7,77,3rd,no
3650,g2,46,4th,no
3651,g3,191,1st,no
3653,g1,127,2nd,no
3653,g4,100,3rd,no
3653,g7,3,4th,no
3654,g6,208,1st,no
3655,g6,154,2nd,no
3655,g4,67,3rd,no
3655,g7,1,4th,no
3656,g2,183,1st,no
3658,g1,105,2nd,no
3658,g8,82,3rd,no
3658,g4,33,4th,no
3659,g3,166,1st,no
3661,g8,133,2nd,no
3661,g6,114,3rd,no
3661,g1,68,4th,no
3662,g8,171,1st,no
3664,g6,113,2nd,no
3664,g4,99,3rd,no
3664,g2,80,4th,no
3665,g3,142,1st,no
3666,g2,88,2nd,no
3666,g1,53,3rd,no
3666,g7,1,4th,no
3667,g3,230,1st,no
3668,g8,151,2nd,no
3668,g7,39,3rd,no
3668,g2,19,4th,no
3669,g8,195,1st,no
3670,g4,153,2nd,no
3670,g2,8,3rd,no
3670,g7,0,4th,no
3671,g8,217,1st,no
3672,g8,148,2nd,no
3672,g1,98,3rd,no
3672,g7,23,4th,no
3673,g8,162,1st,no
3674,g8,162,2nd,no
3674,g6,9,3rd,no
3674,g7,1,4th,no
3675,g7,220,1st,no
3675,g4,134,2nd,no
3675,g8,111,3rd,no
3675,g6,35,4th,no
3676,g2,203,1st,no
3676,g9,125,2nd,no
3676,g3,100,3rd,no
3676,g1,72,4th,no
3677,g9,191,1st,no
3678,g9,187,2nd,no
3678,g4,21,3rd,no
3678,g1,4,4th,no
3679,g3,215,1st,no
3679,g9,154,2nd,no
3679,g2,79,3rd,no
3679,g4,52,4th,no
3680,g2,190,1st,no
3680,g9,113,2nd,no
3680,g6,91,3rd,no
3680,g1,2,4th,no
3681,g3,167,1st,no
3681,g9,137,2nd,no
3681,g6,112,3rd,no
3681,g1,84,4th,no
3682,g3,136,1st,no
3683,g6,124,2nd,no
3683,g1,112,3rd,no
3683,g4,56,4th,no
3684,g2,176,1st,no
3684,g9,162,2nd,no
3684,g6,114,3rd,no
3684,g4,48,4th,no
3685,g3,143,1st,no
3687,g1,126,2nd,no
3687,g9,38,3rd,no
3687,g7,2,4th,no
3688,g3,316,1st,no
3688,g2,122,2nd,no
3688,g9,59,3rd,no
3688,g7,3,4th,no
3689,g9,221,1st,no
3689,g4,152,2nd,no
3689,g1,125,3rd,no
3689,g7,1,4th,no
3690,g4,165,1st,no
3691,g9,153,2nd,no
3691,g4,87,3rd,no
3691,g7,0,4th,no
3692,g6,208,1st,no
3694,g6,95,2nd,no
3694,g9,26,3rd,no
3694,g7,1,4th,no
3695,g4,286,1st,no
3695,g6,102,2nd,no
3695,g9,101,3rd,no
3695,g7,11,4th,no
3696,g9,217,1st,no
3696,g8,182,2nd,no
3696,g2,74,3rd,no
3696,g1,26,4th,no
3697,g3,147,1st,no
3697,g8,147,1st,no
3697,g9,130,3rd,no
3697,g1,76,4th,no
3698,g2,145,1st,no
3700,g8,159,2nd,no
3700,g9,100,3rd,no
3700,g4,55,4th,no
3701,g9,150,1st,no
3703,g9,105,2nd,no
3703,g2,100,3rd,no
3703,g6,86,4th,no
3704,g3,157,1st,no
3704,g9,135,2nd,no
3704,g8,134,3rd,no
3704,g6,74,4th,no
3705,g4,157,1st,no
3707,g9,166,2nd,no
3707,g7,49,3rd,no
3707,g2,47,4th,no
3708,g3,194,1st,no
3710,g9,140,2nd,no
3710,g6,19,3rd,no
3710,g7,1,4th,no
3711,g3,234,1st,no
3711,g2,112,2nd,no
3711,g1,111,3rd,no
3711,g4,43,4th,no
3712,g3,170,1st,no
3712,g6,134,2nd,no
3712,g2,99,3rd,no
3712,g1,97,4th,no
3713,g2,163,1st,no
3715,g4,124,2nd,no
3715,g6,79,3rd,no
3715,g2,30,4th,no
3716,g3,265,1st,no
3716,g1,139,2nd,no
3716,g2,94,3rd,no
3716,g7,1,4th,no
3717,g4,204,1st,no
3717,g2,148,2nd,no
3717,g1,147,3rd,no
3717,g7,1,4th,no
3718,g3,189,1st,no
3719,g4,70,2nd,no
3719,g2,22,3rd,no
3719,g7,3,4th,no
3720,g2,221,1st,no
3720,g1,155,2nd,no
3720,g6,123,3rd,no
3720,g7,1,4th,no
3721,g6,147,1st,no
3722,g6,143,2nd,no
3722,g2,90,3rd,no
3722,g7,2,4th,no
3723,g1,150,1st,no
3725,g6,135,2nd,no
3725,g4,88,3rd,no
3725,g7,5,4th,no
3726,g3,203,1st,no
3726,g8,137,2nd,no
3726,g1,116,3rd,no
3726,g2,44,4th,no
3727,g8,189,1st,no
3729,g8,75,2nd,no
3729,g4,37,3rd,no
3729,g2,28,4th,no
3730,g8,194,1st,no
3730,g6,134,2nd,no
3730,g1,108,3rd,no
3730,g2,64,4th,no
3731,g6,137,1st,no
3731,g8,125,2nd,no
3731,g1,121,3rd,no
3731,g3,116,4th,no
3732,g2,136,1st,no
3736,g8,159,2nd,no
3736,g1,104,3rd,no
3736,g2,17,4th,no
3737,g3,208,1st,no
3738,g8,100,2nd,no
3738,g2,59,3rd,no
3738,g7,5,4th,no
3739,g4,210,1st,no
3739,g8,194,2nd,no
3739,g1,87,3rd,no
3739,g7,8,4th,no
3740,g7,175,1st,no
3741,g8,180,2nd,no
3741,g4,85,3rd,no
3741,g7,2,4th,no
3742,g8,211,1st,no
3742,g6,129,2nd,no
3742,g1,114,3rd,no
3742,g7,45,4th,no
3743,g8,137,1st,no
3744,g8,156,2nd,no
3744,g6,152,3rd,no
3744,g7,28,4th,no
3745,g7,131,1st,no
3746,g1,120,2nd,no
3746,g9,101,3rd,no
3746,g2,87,4th,no
3747,g9,176,1st,no
3748,g3,145,2nd,no
3748,g1,110,3rd,no
3748,g4,50,4th,no
3749,g2,158,1st,no
3749,g9,157,2nd,no
3749,g3,146,3rd,no
3749,g4,38,4th,no
3750,g6,149,1st,no
3750,g2,133,2nd,no
3750,g1,110,3rd,no
3750,g9,108,4th,no
3751,g1,146,1st,no
3752,g6,142,2nd,no
3752,g2,111,3rd,no
3752,g9,99,4th,no
3753,g9,142,1st,no
3756,g2,162,2nd,no
3756,g1,127,3rd,no
3756,g7,0,4th,no
3757,g3,206,1st,no
3757,g9,171,2nd,no
3757,g1,122,3rd,no
3757,g7,0,4th,no
3758,g3,171,1st,no
3758,g7,113,2nd,no
3758,g9,108,3rd,no
3758,g2,107,4th,no
3759,g9,139,1st,no
3761,g9,197,2nd,no
3761,g4,77,3rd,no
3761,g7,2,4th,no
3762,g9,138,1st,no
3763,g6,118,2nd,no
3763,g7,116,3rd,no
3763,g9,106,4th,no
3764,g9,136,1st,no
3764,g3,133,2nd,no
3764,g7,119,3rd,no
3764,g6,112,4th,no
3765,g4,130,1st,no
3769,g8,135,2nd,no
3769,g1,113,3rd,no
3769,g4,71,4th,no
3770,g9,180,1st,no
3770,g8,175,2nd,no
3770,g2,72,3rd,no
3770,g4,72,3rd,no
3771,g9,163,1st,no
3771,g3,150,2nd,no
3771,g8,114,3rd,no
3771,g4,72,4th,no
3772,g6,142,1st,no
3773,g2,145,2nd,no
3773,g6,107,3rd,no
3773,g9,95,4th,no
3774,g6,137,1st,no
3774,g9,133,2nd,no
3774,g3,117,3rd,no
3774,g8,112,4th,no
3775,g9,131,1st,no
3777,g9,101,2nd,no
3777,g7,87,3rd,no
3777,g2,53,4th,no
3778,g3,201,1st,no
3778,g9,135,2nd,no
3778,g8,133,3rd,no
3778,g7,30,4th,no
3779,g8,134,1st,no
3780,g9,115,2nd,no
3780,g6,114,3rd,no
3780,g7,97,4th,no
4621,g3,8,1st,no
4762,g3,28,2nd,no
4762,g2,26,3rd,no
4762,g6,18,4th,no
4763,g2,50,1st,no
4765,g3,33,2nd,no
4765,g6,18,3rd,no
4765,g4,15,4th,no
4766,g2,40,1st,no
4766,g3,32,2nd,no
4766,g1,28,3rd,no
4766,g7,1,4th,no
4767,g2,53,1st,no
4767,g1,31,2nd,no
4767,g4,15,3rd,no
4767,g7,1,4th,no
4768,g3,65,1st,no
4770,g1,32,2nd,no
4770,g6,25,3rd,no
4770,g7,9,4th,no
4771,g3,39,1st,no
4771,g6,34,2nd,no
4771,g1,27,3rd,no
4771,g7,1,4th,no
4772,g3,43,1st,no
4773,g6,36,2nd,no
4773,g4,22,3rd,no
4773,g7,2,4th,no
4774,g6,43,1st,no
4774,g2,33,2nd,no
4774,g4,25,3rd,no
4774,g7,0,4th,no
4775,g3,51,1st,no
4776,g3,24,2nd,no
4776,g8,21,3rd,no
4776,g2,19,4th,no
4777,g2,58,1st,no
4779,g3,27,2nd,no
4779,g8,26,3rd,no
4779,g2,11,4th,no
4780,g2,41,1st,no
4782,g3,27,2nd,no
4782,g8,23,3rd,no
4782,g2,21,4th,no
4783,g8,60,1st,no
4784,g6,30,2nd,no
4784,g4,23,3rd,no
4784,g8,15,4th,no
4785,g8,34,1st,no
4785,g3,25,2nd,no
4785,g6,22,3rd,no
4785,g4,20,4th,no
4786,g2,40,1st,no
4786,g8,39,2nd,no
4786,g1,20,3rd,no
4786,g7,2,4th,no
4787,g3,51,1st,no
4789,g4,25,2nd,no
4789,g7,24,3rd,no
4789,g1,14,4th,no
4790,g2,44,1st,no
4790,g8,39,2nd,no
4790,g4,17,3rd,no
4790,g7,0,4th,no
4791,g3,55,1st,no
4792,g6,34,2nd,no
4792,g1,21,3rd,no
4792,g7,2,4th,no
4793,g8,57,1st,no
4796,g9,27,2nd,no
4796,g2,21,3rd,no
4796,g3,21,3rd,no
4797,g2,42,1st,no
4798,g9,33,2nd,no
4798,g1,20,3rd,no
4798,g4,11,4th,no
4799,g9,52,1st,no
4801,g3,26,2nd,no
4801,g9,25,3rd,no
4801,g1,21,4th,no
4802,g2,36,1st,no
4802,g3,28,2nd,no
4802,g9,22,3rd,no
4802,g6,15,4th,no
4803,g9,39,1st,no
4803,g1,22,2nd,no
4803,g6,20,3rd,no
4803,g4,19,4th,no
4804,g2,41,1st,no
4805,g3,27,2nd,no
4805,g6,26,3rd,no
4805,g4,19,4th,no
4806,g2,35,1st,no
4806,g9,32,2nd,no
4806,g1,31,3rd,no
4806,g7,2,4th,no
4807,g3,51,1st,no
4808,g3,34,2nd,no
4808,g9,22,3rd,no
4808,g7,7,4th,no
4809,g9,42,1st,no
4809,g4,23,2nd,no
4809,g1,19,3rd,no
4809,g7,16,4th,no
4810,g2,58,1st,no
4812,g6,37,1st,no
4812,g9,20,3rd,no
4812,g7,7,4th,no
4813,g2,42,1st,no
4815,g4,27,2nd,no
4815,g7,26,3rd,no
4815,g9,19,4th,no
4816,g2,32,1st,no
4817,g3,31,2nd,no
4817,g9,22,3rd,no
4817,g1,15,4th,no
4818,g8,37,1st,no
4819,g1,27,2nd,no
4819,g9,27,2nd,no
4819,g4,15,4th,no
4820,g2,42,1st,no
4821,g4,28,2nd,no
4821,g8,23,3rd,no
4821,g9,21,4th,no
4822,g8,58,1st,no
4824,g3,28,2nd,no
4824,g8,27,3rd,no
4824,g6,14,4th,no
4825,g8,33,1st,no
4825,g4,30,2nd,no
4825,g6,26,3rd,no
4825,g9,12,4th,no
4826,g8,38,1st,no
4826,g1,29,2nd,no
4826,g9,27,3rd,no
4826,g7,6,4th,no
4827,g2,47,1st,no
4828,g3,31,2nd,no
4828,g9,26,3rd,no
4828,g7,9,4th,no
4829,g8,54,1st,no
4830,g9,29,2nd,no
4830,g6,27,3rd,no
4830,g7,13,4th,no
4831,g1,40,1st,no
4831,g3,37,2nd,no
4831,g2,20,3rd,no
4831,g4,3,4th,no
4832,g3,43,1st,no
4832,g1,28,2nd,no
4832,g6,19,3rd,no
4832,g2,11,4th,no
4833,g2,46,1st,no
4834,g3,36,2nd,no
4834,g6,22,3rd,no
4834,g4,5,4th,no
4835,g3,54,1st,no
4835,g6,22,2nd,no
4835,g4,21,3rd,no
4835,g2,4,4th,no
4836,g3,61,1st,no
4838,g1,33,2nd,no
4838,g7,14,3rd,no
4838,g4,13,4th,no
4839,g3,59,1st,no
4840,g7,25,2nd,no
4840,g6,23,3rd,no
4840,g2,21,4th,no
4841,g3,34,1st,no
4841,g6,34,1st,no
4841,g1,29,3rd,no
4841,g7,4,4th,no
4842,g3,59,1st,no
4846,g3,32,2nd,no
4846,g8,30,3rd,no
4846,g2,3,4th,no
4847,g1,37,1st,no
4848,g3,34,1st,no
4848,g8,18,3rd,no
4848,g4,14,4th,no
4849,g3,55,1st,no
4852,g3,28,2nd,no
4852,g2,26,3rd,no
4852,g8,14,4th,no
4853,g1,43,1st,no
4853,g8,23,2nd,no
4853,g4,18,3rd,no
4853,g6,16,4th,no
4854,g2,46,1st,no
4856,g7,26,2nd,no
4856,g1,20,3rd,no
4856,g8,20,3rd,no
4857,g3,36,1st,no
4858,g8,23,2nd,no
4858,g2,21,3rd,no
4858,g7,21,3rd,no
4859,g8,49,1st,no
4865,g7,27,2nd,no
4865,g6,24,3rd,no
4865,g4,22,4th,no
4866,g1,33,1st,no
4867,g1,28,2nd,no
4867,g2,22,3rd,no
4867,g4,19,4th,no
4868,g3,41,1st,no
4872,g3,25,2nd,no
4872,g2,24,3rd,no
4872,g9,21,4th,no
4873,g1,36,1st,no
4874,g9,34,1st,no
4874,g4,17,3rd,no
4874,g6,16,4th,no
4875,g3,43,1st,no
4877,g1,26,2nd,no
4877,g7,23,3rd,no
4877,g9,23,3rd,no
4878,g2,30,1st,no
4879,g1,29,2nd,no
4879,g4,20,3rd,no
4879,g7,20,3rd,no
4880,g2,39,1st,no
4885,g4,27,2nd,no
4885,g7,26,3rd,no
4885,g9,20,4th,no
4886,g2,31,1st,no
4886,g1,26,2nd,no
4886,g8,23,3rd,no
4886,g9,21,4th,no
4887,g9,33,1st,no
4888,g8,27,2nd,no
4888,g3,23,3rd,no
4888,g9,17,4th,no
4889,g1,37,1st,no
4892,g9,25,2nd,no
4892,g8,23,3rd,no
4892,g6,18,4th,no
4893,g2,37,1st,no
4895,g8,25,2nd,no
4895,g4,24,3rd,no
4895,g9,22,4th,no
4896,g8,43,1st,no
4898,g8,28,2nd,no
4898,g9,23,3rd,no
4898,g7,19,4th,no
4899,g7,32,1st,no
4899,g8,30,2nd,no
4899,g4,21,3rd,no
4899,g9,17,4th,no
4900,g8,36,1st,no
4900,g9,24,2nd,no
4900,g6,23,3rd,no
4900,g7,18,4th,no
4901,g2,188,1st,no
4901,g3,165,2nd,no
4901,g1,85,3rd,no
4901,g4,61,4th,no
4902,g3,176,1st,no
4903,g1,123,2nd,no
4903,g6,100,3rd,no
4903,g4,61,4th,no
4904,g3,165,1st,no
4906,g1,155,2nd,no
4906,g2,20,3rd,no
4906,g7,2,4th,no
4907,g4,304,1st,no
4907,g2,100,2nd,no
4907,g1,94,3rd,no
4907,g7,1,4th,no
4908,g3,274,1st,no
4908,g1,139,2nd,no
4908,g4,86,3rd,no
4908,g7,0,4th,no
4909,g3,261,1st,no
4909,g4,150,2nd,no
4909,g2,69,3rd,no
4909,g7,20,4th,no
4910,g6,190,1st,no
4910,g1,163,2nd,no
4910,g2,85,3rd,no
4910,g7,62,4th,no
4911,g3,161,1st,no
4912,g6,149,2nd,no
4912,g2,114,3rd,no
4912,g7,2,4th,no
4913,g6,169,1st,no
4915,g6,175,2nd,no
4915,g4,87,3rd,no
4915,g7,24,4th,no
4916,g2,172,1st,no
4919,g8,132,2nd,no
4919,g4,77,3rd,no
4919,g2,38,4th,no
4920,g2,170,1st,no
4920,g8,136,2nd,no
4920,g1,113,3rd,no
4920,g6,80,4th,no
4921,g3,156,1st,no
4923,g6,121,2nd,no
4923,g4,88,3rd,no
4923,g1,74,4th,no
4924,g8,204,1st,no
4924,g6,130,2nd,no
4924,g4,85,3rd,no
4924,g2,81,4th,no
4925,g3,159,1st,no
4927,g8,175,2nd,no
4927,g1,72,3rd,no
4927,g7,2,4th,no
4928,g3,226,1st,no
4929,g4,115,2nd,no
4929,g1,40,3rd,no
4929,g7,1,4th,no
4930,g8,318,1st,no
4930,g7,89,2nd,no
4930,g4,76,3rd,no
4930,g2,16,4th,no
4931,g3,263,1st,no
4931,g8,142,2nd,no
4931,g4,93,3rd,no
4931,g7,2,4th,no
4932,g8,241,1st,no
4933,g2,94,2nd,no
4933,g6,12,3rd,no
4933,g7,0,4th,no
4934,g3,247,1st,no
4935,g8,191,2nd,no
4935,g6,27,3rd,no
4935,g7,1,4th,no
4936,g2,159,1st,no
4937,g2,123,2nd,no
4937,g1,40,3rd,no
4937,g4,36,4th,no
4938,g3,259,1st,no
4938,g9,131,2nd,no
4938,g4,77,3rd,no
4938,g1,33,4th,no
4939,g9,172,1st,no
4940,g9,129,2nd,no
4940,g6,81,3rd,no
4940,g1,69,4th,no
4941,g3,178,1st,no
4941,g9,120,2nd,no
4941,g6,111,3rd,no
4941,g1,91,4th,no
4942,g2,147,1st,no
4944,g6,110,2nd,no
4944,g9,106,3rd,no
4944,g4,49,4th,no
4945,g3,138,1st,no
4948,g9,115,2nd,no
4948,g2,113,3rd,no
4948,g7,1,4th,no
4949,g7,174,1st,no
4951,g9,161,2nd,no
4951,g4,90,3rd,no
4951,g7,1,4th,no
4952,g6,157,1st,no
4954,g9,122,2nd,no
4954,g6,25,3rd,no
4954,g7,2,4th,no
4955,g4,166,1st,no
4955,g7,126,2nd,no
4955,g6,124,3rd,no
4955,g9,84,4th,no
4956,g2,142,1st,no
4957,g8,138,2nd,no
4957,g9,97,3rd,no
4957,g1,70,4th,no
4958,g2,163,1st,no
4959,g9,197,2nd,no
4959,g4,97,3rd,no
4959,g1,2,4th,no
4960,g9,163,1st,no
4960,g2,155,2nd,no
4960,g8,142,3rd,no
4960,g4,39,4th,no
4961,g9,142,1st,no
4963,g2,164,2nd,no
4963,g9,94,3rd,no
4963,g6,64,4th,no
4964,g3,155,1st,no
4967,g8,179,2nd,no
4967,g7,20,3rd,no
4967,g2,9,4th,no
4968,g3,191,1st,no
4970,g8,194,2nd,no
4970,g6,44,3rd,no
4970,g7,14,4th,no
4971,g3,217,1st,no
4971,g1,117,2nd,no
4971,g2,112,3rd,no
4971,g4,53,4th,no
4972,g3,194,1st,no
