game,name,score,place,timeout
250,g9,29,2nd,no
253,g1,29,2nd,no
253,g4,8,4th,no
253,g6,9,3rd,no
253,g9,53,1st,no
254,g2,44,1st,no
256,g2,29,2nd,no
256,g7,19,3rd,no
256,g9,34,1st,no
259,g1,24,3rd,no
259,g4,8,4th,no
259,g7,34,1st,no
259,g9,34,1st,no
260,g2,33,2nd,no
260,g4,8,4th,no
260,g7,25,3rd,no
260,g9,34,1st,no
261,g3,38,1st,no
262,g6,5,4th,no
262,g7,38,1st,no
262,g9,34,2nd,no
263,g2,34,1st,no
265,g6,5,4th,no
265,g7,33,2nd,no
265,g9,52,1st,no
266,g1,16,4th,no
266,g2,31,1st,no
266,g8,26,3rd,no
266,g9,27,2nd,no
269,g1,22,3rd,no
269,g4,9,4th,no
269,g8,32,2nd,no
269,g9,38,1st,no
270,g2,33,2nd,no
270,g4,8,4th,no
270,g8,23,3rd,no
270,g9,36,1st,no
271,g3,35,2nd,no
272,g6,8,4th,no
272,g8,30,2nd,no
272,g9,48,1st,no
273,g2,29,2nd,no
273,g6,8,4th,no
273,g8,23,3rd,no
273,g9,40,1st,no
274,g3,31,2nd,no
275,g6,11,3rd,no
275,g8,32,2nd,no
275,g9,52,1st,no
276,g1,16,4th,no
276,g7,23,2nd,no
276,g8,19,3rd,no
276,g9,42,1st,no
277,g2,18,4th,no
277,g7,20,3rd,no
277,g8,31,2nd,no
277,g9,32,1st,no
278,g3,29,2nd,no
279,g7,25,2nd,no
279,g8,23,3rd,no
279,g9,48,1st,no
280,g6,13,4th,no
280,g7,27,2nd,no
280,g8,21,3rd,no
280,g9,38,1st,no
283,g1,99,4th,no
287,g2,119,3rd,no
287,g4,126,2nd,no
287,g7,139,1st,no
290,g1,114,4th,no
294,g4,100,4th,no
294,g6,113,3rd,no
294,g7,159,1st,no
295,g3,122,2nd,no
295,g4,120,3rd,no
295,g6,115,4th,no
295,g7,143,1st,no
297,g1,99,4th,no
305,g4,104,4th,no
305,g6,129,2nd,no
305,g8,123,3rd,no
306,g1,89,4th,no
309,g4,108,4th,no
309,g7,138,1st,no
309,g8,124,3rd,no
310,g2,121,3rd,no
310,g4,101,4th,no
310,g7,145,1st,no
310,g8,132,2nd,no
311,g3,102,4th,no
312,g6,113,3rd,no
312,g7,140,1st,no
312,g8,137,2nd,no
313,g2,110,4th,no
314,g6,124,3rd,no
314,g7,125,2nd,no
314,g8,132,1st,no
315,g4,104,4th,no
317,g2,127,2nd,no
317,g4,119,3rd,no
317,g9,141,1st,no
320,g1,112,4th,no
324,g4,109,4th,no
324,g6,120,3rd,no
324,g9,138,1st,no
325,g3,123,3rd,no
325,g4,72,4th,no
325,g6,165,1st,no
325,g9,139,2nd,no
326,g1,99,4th,no
329,g4,83,4th,no
329,g7,156,1st,no
329,g9,135,2nd,no
330,g2,120,2nd,no
330,g4,72,4th,no
330,g7,196,1st,no
330,g9,111,3rd,no
331,g3,52,4th,no
333,g6,106,4th,no
333,g7,134,2nd,no
333,g9,120,3rd,no
334,g3,101,4th,no
334,g6,122,3rd,no
334,g7,133,2nd,no
334,g9,143,1st,no
335,g4,89,4th,no
339,g4,130,3rd,no
339,g8,50,4th,no
339,g9,180,1st,no
340,g2,104,3rd,no
341,g4,95,4th,no
341,g8,132,3rd,no
341,g9,134,2nd,no
342,g1,135,2nd,no
342,g6,109,3rd,no
342,g8,65,4th,no
342,g9,191,1st,no
343,g2,135,2nd,no
343,g6,130,3rd,no
343,g8,66,4th,no
343,g9,168,1st,no
344,g3,123,3rd,no
344,g6,124,2nd,no
344,g8,58,4th,no
344,g9,195,1st,no
345,g4,109,3rd,no
347,g7,124,3rd,no
347,g8,61,4th,no
347,g9,170,1st,no
348,g3,139,3rd,no
348,g7,147,2nd,no
348,g8,53,4th,no
348,g9,161,1st,no
349,g4,125,2nd,no
353,g2,249,1st,no
353,g4,49,3rd,no
353,g6,36,4th,no
357,g1,108,3rd,no
365,g4,34,4th,no
365,g6,38,3rd,no
365,g7,188,2nd,no
367,g1,90,3rd,no
375,g4,37,4th,no
375,g6,42,3rd,no
375,g8,174,2nd,no
376,g1,86,4th,no
381,g4,28,4th,no
381,g7,143,2nd,no
381,g8,122,3rd,no
382,g1,146,3rd,no
383,g6,34,4th,no
383,g7,143,3rd,no
383,g8,163,1st,no
384,g3,157,2nd,no
384,g6,38,4th,no
384,g7,146,3rd,no
384,g8,158,1st,no
385,g4,39,4th,no
387,g2,145,2nd,no
387,g4,36,4th,no
387,g9,184,1st,no
390,g1,108,3rd,no
394,g4,42,3rd,no
394,g6,38,4th,no
394,g9,195,2nd,no
395,g3,204,2nd,no
395,g4,27,4th,no
395,g6,38,3rd,no
395,g9,231,1st,no
396,g1,85,4th,no
399,g4,31,4th,no
399,g7,142,2nd,no
399,g9,190,1st,no
400,g2,134,3rd,no
401,g4,39,4th,no
401,g7,153,2nd,no
401,g9,136,3rd,no
402,g1,120,3rd,no
403,g6,46,4th,no
403,g7,135,3rd,no
403,g9,158,2nd,no
404,g3,154,2nd,no
404,g6,34,4th,no
404,g7,143,3rd,no
404,g9,168,1st,no
405,g4,31,4th,no
410,g4,36,4th,no
410,g8,74,3rd,no
410,g9,217,1st,no
411,g3,172,2nd,no
411,g4,59,4th,no
411,g8,61,3rd,no
411,g9,208,1st,no
412,g1,125,2nd,no
414,g6,24,4th,no
414,g8,98,3rd,no
414,g9,193,1st,no
415,g4,48,3rd,no
418,g7,126,3rd,no
418,g8,48,4th,no
418,g9,178,1st,no
419,g4,28,4th,no
420,g7,164,2nd,no
420,g8,94,3rd,no
420,g9,210,1st,no
1263,g1,5,2nd,no
1407,g2,19,4th,no
1407,g4,26,2nd,no
1407,g7,32,1st,no
1410,g1,26,1st,no
1410,g2,25,3rd,no
1410,g6,23,4th,no
1410,g7,26,1st,no
1413,g1,29,2nd,no
1413,g4,11,4th,no
1413,g6,32,1st,no
1413,g7,29,2nd,no
1414,g2,34,1st,no
1423,g4,34,1st,no
1423,g6,24,3rd,no
1423,g8,25,2nd,no
1424,g2,24,3rd,no
1425,g4,28,2nd,no
1425,g6,23,3rd,no
1425,g8,29,1st,no
1426,g1,32,1st,no
1429,g4,23,3rd,no
1429,g7,33,1st,no
1429,g8,33,1st,no
1430,g2,21,3rd,no
1430,g4,13,4th,no
1430,g7,37,1st,no
1430,g8,29,2nd,no
1431,g3,39,1st,no
1432,g6,20,3rd,no
1432,g7,28,2nd,no
1432,g8,32,1st,no
1433,g2,30,2nd,no
1433,g6,17,4th,no
1433,g7,31,1st,no
1433,g8,23,3rd,no
1434,g3,31,1st,no
1435,g6,24,3rd,no
1435,g7,29,1st,no
1435,g8,29,1st,no
1437,g1,26,2nd,no
1440,g2,24,2nd,no
1440,g6,21,3rd,no
1440,g9,35,1st,no
1443,g1,27,2nd,no
1444,g4,26,2nd,no
1444,g6,24,3rd,no
1444,g9,27,1st,no
1445,g3,35,1st,no
1446,g2,22,3rd,no
1446,g7,27,2nd,no
1446,g9,37,1st,no
1449,g1,27,2nd,no
1449,g4,12,4th,no
1449,g7,35,1st,no
1449,g9,26,3rd,no
1450,g2,31,1st,no
1451,g4,19,4th,no
1451,g7,25,2nd,no
1451,g9,36,1st,no
1452,g1,25,2nd,no
1453,g6,26,2nd,no
1453,g7,23,3rd,no
1453,g9,30,1st,no
1454,g3,33,1st,no
1456,g2,15,4th,no
1456,g8,16,3rd,no
1456,g9,50,1st,no
1459,g1,23,3rd,no
1459,g4,24,2nd,no
1459,g8,21,4th,no
1459,g9,32,1st,no
1460,g2,26,3rd,no
1460,g4,33,1st,no
1460,g8,10,4th,no
1460,g9,32,2nd,no
1461,g3,27,2nd,no
1462,g6,29,2nd,no
1462,g8,11,4th,no
1462,g9,34,1st,no
1463,g2,29,2nd,no
1465,g6,22,2nd,no
1465,g8,22,2nd,no
1465,g9,36,1st,no
1466,g1,27,3rd,no
1466,g7,28,2nd,no
1466,g8,15,4th,no
1466,g9,30,1st,no
1467,g2,29,2nd,no
1470,g7,40,1st,no
1470,g8,17,4th,no
1470,g9,21,3rd,no
1473,g1,31,2nd,no
1477,g2,39,1st,no
1477,g4,10,4th,no
1477,g7,33,2nd,no
1480,g1,22,3rd,no
1480,g2,40,1st,no
1480,g6,10,4th,no
1480,g7,29,2nd,no
1483,g1,35,2nd,no
1483,g4,10,3rd,no
1483,g6,7,4th,no
1483,g7,49,1st,no
1484,g2,37,2nd,no
1484,g4,9,4th,no
1484,g6,11,3rd,no
1484,g7,43,1st,no
1485,g3,49,1st,no
1487,g2,32,2nd,no
1487,g4,11,4th,no
1487,g8,42,1st,no
1490,g1,25,3rd,no
1493,g4,10,3rd,no
1493,g6,9,4th,no
1493,g8,55,1st,no
1494,g2,40,2nd,no
1496,g2,29,2nd,no
1496,g7,25,3rd,no
1496,g8,31,1st,no
1499,g1,28,2nd,no
1500,g4,8,4th,no
1500,g7,26,3rd,no
1500,g8,36,1st,no
1501,g3,35,1st,no
1502,g6,11,4th,no
1502,g7,22,2nd,no
1502,g8,54,1st,no
1503,g2,33,1st,no
1503,g6,8,4th,no
1503,g7,26,3rd,no
1503,g8,33,1st,no
1504,g3,36,1st,no
1505,g6,6,4th,no
1505,g7,31,2nd,no
1505,g8,57,1st,no
1507,g1,11,3rd,no
1507,g2,46,1st,no
1507,g4,3,4th,no
1507,g9,40,2nd,no
1510,g1,20,3rd,no
1510,g2,40,1st,no
1510,g6,8,4th,no
1510,g9,32,2nd,no
1513,g1,28,2nd,no
1513,g4,12,3rd,no
1513,g6,9,4th,no
1513,g9,51,1st,no
1514,g2,33,2nd,no
1514,g4,8,4th,no
1514,g6,9,3rd,no
1514,g9,50,1st,no
1515,g3,41,2nd,no
1519,g4,12,4th,no
1519,g7,37,1st,no
1519,g9,33,2nd,no
1520,g2,33,1st,no
1522,g6,2,4th,no
1522,g7,32,2nd,no
1522,g9,39,1st,no
1523,g2,35,2nd,no
1525,g6,8,3rd,no
1525,g7,35,2nd,no
1525,g9,50,1st,no
1526,g1,19,4th,no
1526,g2,28,2nd,no
1526,g8,24,3rd,no
1526,g9,29,1st,no
1529,g1,26,3rd,no
1529,g4,10,4th,no
1529,g8,32,2nd,no
1529,g9,33,1st,no
1530,g2,41,1st,no
1532,g6,4,4th,no
1532,g8,26,2nd,no
1532,g9,51,1st,no
1533,g2,34,1st,no
1533,g6,8,4th,no
1533,g8,34,1st,no
1533,g9,24,3rd,no
1534,g3,40,1st,no
1535,g6,9,4th,no
1535,g8,35,2nd,no
1535,g9,46,1st,no
1536,g1,16,4th,no
1536,g7,23,3rd,no
1536,g8,29,2nd,no
1536,g9,32,1st,no
1537,g2,27,2nd,no
1540,g7,33,2nd,no
1540,g8,22,3rd,no
1540,g9,39,1st,no
1543,g1,125,2nd,no
1543,g2,116,3rd,no
1543,g4,149,1st,no
1543,g6,110,4th,no
1547,g1,101,4th,no
1547,g2,109,3rd,no
1547,g4,140,2nd,no
1547,g7,149,1st,no
1550,g1,79,4th,no
1555,g4,104,4th,no
1555,g6,105,3rd,no
1555,g7,149,1st,no
1557,g1,98,4th,no
1557,g2,126,3rd,no
1557,g4,144,1st,no
1557,g8,131,2nd,no
1560,g1,82,4th,no
1564,g4,116,4th,no
1564,g6,118,3rd,no
1564,g8,133,1st,no
1565,g3,129,2nd,no
1565,g4,104,4th,no
1565,g6,138,1st,no
1565,g8,128,3rd,no
1566,g1,85,4th,no
1570,g4,104,4th,no
1570,g7,141,1st,no
1570,g8,126,3rd,no
1571,g3,125,3rd,no
1572,g6,93,4th,no
1572,g7,151,1st,no
1572,g8,125,3rd,no
1573,g2,112,3rd,no
1574,g6,124,3rd,no
1574,g7,132,1st,no
1574,g8,128,2nd,no
1575,g4,116,4th,no
1577,g2,116,3rd,no
1577,g4,135,1st,no
1577,g9,115,4th,no
1580,g1,121,2nd,no
1580,g2,117,3rd,no
1580,g6,149,1st,no
1580,g9,113,4th,no
1583,g1,119,3rd,no
1584,g4,72,4th,no
1584,g6,134,3rd,no
1584,g9,149,1st,no
1585,g3,127,2nd,no
1585,g4,106,4th,no
1585,g6,119,3rd,no
1585,g9,147,1st,no
1586,g1,101,3rd,no
1590,g4,55,4th,no
1590,g7,142,2nd,no
1590,g9,170,1st,no
1591,g3,100,2nd,no
1592,g6,111,4th,no
1592,g7,129,2nd,no
1592,g9,132,1st,no
1593,g2,112,3rd,no
1594,g6,121,3rd,no
1594,g7,117,4th,no
1594,g9,134,1st,no
1595,g4,98,4th,no
1599,g4,71,4th,no
1599,g8,96,3rd,no
1599,g9,188,1st,no
1600,g2,134,2nd,no
1600,g4,92,4th,no
1600,g8,113,3rd,no
1600,g9,160,1st,no
1601,g3,119,2nd,no
1601,g4,90,4th,no
1601,g8,102,3rd,no
1601,g9,188,1st,no
1602,g1,109,3rd,no
1604,g6,132,2nd,no
1604,g8,123,3rd,no
1604,g9,102,4th,no
1605,g4,139,2nd,no
1606,g7,137,2nd,no
1606,g8,86,4th,no
1606,g9,124,3rd,no
1607,g2,126,2nd,no
1607,g7,121,3rd,no
1607,g8,98,4th,no
1607,g9,154,1st,no
1608,g3,43,4th,no
1609,g7,156,1st,no
1609,g8,81,4th,no
1609,g9,120,3rd,no
1610,g6,92,4th,no
1613,g2,245,1st,no
1613,g4,37,3rd,no
1613,g6,36,4th,no
1617,g1,108,3rd,no
1625,g4,34,4th,no
1625,g6,40,3rd,no
1625,g7,182,2nd,no
1627,g1,96,3rd,no
1627,g2,174,2nd,no
1627,g4,44,4th,no
1627,g8,185,1st,no
1630,g1,93,3rd,no
1634,g4,23,4th,no
1634,g6,57,3rd,no
1634,g8,199,2nd,no
1635,g3,214,1st,no
1635,g4,43,4th,no
1635,g6,48,3rd,no
1635,g8,194,2nd,no
1636,g1,99,4th,no
1640,g4,39,4th,no
1640,g7,148,2nd,no
1640,g8,147,3rd,no
1641,g3,163,2nd,no
1641,g4,53,4th,no
1641,g7,184,1st,no
1641,g8,99,3rd,no
1642,g1,142,3rd,no
1643,g6,36,4th,no
1643,g7,142,2nd,no
1643,g8,139,3rd,no
1644,g3,178,2nd,no
1644,g6,31,4th,no
1644,g7,206,1st,no
1644,g8,84,3rd,no
1645,g4,45,3rd,no
1650,g2,151,3rd,no
1650,g6,41,4th,no
1650,g9,152,2nd,no
1653,g1,146,2nd,no
1655,g4,25,4th,no
1655,g6,33,3rd,no
1655,g9,212,2nd,no
1656,g1,96,4th,no
1659,g4,34,4th,no
1659,g7,135,2nd,no
1659,g9,205,1st,no
1660,g2,123,3rd,no
1661,g4,29,4th,no
1661,g7,159,2nd,no
1661,g9,180,1st,no
1662,g1,117,3rd,no
1664,g6,21,4th,no
1664,g7,154,2nd,no
1664,g9,151,3rd,no
1665,g4,39,3rd,no
1669,g4,41,4th,no
1669,g8,75,3rd,no
1669,g9,239,1st,no
1670,g2,145,2nd,no
1670,g4,36,4th,no
1670,g8,111,3rd,no
1670,g9,207,1st,no
1671,g3,139,3rd,no
1671,g4,41,4th,no
1671,g8,147,2nd,no
1671,g9,172,1st,no
1672,g1,125,3rd,no
1674,g6,40,4th,no
1674,g8,82,3rd,no
1674,g9,176,2nd,no
1675,g4,44,3rd,no
1677,g7,129,3rd,no
1677,g8,74,4th,no
1677,g9,161,1st,no
1678,g3,131,3rd,no
1678,g7,147,2nd,no
1678,g8,64,4th,no
1678,g9,157,1st,no
1679,g4,33,4th,no
1680,g7,172,2nd,no
1680,g8,84,3rd,no
1680,g9,204,1st,no
2523,g1,5,2nd,no
2670,g2,29,1st,no
2670,g6,28,2nd,no
2670,g7,26,3rd,no
2673,g1,23,4th,no
2673,g4,27,1st,no
2673,g6,24,3rd,no
2673,g7,27,1st,no
2674,g2,33,2nd,no
2677,g2,31,1st,no
2677,g4,18,4th,no
2677,g8,30,2nd,no
2680,g1,23,3rd,no
2683,g4,32,2nd,no
2683,g6,37,1st,no
2683,g8,15,4th,no
2684,g2,22,3rd,no
2684,g4,20,4th,no
2684,g6,33,1st,no
2684,g8,26,2nd,no
2685,g3,27,3rd,no
2686,g2,43,1st,no
2686,g7,12,4th,no
2686,g8,27,2nd,no
2689,g1,23,3rd,no
2690,g4,11,4th,no
2690,g7,29,2nd,no
2690,g8,38,1st,no
2691,g3,25,2nd,no
2693,g6,27,3rd,no
2693,g7,30,2nd,no
2693,g8,31,1st,no
2694,g3,28,1st,no
2700,g2,37,1st,no
2700,g6,22,3rd,no
2700,g9,26,2nd,no
2703,g1,25,3rd,no
2703,g4,27,2nd,no
2703,g6,20,4th,no
2703,g9,29,1st,no
2704,g2,28,2nd,no
2704,g4,15,4th,no
2704,g6,30,1st,no
2704,g9,27,3rd,no
2705,g3,32,1st,no
2706,g2,29,1st,no
2706,g7,27,3rd,no
2706,g9,28,2nd,no
2709,g1,18,3rd,no
2709,g4,18,3rd,no
2709,g7,34,1st,no
2709,g9,30,2nd,no
2710,g2,27,2nd,no
2713,g6,25,2nd,no
2713,g7,21,3rd,no
2713,g9,35,1st,no
2714,g3,22,3rd,no
2715,g6,30,1st,no
2715,g7,27,2nd,no
2715,g9,25,3rd,no
2716,g1,22,3rd,no
2719,g4,32,1st,no
2719,g8,23,2nd,no
2719,g9,23,2nd,no
2720,g2,31,1st,no
2723,g6,16,4th,no
2723,g8,25,2nd,no
2723,g9,39,1st,no
2724,g3,30,1st,no
2725,g6,29,2nd,no
2725,g8,17,4th,no
2725,g9,36,1st,no
2726,g1,20,4th,no
2726,g7,26,2nd,no
2726,g8,31,1st,no
2726,g9,23,3rd,no
2727,g2,27,2nd,no
2727,g7,20,3rd,no
2727,g8,12,4th,no
2727,g9,41,1st,no
2728,g3,30,1st,no
2729,g7,26,2nd,no
2729,g8,15,4th,no
2729,g9,41,1st,no
2730,g6,28,2nd,no
2730,g7,25,3rd,no
2730,g8,32,1st,no
2730,g9,15,4th,no
2733,g1,33,2nd,no
2737,g2,42,1st,no
2737,g4,8,4th,no
2737,g7,29,2nd,no
2740,g1,30,2nd,no
2740,g2,34,1st,no
2740,g6,7,4th,no
2740,g7,29,3rd,no
2743,g1,37,2nd,no
2743,g4,12,3rd,no
2743,g6,6,4th,no
2743,g7,46,1st,no
2744,g2,43,1st,no
2744,g4,10,3rd,no
2744,g6,6,4th,no
2744,g7,41,2nd,no
2745,g3,51,1st,no
2750,g2,40,2nd,no
2750,g6,4,4th,no
2750,g8,43,1st,no
2753,g1,28,2nd,no
2753,g4,16,3rd,no
2753,g6,4,4th,no
2753,g8,52,1st,no
2754,g2,43,1st,no
2754,g4,18,3rd,no
2754,g6,9,4th,no
2754,g8,31,2nd,no
2755,g3,51,1st,no
2756,g2,25,2nd,no
2756,g7,19,4th,no
2756,g8,32,1st,no
2759,g1,30,3rd,no
2760,g4,8,4th,no
2760,g7,22,3rd,no
2760,g8,41,1st,no
2761,g3,43,1st,no
2762,g6,9,4th,no
2762,g7,29,2nd,no
2762,g8,45,1st,no
2763,g2,29,2nd,no
2763,g6,7,4th,no
2763,g7,24,3rd,no
2763,g8,40,1st,no
2764,g3,45,1st,no
2765,g6,4,4th,no
2765,g7,32,2nd,no
2765,g8,56,1st,no
2767,g1,25,3rd,no
2770,g2,26,2nd,no
2770,g6,7,4th,no
2770,g9,45,1st,no
2773,g1,33,2nd,no
2773,g4,5,3rd,no
2773,g6,4,4th,no
2773,g9,59,1st,no
2774,g2,42,1st,no
2774,g4,15,3rd,no
2774,g6,3,4th,no
2774,g9,40,2nd,no
2775,g3,46,1st,no
2776,g2,28,2nd,no
2776,g7,25,3rd,no
2776,g9,37,1st,no
2779,g1,32,2nd,no
2782,g6,8,4th,no
2782,g7,38,1st,no
2782,g9,30,2nd,no
2783,g2,31,2nd,no
2783,g6,5,4th,no
2783,g7,28,3rd,no
2783,g9,36,1st,no
2784,g3,33,2nd,no
2785,g6,6,4th,no
2785,g7,32,2nd,no
2785,g9,52,1st,no
2786,g1,15,3rd,no
2786,g2,35,1st,no
2786,g8,15,3rd,no
2786,g9,35,1st,no
2789,g1,19,3rd,no
2789,g4,9,4th,no
2789,g8,28,2nd,no
2789,g9,45,1st,no
2790,g2,28,2nd,no
2790,g4,9,4th,no
2790,g8,16,3rd,no
2790,g9,48,1st,no
2791,g3,33,2nd,no
2792,g6,4,4th,no
2792,g8,29,2nd,no
2792,g9,42,1st,no
2793,g2,38,1st,no
2793,g6,7,4th,no
2793,g8,21,3rd,no
2793,g9,34,2nd,no
2794,g3,45,1st,no
2795,g6,9,3rd,no
2795,g8,48,1st,no
2795,g9,36,2nd,no
2796,g1,15,4th,no
2796,g7,18,3rd,no
2796,g8,34,1st,no
2796,g9,34,1st,no
2797,g2,31,1st,no
2797,g7,19,4th,no
2797,g8,24,3rd,no
2797,g9,26,2nd,no
2798,g3,39,1st,no
2799,g7,36,1st,no
2799,g8,27,3rd,no
2799,g9,31,2nd,no
2800,g6,10,4th,no
2800,g7,34,2nd,no
2800,g8,18,3rd,no
2800,g9,38,1st,no
2803,g1,108,4th,no
2807,g2,120,3rd,no
2807,g4,115,4th,no
2807,g7,139,1st,no
2810,g1,101,4th,no
2814,g4,92,4th,no
2814,g6,125,3rd,no
2814,g7,136,2nd,no
2815,g3,138,1st,no
2815,g4,97,4th,no
2815,g6,138,1st,no
2815,g7,126,3rd,no
2817,g1,112,4th,no
2817,g2,126,2nd,no
2817,g4,147,1st,no
2817,g8,114,3rd,no
2820,g1,101,4th,no
2823,g4,108,4th,no
2823,g6,123,2nd,no
2823,g8,118,3rd,no
2824,g2,145,1st,no
2825,g4,78,4th,no
2825,g6,144,2nd,no
2825,g8,131,3rd,no
2826,g1,111,4th,no
2829,g4,55,4th,no
2829,g7,170,1st,no
2829,g8,141,2nd,no
2830,g2,132,1st,no
2830,g4,114,4th,no
2830,g7,130,2nd,no
2830,g8,123,3rd,no
2831,g3,130,2nd,no
2831,g4,94,4th,no
2831,g7,155,1st,no
2831,g8,120,3rd,no
2832,g1,117,2nd,no
2834,g6,121,3rd,no
2834,g7,143,1st,no
2834,g8,113,4th,no
2835,g4,116,3rd,no
2835,g6,123,2nd,no
2835,g7,149,1st,no
2835,g8,111,4th,no
2837,g1,88,4th,no
2840,g2,117,4th,no
2840,g6,125,3rd,no
2840,g9,128,2nd,no
2843,g1,129,2nd,no
2844,g4,97,4th,no
2844,g6,133,2nd,no
2844,g9,132,3rd,no
2845,g3,127,3rd,no
2845,g4,76,4th,no
2845,g6,158,1st,no
2845,g9,138,2nd,no
2846,g1,111,3rd,no
2846,g2,140,2nd,no
2846,g7,80,4th,no
2846,g9,168,1st,no
2849,g1,97,4th,no
2850,g4,72,4th,no
2850,g7,160,1st,no
2850,g9,129,3rd,no
2851,g3,118,3rd,no
2853,g6,100,4th,no
2853,g7,142,1st,no
2853,g9,127,3rd,no
2854,g3,84,4th,no
2856,g2,126,3rd,no
2856,g8,75,4th,no
2856,g9,170,1st,no
2859,g1,121,3rd,no
2861,g4,70,4th,no
2861,g8,127,3rd,no
2861,g9,146,2nd,no
2862,g1,136,1st,no
2863,g6,112,3rd,no
2863,g8,67,4th,no
2863,g9,180,1st,no
2864,g3,137,1st,no
2864,g6,123,2nd,no
2864,g8,121,3rd,no
2864,g9,118,4th,no
2865,g4,122,2nd,no
2868,g7,93,4th,no
2868,g8,128,3rd,no
2868,g9,133,2nd,no
2869,g4,115,3rd,no
2873,g2,277,1st,no
2873,g4,43,3rd,no
2873,g6,35,4th,no
2877,g1,112,3rd,no
2877,g2,193,1st,no
2877,g4,27,4th,no
2877,g7,168,2nd,no
2880,g1,101,3rd,no
2884,g4,20,4th,no
2884,g6,42,3rd,no
2884,g7,187,2nd,no
2885,g3,239,1st,no
2885,g4,24,4th,no
2885,g6,30,3rd,no
2885,g7,207,2nd,no
2887,g1,120,3rd,no
2887,g2,177,1st,no
2887,g4,45,4th,no
2887,g8,157,2nd,no
2890,g1,102,3rd,no
2895,g4,22,4th,no
2895,g6,39,3rd,no
2895,g8,181,2nd,no
2896,g1,76,4th,no
2901,g4,35,4th,no
2901,g7,211,1st,no
2901,g8,93,3rd,no
2902,g1,120,2nd,no
2903,g6,37,4th,no
2903,g7,119,3rd,no
2903,g8,164,2nd,no
2904,g3,146,3rd,no
2904,g6,33,4th,no
2904,g7,153,2nd,no
2904,g8,167,1st,no
2905,g4,33,3rd,no
2907,g2,173,1st,no
2907,g4,32,4th,no
2907,g9,172,2nd,no
2910,g1,101,3rd,no
2915,g4,42,3rd,no
2915,g6,21,4th,no
