game,name,score,place,timeout
1337,g2,3,3rd,no
1337,g4,4,2nd,no
1337,g7,9,1st,no
1340,g1,4,3rd,no
1340,g2,6,2nd,no
1340,g6,3,4th,no
1340,g7,7,1st,no
1343,g1,3,4th,no
1343,g4,4,3rd,no
1343,g6,6,1st,no
1343,g7,6,1st,no
1344,g2,4,3rd,no
1344,g4,4,3rd,no
1344,g6,5,2nd,no
1344,g7,6,1st,no
1345,g3,5,2nd,no
1345,g4,4,3rd,no
1345,g6,3,4th,no
1345,g7,8,1st,no
1347,g1,4,3rd,no
1347,g2,4,3rd,no
1347,g4,5,2nd,no
1347,g8,6,1st,no
1350,g1,5,2nd,no
1350,g2,4,3rd,no
1350,g6,4,3rd,no
1350,g8,7,1st,no
1353,g1,5,2nd,no
1353,g4,4,3rd,no
1353,g6,3,4th,no
1353,g8,8,1st,no
1354,g2,5,2nd,no
1355,g4,3,3rd,no
1355,g6,3,3rd,no
1355,g8,6,2nd,no
1356,g1,5,2nd,no
1356,g2,3,4th,no
1356,g7,5,2nd,no
1356,g8,6,1st,no
1359,g1,3,3rd,no
1359,g4,3,3rd,no
1359,g7,8,1st,no
1359,g8,5,2nd,no
1360,g2,4,2nd,no
1362,g6,2,3rd,no
1362,g7,7,2nd,no
1362,g8,2,3rd,no
1363,g2,4,2nd,no
1364,g6,4,3rd,no
1364,g7,5,2nd,no
1364,g8,3,4th,no
1365,g4,4,3rd,no
1365,g6,4,3rd,no
1365,g7,6,1st,no
1365,g8,6,1st,no
1367,g1,3,3rd,no
1367,g2,4,2nd,no
1367,g4,3,3rd,no
1367,g9,9,1st,no
1370,g1,4,2nd,no
1370,g2,4,2nd,no
1370,g6,4,2nd,no
1370,g9,7,1st,no
1373,g1,4,2nd,no
1374,g4,4,3rd,no
1374,g6,4,3rd,no
1374,g9,6,1st,no
1375,g3,4,2nd,no
1375,g4,2,4th,no
1375,g6,3,3rd,no
1375,g9,10,1st,no
1376,g1,3,4th,no
1376,g2,6,1st,no
1376,g7,5,2nd,no
1376,g9,5,2nd,no
1379,g1,2,4th,no
1379,g4,5,2nd,no
1379,g7,8,1st,no
1379,g9,4,3rd,no
1380,g2,3,3rd,no
1380,g4,3,3rd,no
1380,g7,6,2nd,no
1380,g9,7,1st,no
1381,g3,4,3rd,no
1381,g4,2,4th,no
1381,g7,7,1st,no
1381,g9,6,2nd,no
1382,g1,4,3rd,no
1382,g6,2,4th,no
1382,g7,8,1st,no
1382,g9,5,2nd,no
1383,g2,4,3rd,no
1384,g6,3,4th,no
1384,g7,5,2nd,no
1384,g9,4,3rd,no
1385,g4,4,3rd,no
1385,g6,3,4th,no
1385,g7,7,1st,no
1385,g9,5,2nd,no
1386,g1,2,4th,no
1389,g4,4,3rd,no
1389,g8,4,3rd,no
1389,g9,5,1st,no
1390,g2,4,3rd,no
1391,g4,1,4th,no
1391,g8,6,1st,no
1391,g9,6,1st,no
1392,g1,3,3rd,no
1392,g6,3,3rd,no
1392,g8,7,1st,no
1392,g9,7,1st,no
1393,g2,2,4th,no
1394,g6,3,4th,no
1394,g8,4,3rd,no
1394,g9,5,2nd,no
1395,g4,3,3rd,no
1395,g6,3,3rd,no
1395,g8,7,1st,no
1395,g9,6,2nd,no
1396,g1,2,4th,no
1397,g7,4,3rd,no
1397,g8,6,1st,no
1397,g9,5,2nd,no
1398,g3,1,4th,no
1399,g7,7,1st,no
1399,g8,2,4th,no
1399,g9,7,1st,no
1400,g6,3,3rd,no
2523,g2,7,1st,no
2523,g4,4,3rd,no
2523,g6,4,3rd,no
2527,g1,4,4th,no
2530,g2,5,2nd,no
2530,g6,4,3rd,no
2530,g7,4,3rd,no
2533,g1,3,4th,no
2535,g4,3,4th,no
2535,g6,4,3rd,no
2535,g7,5,2nd,no
2537,g1,4,3rd,no
2537,g2,4,3rd,no
2537,g4,6,1st,no
2537,g8,5,2nd,no
2540,g1,2,4th,no
2540,g2,4,3rd,no
2540,g6,5,2nd,no
2540,g8,8,1st,no
2543,g1,3,3rd,no
2544,g4,2,4th,no
2544,g6,6,1st,no
2544,g8,6,1st,no
2545,g3,2,3rd,no
2549,g4,3,3rd,no
2549,g7,8,1st,no
2549,g8,2,4th,no
2550,g2,3,3rd,no
2551,g4,4,3rd,no
2551,g7,6,2nd,no
2551,g8,2,4th,no
2552,g1,4,2nd,no
2552,g6,9,1st,no
2552,g7,3,3rd,no
2552,g8,3,3rd,no
2553,g2,3,3rd,no
2553,g6,6,2nd,no
2553,g7,8,1st,no
2553,g8,2,4th,no
2554,g3,4,2nd,no
2554,g6,4,2nd,no
2554,g7,7,1st,no
2554,g8,4,2nd,no
2555,g4,5,3rd,no
2555,g6,3,4th,no
2555,g7,6,1st,no
2555,g8,6,1st,no
2557,g1,0,4th,no
2560,g2,3,4th,no
2560,g6,5,2nd,no
2560,g9,7,1st,no
2563,g1,3,4th,no
2564,g4,5,1st,no
2564,g6,5,1st,no
2564,g9,4,4th,no
2565,g3,5,3rd,no
2565,g4,6,1st,no
2565,g6,2,4th,no
2565,g9,6,1st,no
2566,g1,3,4th,no
2566,g2,5,2nd,no
2566,g7,6,1st,no
2566,g9,5,2nd,no
2569,g1,1,4th,no
2571,g4,3,4th,no
2571,g7,5,2nd,no
2571,g9,6,1st,no
2572,g1,5,1st,no
2572,g6,5,1st,no
2572,g7,5,1st,no
2572,g9,4,4th,no
2573,g2,2,4th,no
2574,g6,3,4th,no
2574,g7,5,2nd,no
2574,g9,5,2nd,no
2575,g4,6,1st,no
2575,g6,5,2nd,no
2575,g7,5,2nd,no
2575,g9,4,4th,no
2576,g1,4,3rd,no
2576,g2,7,1st,no
2576,g8,5,2nd,no
2576,g9,3,4th,no
2579,g1,5,2nd,no
2579,g4,3,4th,no
2579,g8,7,1st,no
2579,g9,4,3rd,no
2580,g2,3,4th,no
2580,g4,8,1st,no
2580,g8,4,2nd,no
2580,g9,4,2nd,no
2581,g3,4,4th,no
2581,g4,5,1st,no
2581,g8,5,1st,no
2581,g9,5,1st,no
2582,g1,3,4th,no
2582,g6,4,3rd,no
2582,g8,5,2nd,no
2582,g9,8,1st,no
2583,g2,3,4th,no
2583,g6,7,1st,no
2583,g8,4,3rd,no
2583,g9,5,2nd,no
2584,g3,4,4th,no
2584,g6,5,1st,no
2584,g8,5,1st,no
2584,g9,5,1st,no
2585,g4,5,2nd,no
2585,g6,6,1st,no
2585,g8,4,4th,no
2585,g9,5,2nd,no
2586,g1,3,4th,no
2586,g7,4,3rd,no
2586,g8,6,1st,no
2586,g9,6,1st,no
2587,g2,2,4th,no
2588,g7,9,1st,no
2588,g8,1,4th,no
2588,g9,4,3rd,no
2589,g4,2,4th,no
2589,g7,5,3rd,no
2589,g8,6,1st,no
2589,g9,6,1st,no
2590,g6,2,4th,no
2593,g2,3,4th,no
2593,g4,6,1st,no
2593,g6,6,1st,no
2597,g1,5,2nd,no
2597,g2,2,4th,no
2597,g4,3,3rd,no
2597,g7,9,1st,no
2600,g1,3,3rd,no
2600,g2,7,1st,no
2600,g6,3,3rd,no
2600,g7,6,2nd,no
2603,g1,4,2nd,no
2603,g4,4,2nd,no
2603,g6,3,4th,no
2603,g7,8,1st,no
2604,g2,5,2nd,no
2604,g4,4,3rd,no
2604,g6,1,4th,no
2604,g7,9,1st,no
2605,g3,5,2nd,no
2605,g4,4,3rd,no
2605,g6,3,4th,no
2605,g7,7,1st,no
2607,g1,5,2nd,no
2607,g2,6,1st,no
2607,g4,4,3rd,no
2607,g8,4,3rd,no
2610,g1,3,4th,no
2614,g4,3,4th,no
2614,g6,5,2nd,no
2614,g8,5,2nd,no
2615,g3,6,1st,no
2615,g4,5,2nd,no
2615,g6,3,4th,no
2615,g8,5,2nd,no
2616,g1,4,2nd,no
2619,g4,3,4th,no
2619,g7,6,1st,no
2619,g8,4,3rd,no
2620,g2,4,2nd,no
2620,g4,2,4th,no
2620,g7,9,1st,no
2620,g8,4,2nd,no
2621,g3,5,2nd,no
2621,g4,4,3rd,no
2621,g7,8,1st,no
2621,g8,2,4th,no
2622,g1,4,2nd,no
2622,g6,3,3rd,no
2622,g7,11,1st,no
2622,g8,2,4th,no
2623,g2,3,3rd,no
2624,g6,4,3rd,no
2624,g7,5,2nd,no
2624,g8,1,4th,no
2625,g4,4,3rd,no
2625,g6,2,4th,no
2625,g7,8,1st,no
2625,g8,5,2nd,no
2627,g1,2,4th,no
2633,g4,3,3rd,no
2633,g6,3,3rd,no
2633,g9,8,1st,no
2634,g2,3,3rd,no
2634,g4,7,1st,no
2634,g6,3,3rd,no
2634,g9,6,2nd,no
2635,g3,3,4th,no
2636,g2,5,1st,no
2636,g7,4,4th,no
2636,g9,5,1st,no
2639,g1,3,3rd,no
2639,g4,3,3rd,no
2639,g7,5,2nd,no
2639,g9,8,1st,no
2640,g2,4,3rd,no
2641,g4,3,4th,no
2641,g7,4,3rd,no
2641,g9,5,2nd,no
2642,g1,3,3rd,no
2642,g6,3,3rd,no
2642,g7,7,1st,no
2642,g9,6,2nd,no
2643,g2,3,3rd,no
2645,g6,5,1st,no
2645,g7,5,1st,no
2645,g9,4,4th,no
2646,g1,6,1st,no
2646,g2,4,3rd,no
2646,g8,4,3rd,no
2646,g9,5,2nd,no
2649,g1,2,4th,no
2651,g4,2,4th,no
2651,g8,5,3rd,no
2651,g9,6,2nd,no
2652,g1,5,3rd,no
2652,g6,6,1st,no
2652,g8,3,4th,no
2652,g9,6,1st,no
2653,g2,5,2nd,no
2653,g6,4,3rd,no
2653,g8,4,3rd,no
2653,g9,6,1st,no
2654,g3,4,3rd,no
2654,g6,4,3rd,no
2654,g8,7,1st,no
2654,g9,5,2nd,no
2655,g4,1,4th,no
2655,g6,6,2nd,no
2655,g8,6,2nd,no
2655,g9,7,1st,no
2656,g1,1,4th,no
2657,g7,5,2nd,no
2657,g8,3,4th,no
2657,g9,6,1st,no
2658,g3,5,2nd,no
2658,g7,5,2nd,no
2658,g8,6,1st,no
2658,g9,4,4th,no
2659,g4,0,4th,no
3783,g2,6,1st,no
3783,g4,5,2nd,no
3783,g6,5,2nd,no
3787,g1,2,4th,no
3790,g2,3,4th,no
3790,g6,7,1st,no
3790,g7,4,3rd,no
3793,g1,5,3rd,no
3793,g4,6,1st,no
3793,g6,3,4th,no
3793,g7,6,1st,no
3794,g2,5,3rd,no
3794,g4,3,4th,no
3794,g6,6,1st,no
3794,g7,6,1st,no
3795,g3,3,4th,no
3795,g4,5,2nd,no
3795,g6,4,3rd,no
3795,g7,8,1st,no
3797,g1,3,3rd,no
3800,g2,4,4th,no
3800,g6,5,1st,no
3800,g8,5,1st,no
3803,g1,4,3rd,no
3804,g4,8,1st,no
3804,g6,1,4th,no
3804,g8,5,3rd,no
3805,g3,4,3rd,no
3806,g2,5,2nd,no
3806,g7,4,3rd,no
3806,g8,4,3rd,no
3809,g1,6,2nd,no
3809,g4,2,4th,no
3809,g7,7,1st,no
3809,g8,4,3rd,no
3810,g2,5,2nd,no
3810,g4,3,4th,no
3810,g7,5,2nd,no
3810,g8,6,1st,no
3811,g3,5,1st,no
3811,g4,5,1st,no
3811,g7,5,1st,no
3811,g8,4,4th,no
3812,g1,3,4th,no
3812,g6,5,2nd,no
3812,g7,7,1st,no
3812,g8,4,3rd,no
3813,g2,4,3rd,no
3813,g6,6,1st,no
3813,g7,5,2nd,no
3813,g8,4,3rd,no
3814,g3,4,3rd,no
3814,g6,6,1st,no
3814,g7,5,2nd,no
3814,g8,4,3rd,no
3815,g4,4,4th,no
3817,g2,5,2nd,no
3817,g4,4,4th,no
3817,g9,5,2nd,no
3820,g1,3,4th,no
3824,g4,3,4th,no
3824,g6,4,3rd,no
3824,g9,5,2nd,no
3825,g3,7,1st,no
3825,g4,1,4th,no
3825,g6,5,3rd,no
3825,g9,6,2nd,no
3826,g1,4,3rd,no
3826,g2,5,2nd,no
3826,g7,4,3rd,no
3826,g9,6,1st,no
3829,g1,4,3rd,no
3829,g4,4,3rd,no
3829,g7,5,2nd,no
3829,g9,6,1st,no
3830,g2,4,4th,no
3830,g4,5,1st,no
3830,g7,5,1st,no
3830,g9,5,1st,no
3831,g3,4,2nd,no
3831,g4,4,2nd,no
3831,g7,7,1st,no
3831,g9,4,2nd,no
3832,g1,5,2nd,no
3832,g6,6,1st,no
3832,g7,4,3rd,no
3832,g9,4,3rd,no
3833,g2,2,4th,no
3834,g6,3,4th,no
3834,g7,5,2nd,no
3834,g9,5,2nd,no
3835,g4,4,3rd,no
3835,g6,3,4th,no
3835,g7,6,2nd,no
3835,g9,7,1st,no
3836,g1,3,4th,no
3839,g4,4,4th,no
3839,g8,5,1st,no
3839,g9,5,1st,no
3840,g2,3,3rd,no
3840,g4,3,3rd,no
3840,g8,6,2nd,no
3840,g9,7,1st,no
3841,g3,4,3rd,no
3841,g4,3,4th,no
3841,g8,5,2nd,no
3841,g9,7,1st,no
3842,g1,3,4th,no
3843,g6,4,3rd,no
3843,g8,6,1st,no
3843,g9,5,2nd,no
3844,g3,4,3rd,no
3844,g6,8,1st,no
3844,g8,3,4th,no
3844,g9,5,2nd,no
3845,g4,3,4th,no
3846,g7,6,1st,no
3846,g8,3,4th,no
3846,g9,4,3rd,no
3847,g2,5,2nd,no
3847,g7,6,1st,no
3847,g8,4,3rd,no
3847,g9,4,3rd,no
3848,g3,2,4th,no
3849,g7,7,1st,no
3849,g8,4,2nd,no
3849,g9,4,2nd,no
3850,g6,1,4th,no
3853,g2,4,3rd,no
3853,g4,8,1st,no
3853,g6,3,4th,no
3857,g1,3,4th,no
3863,g4,1,4th,no
3863,g6,6,2nd,no
3863,g7,7,1st,no
3864,g2,4,3rd,no
3865,g4,2,4th,no
3865,g6,5,3rd,no
3865,g7,6,1st,no
3867,g1,2,3rd,no
3867,g2,10,1st,no
3867,g4,1,4th,no
3867,g8,6,2nd,no
3870,g1,3,4th,no
3870,g2,5,2nd,no
3870,g6,5,2nd,no
3870,g8,6,1st,no
3873,g1,3,4th,no
3874,g4,5,2nd,no
3874,g6,3,4th,no
3874,g8,4,3rd,no
3875,g3,4,3rd,no
3875,g4,5,2nd,no
3875,g6,2,4th,no
3875,g8,8,1st,no
3876,g1,2,4th,no
3880,g4,2,4th,no
3880,g7,5,2nd,no
3880,g8,5,2nd,no
3881,g3,3,3rd,no
3881,g4,9,1st,no
3881,g7,6,2nd,no
3881,g8,1,4th,no
3882,g1,4,2nd,no
3884,g6,4,3rd,no
3884,g7,6,2nd,no
3884,g8,2,4th,no
3885,g4,3,4th,no
3887,g2,5,2nd,no
3887,g4,2,4th,no
3887,g9,7,1st,no
3890,g1,4,3rd,no
3890,g2,5,2nd,no
3890,g6,2,4th,no
3890,g9,8,1st,no
3893,g1,2,4th,no
3894,g4,3,4th,no
3894,g6,4,3rd,no
3894,g9,7,1st,no
3895,g3,5,2nd,no
3895,g4,5,2nd,no
3895,g6,3,4th,no
3895,g9,6,1st,no
3896,g1,3,3rd,no
3899,g4,5,2nd,no
3899,g7,3,4th,no
3899,g9,5,2nd,no
3900,g2,2,4th,no
3901,g4,4,4th,no
3901,g7,5,1st,no
3901,g9,5,1st,no
3902,g1,3,4th,no
3902,g6,4,3rd,no
3902,g7,6,1st,no
3902,g9,6,1st,no
3903,g2,2,3rd,no
3904,g6,2,4th,no
3904,g7,7,1st,no
3904,g9,6,2nd,no
3905,g4,3,3rd,no
3905,g6,3,3rd,no
3905,g7,7,1st,no
3905,g9,7,1st,no
3906,g1,3,4th,no
3906,g2,5,2nd,no
3906,g8,6,1st,no
3906,g9,5,2nd,no
3909,g1,3,4th,no
3909,g4,4,3rd,no
3909,g8,5,2nd,no
3909,g9,7,1st,no
3910,g2,4,3rd,no
3910,g4,6,1st,no
3910,g8,5,2nd,no
3910,g9,4,3rd,no
3911,g3,5,2nd,no
3911,g4,6,1st,no
3911,g8,3,4th,no
3911,g9,4,3rd,no
3912,g1,2,4th,no
3912,g6,4,3rd,no
3912,g8,5,2nd,no
3912,g9,9,1st,no
3913,g2,1,4th,no
3914,g6,3,4th,no
3914,g8,5,3rd,no
3914,g9,6,1st,no
3915,g4,4,2nd,no
3915,g6,4,2nd,no
3915,g8,4,2nd,no
3915,g9,8,1st,no
3916,g1,3,4th,no
3916,g7,6,1st,no
3916,g8,5,2nd,no
3916,g9,5,2nd,no
3917,g2,0,4th,no
3918,g7,3,3rd,no
3918,g8,3,3rd,no
3918,g9,7,1st,no
3919,g4,5,2nd,no
3919,g7,5,2nd,no
3919,g8,3,4th,no
3919,g9,7,1st,no
3920,g6,4,3rd,no
5047,g2,5,2nd,no
5047,g4,2,4th,no
5047,g7,7,1st,no
5050,g1,3,3rd,no
5050,g2,3,3rd,no
5050,g6,5,2nd,no
5050,g7,8,1st,no
5053,g1,4,3rd,no
5054,g4,2,4th,no
5054,g6,5,2nd,no
5054,g7,5,2nd,no
5055,g3,5,2nd,no
5055,g4,4,3rd,no
5055,g6,6,1st,no
5055,g7,4,3rd,no
5057,g1,4,2nd,no
5057,g2,7,1st,no
5057,g4,4,2nd,no
5057,g8,4,2nd,no
5060,g1,3,3rd,no
5063,g4,4,3rd,no
5063,g6,4,3rd,no
5063,g8,6,1st,no
5064,g2,4,3rd,no
5064,g4,6,1st,no
5064,g6,4,3rd,no
5064,g8,6,1st,no
5065,g3,4,3rd,no
5066,g2,2,4th,no
5066,g7,5,2nd,no
5066,g8,7,1st,no
5069,g1,5,1st,no
5069,g4,5,1st,no
5069,g7,5,1st,no
5069,g8,4,4th,no
5070,g2,3,4th,no
5070,g4,4,3rd,no
5070,g7,6,1st,no
5070,g8,6,1st,no
5071,g3,4,3rd,no
5071,g4,5,2nd,no
5071,g7,6,1st,no
5071,g8,4,3rd,no
5072,g1,4,3rd,no
5072,g6,5,2nd,no
5072,g7,6,1st,no
5072,g8,4,3rd,no
5073,g2,3,4th,no
5074,g6,5,3rd,no
5074,g7,6,1st,no
5074,g8,2,4th,no
5075,g4,5,2nd,no
5075,g6,4,3rd,no
5075,g7,6,1st,no
5075,g8,4,3rd,no
5077,g1,6,2nd,no
5077,g2,2,4th,no
5077,g4,4,3rd,no
5077,g9,7,1st,no
5080,g1,2,4th,no
5083,g4,4,4th,no
5083,g6,6,1st,no
5083,g9,5,2nd,no
5084,g2,5,2nd,no
5084,g4,4,3rd,no
5084,g6,6,1st,no
5084,g9,4,3rd,no
5085,g3,4,2nd,no
5085,g4,3,4th,no
5085,g6,4,2nd,no
5085,g9,8,1st,no
5086,g1,4,3rd,no
5086,g2,4,3rd,no
