game,name,score,place,timeout
3073,g6,4,4th,no
3073,g8,5,2nd,no
3073,g9,5,2nd,no
3074,g3,5,2nd,no
3074,g6,2,4th,no
3074,g8,8,1st,no
3074,g9,5,2nd,no
3075,g4,5,2nd,no
3075,g6,4,3rd,no
3075,g8,9,1st,no
3075,g9,2,4th,no
3076,g1,3,3rd,no
3077,g7,4,3rd,no
3077,g8,7,1st,no
3077,g9,3,4th,no
3078,g3,6,1st,no
3078,g7,5,3rd,no
3078,g8,6,1st,no
3078,g9,2,4th,no
3079,g4,0,4th,no
4201,g2,3,4th,no
4201,g3,5,2nd,no
4201,g4,5,2nd,no
4202,g1,7,1st,no
4202,g2,3,4th,no
4202,g3,5,2nd,no
4202,g6,5,2nd,no
4203,g1,2,4th,no
4204,g3,7,1st,no
4204,g4,3,4th,no
4204,g6,6,2nd,no
4205,g2,4,3rd,no
4206,g2,3,4th,no
4206,g3,6,1st,no
4206,g7,5,2nd,no
4207,g1,5,2nd,no
4207,g2,4,3rd,no
4207,g4,4,3rd,no
4207,g7,6,1st,no
4208,g1,5,3rd,no
4208,g3,6,1st,no
4208,g4,2,4th,no
4208,g7,6,1st,no
4209,g2,2,3rd,no
4210,g2,6,1st,no
4210,g6,6,1st,no
4210,g7,4,3rd,no
4211,g1,3,3rd,no
4211,g3,8,1st,no
4211,g6,2,4th,no
4211,g7,7,2nd,no
4212,g2,3,4th,no
4212,g3,4,3rd,no
4212,g6,6,1st,no
4212,g7,6,1st,no
4213,g1,3,3rd,no
4215,g4,1,4th,no
4215,g6,5,3rd,no
4215,g7,6,2nd,no
4216,g1,4,3rd,no
4217,g2,6,1st,no
4217,g4,2,4th,no
4217,g8,6,1st,no
4218,g1,4,3rd,no
4218,g3,5,2nd,no
4218,g4,2,4th,no
4218,g8,9,1st,no
4219,g2,2,4th,no
4221,g3,5,2nd,no
4221,g6,2,4th,no
4221,g8,4,3rd,no
4222,g2,2,4th,no
4223,g4,6,2nd,no
4223,g6,4,3rd,no
4223,g8,7,1st,no
4224,g2,3,4th,no
4225,g4,7,1st,no
4225,g6,4,3rd,no
4225,g8,4,3rd,no
4226,g1,5,2nd,no
4226,g2,4,4th,no
4226,g7,5,2nd,no
4226,g8,6,1st,no
4227,g1,1,4th,no
4229,g4,4,2nd,no
4229,g7,4,2nd,no
4229,g8,4,2nd,no
4230,g2,4,3rd,no
4231,g4,3,4th,no
4231,g7,4,3rd,no
4231,g8,6,1st,no
4232,g1,5,2nd,no
4232,g6,4,4th,no
4232,g7,6,1st,no
4232,g8,5,2nd,no
4233,g2,3,4th,no
4234,g6,3,4th,no
4234,g7,4,3rd,no
4234,g8,6,1st,no
4235,g4,4,3rd,no
4235,g6,2,4th,no
4235,g7,6,2nd,no
4235,g8,7,1st,no
4236,g1,5,3rd,no
4236,g2,0,4th,no
4236,g3,7,1st,no
4236,g9,7,1st,no
4237,g1,3,4th,no
4238,g3,7,1st,no
4238,g4,2,4th,no
4238,g9,5,2nd,no
4239,g2,2,4th,no
4240,g2,2,4th,no
4240,g6,3,3rd,no
4240,g9,7,1st,no
4241,g1,5,1st,no
4241,g3,5,1st,no
4241,g6,5,1st,no
4241,g9,4,4th,no
4242,g2,2,4th,no
4243,g4,7,1st,no
4243,g6,3,4th,no
4243,g9,4,3rd,no
4244,g2,6,1st,no
4245,g4,5,2nd,no
4245,g6,2,4th,no
4245,g9,5,2nd,no
4246,g1,6,1st,no
4246,g2,5,2nd,no
4246,g7,5,2nd,no
4246,g9,3,4th,no
4247,g1,3,3rd,no
4247,g3,3,3rd,no
4247,g7,7,1st,no
4247,g9,7,1st,no
4248,g2,1,4th,no
4250,g4,3,3rd,no
4250,g7,3,3rd,no
4250,g9,5,2nd,no
4251,g3,7,2nd,no
4251,g4,2,4th,no
4251,g7,8,1st,no
4251,g9,3,3rd,no
4252,g1,4,3rd,no
4252,g6,3,4th,no
4252,g7,7,1st,no
4252,g9,5,2nd,no
4253,g2,4,3rd,no
4253,g6,7,1st,no
4253,g7,3,4th,no
4253,g9,6,2nd,no
4254,g3,4,2nd,no
4254,g6,4,2nd,no
4254,g7,8,1st,no
4254,g9,3,4th,no
4255,g4,5,2nd,no
4255,g6,5,2nd,no
4255,g7,4,4th,no
4255,g9,6,1st,no
4256,g1,4,2nd,no
4257,g3,5,1st,no
4257,g8,5,1st,no
4257,g9,4,4th,no
4258,g2,4,3rd,no
4259,g4,4,4th,no
4259,g8,5,1st,no
4259,g9,5,1st,no
4260,g2,3,4th,no
4262,g6,2,4th,no
4262,g8,6,2nd,no
4262,g9,4,3rd,no
4263,g2,3,4th,no
4265,g6,2,4th,no
4265,g8,7,1st,no
4265,g9,5,3rd,no
4266,g1,6,1st,no
4266,g7,5,2nd,no
4266,g8,5,2nd,no
4266,g9,3,4th,no
4267,g2,4,3rd,no
4268,g7,5,3rd,no
4268,g8,6,2nd,no
4268,g9,1,4th,no
4269,g4,1,4th,no
4272,g2,1,4th,no
4272,g3,4,3rd,no
4272,g6,5,2nd,no
4273,g1,7,1st,no
4274,g3,4,2nd,no
4274,g4,2,3rd,no
4274,g6,2,3rd,no
4275,g2,7,1st,no
4275,g3,5,2nd,no
4275,g4,3,4th,no
4275,g6,5,2nd,no
4276,g1,2,4th,no
4277,g2,3,3rd,no
4277,g4,3,3rd,no
4277,g7,7,1st,no
4278,g1,7,1st,no
4278,g3,6,2nd,no
4278,g4,3,4th,no
4278,g7,4,3rd,no
4279,g2,4,3rd,no
4279,g3,6,1st,no
4279,g4,4,3rd,no
4279,g7,5,2nd,no
4280,g1,3,4th,no
4280,g2,5,2nd,no
4280,g6,4,3rd,no
4280,g7,7,1st,no
4281,g1,4,2nd,no
4282,g3,3,4th,no
4282,g6,4,3rd,no
4282,g7,5,2nd,no
4283,g1,7,2nd,no
4284,g4,3,3rd,no
4284,g6,3,3rd,no
4284,g7,5,2nd,no
4285,g3,4,2nd,no
4286,g2,0,4th,no
4286,g3,2,3rd,no
4286,g8,10,1st,no
4287,g1,5,2nd,no
4287,g2,4,3rd,no
4287,g4,4,3rd,no
4287,g8,6,1st,no
4288,g1,5,2nd,no
4288,g3,4,3rd,no
4288,g4,3,4th,no
4288,g8,7,1st,no
4289,g2,3,3rd,no
4290,g2,1,4th,no
4290,g6,3,3rd,no
4290,g8,8,1st,no
4291,g1,5,3rd,no
4292,g3,4,3rd,no
4292,g6,4,3rd,no
4292,g8,6,1st,no
4293,g1,6,2nd,no
4293,g4,4,3rd,no
4293,g6,1,4th,no
4293,g8,8,1st,no
4294,g2,7,1st,no
4294,g4,2,4th,no
4294,g6,4,3rd,no
4294,g8,7,1st,no
4295,g3,5,2nd,no
4295,g4,3,3rd,no
4295,g6,3,3rd,no
4295,g8,8,1st,no
4296,g1,4,3rd,no
4296,g2,5,2nd,no
4296,g7,3,4th,no
4296,g8,7,1st,no
4297,g1,2,4th,no
4298,g3,5,3rd,no
4298,g7,2,4th,no
4298,g8,6,1st,no
4299,g1,6,2nd,no
4299,g4,1,4th,no
4299,g7,5,3rd,no
4299,g8,7,1st,no
4300,g2,5,2nd,no
4300,g4,1,4th,no
4300,g7,8,1st,no
4300,g8,5,2nd,no
4301,g3,3,3rd,no
4302,g6,5,2nd,no
4302,g7,2,4th,no
4302,g8,5,2nd,no
4303,g2,4,3rd,no
4303,g6,3,4th,no
4303,g7,7,1st,no
4303,g8,5,2nd,no
4304,g3,3,3rd,no
4304,g6,3,3rd,no
4304,g7,8,1st,no
4304,g8,5,2nd,no
4305,g4,3,4th,no
4306,g2,4,3rd,no
4306,g3,4,3rd,no
4306,g9,5,2nd,no
4307,g1,3,3rd,no
4308,g3,4,4th,no
4308,g4,5,1st,no
4308,g9,5,1st,no
4309,g2,5,2nd,no
4309,g3,2,4th,no
4309,g4,5,2nd,no
4309,g9,7,1st,no
4310,g1,5,2nd,no
4311,g3,3,4th,no
4311,g6,4,3rd,no
4311,g9,6,1st,no
4312,g2,5,2nd,no
4312,g3,5,2nd,no
4312,g6,3,4th,no
4312,g9,7,1st,no
4313,g1,5,1st,no
4313,g4,4,4th,no
4313,g6,5,1st,no
4313,g9,5,1st,no
4314,g2,4,3rd,no
4315,g4,3,4th,no
4315,g6,4,3rd,no
4315,g9,8,1st,no
4316,g1,4,3rd,no
4317,g3,2,4th,no
4317,g7,5,3rd,no
4317,g9,6,2nd,no
4318,g2,5,2nd,no
4318,g3,3,4th,no
4318,g7,6,1st,no
4318,g9,5,2nd,no
4319,g1,6,1st,no
4319,g4,3,4th,no
4319,g7,5,3rd,no
4319,g9,6,1st,no
4320,g2,5,2nd,no
4321,g4,3,4th,no
4321,g7,5,2nd,no
4321,g9,4,3rd,no
4322,g1,5,2nd,no
4322,g6,4,3rd,no
4322,g7,7,1st,no
4322,g9,4,3rd,no
4323,g2,5,2nd,no
4323,g6,3,3rd,no
4323,g7,9,1st,no
4323,g9,2,4th,no
4324,g3,4,3rd,no
4324,g6,5,2nd,no
4324,g7,6,1st,no
4324,g9,4,3rd,no
4325,g4,2,4th,no
4327,g3,3,3rd,no
4327,g8,5,2nd,no
4327,g9,3,3rd,no
4328,g2,6,1st,no
4329,g4,3,3rd,no
4329,g8,5,2nd,no
4329,g9,2,4th,no
4330,g2,5,2nd,no
4333,g6,3,3rd,no
4333,g8,5,2nd,no
4333,g9,2,4th,no
4334,g3,4,3rd,no
4335,g6,5,2nd,no
4335,g8,4,3rd,no
4335,g9,4,3rd,no
4336,g1,6,1st,no
4337,g7,5,3rd,no
4337,g8,6,2nd,no
4337,g9,1,4th,no
4338,g3,4,3rd,no
4338,g7,3,4th,no
4338,g8,6,1st,no
4338,g9,6,1st,no
4339,g4,4,3rd,no
4339,g7,6,1st,no
4339,g8,6,1st,no
4339,g9,4,3rd,no
4340,g6,4,4th,no
5461,g2,2,4th,no
5461,g3,5,2nd,no
5461,g4,3,3rd,no
5462,g1,9,1st,no
5462,g2,4,3rd,no
5462,g3,6,2nd,no
5462,g6,1,4th,no
5463,g1,4,4th,no
5464,g3,6,2nd,no
5464,g4,3,3rd,no
5464,g6,1,4th,no
5465,g2,3,3rd,no
5466,g2,1,4th,no
5466,g3,6,2nd,no
5466,g7,5,3rd,no
5467,g1,5,2nd,no
5467,g2,5,2nd,no
5467,g4,3,4th,no
5467,g7,7,1st,no
5468,g1,5,1st,no
5468,g3,4,4th,no
5468,g4,5,1st,no
5468,g7,5,1st,no
5469,g2,1,4th,no
5470,g2,3,4th,no
5470,g6,4,3rd,no
5470,g7,8,1st,no
5471,g1,4,3rd,no
5472,g3,5,1st,no
5472,g6,4,4th,no
5472,g7,5,1st,no
5473,g1,4,4th,no
5473,g4,5,2nd,no
5473,g6,5,2nd,no
5473,g7,6,1st,no
5474,g2,3,4th,no
5476,g2,2,4th,no
5476,g3,6,2nd,no
5476,g8,3,3rd,no
5477,g1,4,3rd,no
5477,g2,5,2nd,no
5477,g4,2,4th,no
5477,g8,8,1st,no
5478,g1,4,3rd,no
5478,g3,7,2nd,no
5478,g4,1,4th,no
5478,g8,8,1st,no
5479,g2,3,3rd,no
5479,g3,9,1st,no
5479,g4,4,2nd,no
5479,g8,3,3rd,no
5480,g1,3,3rd,no
5481,g3,5,2nd,no
5481,g6,2,4th,no
5481,g8,5,2nd,no
5482,g2,5,3rd,no
5482,g3,6,2nd,no
5482,g6,1,4th,no
5482,g8,8,1st,no
5483,g1,5,2nd,no
5485,g4,0,4th,no
5485,g6,6,2nd,no
5485,g8,6,2nd,no
5486,g1,6,2nd,no
5486,g2,3,3rd,no
5486,g7,1,4th,no
5486,g8,9,1st,no
5487,g1,5,2nd,no
5487,g3,4,4th,no
5487,g7,5,2nd,no
5487,g8,6,1st,no
5488,g2,3,4th,no
5488,g3,4,3rd,no
5488,g7,6,1st,no
5488,g8,6,1st,no
5489,g1,4,3rd,no
5490,g4,2,4th,no
5490,g7,6,1st,no
5490,g8,6,1st,no
5491,g3,3,4th,no
5491,g4,5,2nd,no
5491,g7,4,3rd,no
5491,g8,8,1st,no
5492,g1,1,4th,no
5493,g6,3,4th,no
5493,g7,8,1st,no
5493,g8,4,2nd,no
5494,g3,4,2nd,no
5495,g6,4,3rd,no
5495,g7,4,3rd,no
5495,g8,5,2nd,no
5496,g1,5,2nd,no
5496,g2,2,4th,no
5496,g3,5,2nd,no
5496,g9,7,1st,no
5497,g1,6,2nd,no
5497,g2,7,1st,no
5497,g4,1,4th,no
5497,g9,6,2nd,no
5498,g1,1,4th,no
5498,g3,9,1st,no
5498,g4,3,3rd,no
5498,g9,6,2nd,no
5499,g2,2,4th,no
5500,g2,1,4th,no
5500,g6,4,3rd,no
5500,g9,7,2nd,no
5501,g1,4,2nd,no
5502,g3,5,2nd,no
5502,g6,4,3rd,no
5502,g9,4,3rd,no
5503,g1,3,4th,no
5503,g4,5,2nd,no
5503,g6,5,2nd,no
5503,g9,6,1st,no
5504,g2,3,4th,no
5506,g2,4,3rd,no
5506,g7,3,4th,no
5506,g9,6,2nd,no
5507,g1,6,1st,no
5507,g3,4,3rd,no
5507,g7,6,1st,no
5507,g9,4,3rd,no
5508,g2,3,3rd,no
5508,g3,6,2nd,no
5508,g7,8,1st,no
5508,g9,3,3rd,no
5509,g1,3,4th,no
5509,g4,5,2nd,no
5509,g7,4,3rd,no
5509,g9,7,1st,no
5510,g2,4,3rd,no
5511,g4,4,3rd,no
5511,g7,5,2nd,no
5511,g9,3,4th,no
5512,g1,2,4th,no
5512,g6,8,1st,no
5512,g7,6,2nd,no
5512,g9,3,3rd,no
5513,g2,3,4th,no
5513,g6,6,1st,no
5513,g7,6,1st,no
5513,g9,4,3rd,no
5514,g3,2,4th,no
5515,g6,3,4th,no
5515,g7,6,1st,no
5515,g9,5,3rd,no
5516,g1,6,1st,no
5516,g2,3,4th,no
5516,g8,5,3rd,no
5516,g9,6,1st,no
5517,g1,2,4th,no
5519,g4,5,1st,no
5519,g8,5,1st,no
5519,g9,4,4th,no
5520,g2,0,4th,no
5522,g6,1,4th,no
5522,g8,7,1st,no
5522,g9,4,3rd,no
5523,g2,5,3rd,no
5523,g6,8,1st,no
5523,g8,6,2nd,no
5523,g9,1,4th,no
5524,g3,5,2nd,no
5524,g6,4,4th,no
5524,g8,5,2nd,no
5524,g9,6,1st,no
5525,g4,5,2nd,no
5525,g6,4,4th,no
5525,g8,5,2nd,no
5525,g9,6,1st,no
5526,g1,4,2nd,no
5526,g7,9,1st,no
5526,g8,4,2nd,no
5526,g9,3,4th,no
5527,g2,0,4th,no
5528,g7,5,2nd,no
5528,g8,5,2nd,no
5528,g9,6,1st,no
5529,g4,3,3rd,no
5529,g7,7,1st,no
5529,g8,6,2nd,no
5529,g9,3,3rd,no
5530,g6,3,4th,no
5531,g2,6,1st,no
5531,g3,4,3rd,no
5531,g4,3,4th,no
5532,g1,5,2nd,no
5532,g2,6,1st,no
5532,g3,5,2nd,no
5532,g6,4,4th,no
5533,g1,5,2nd,no
5535,g3,6,2nd,no
5535,g4,3,4th,no
5535,g6,4,3rd,no
5536,g1,3,4th,no
5537,g2,5,2nd,no
5537,g4,4,3rd,no
5537,g7,7,1st,no
5538,g1,2,4th,no
5539,g3,7,2nd,no
5539,g4,1,4th,no
5539,g7,8,1st,no
5540,g1,4,3rd,no
5541,g3,4,3rd,no
5541,g6,4,3rd,no
5541,g7,5,2nd,no
5542,g2,6,2nd,no
5543,g4,4,3rd,no
5543,g6,2,4th,no
5543,g7,6,2nd,no
5544,g2,6,1st,no
5544,g4,3,4th,no
5544,g6,4,3rd,no
5544,g7,6,1st,no
5545,g3,4,3rd,no
5545,g4,5,2nd,no
5545,g6,2,4th,no
5545,g7,9,1st,no
5546,g1,3,4th,no
5547,g2,7,1st,no
5547,g4,1,4th,no
5547,g8,6,2nd,no
5548,g1,6,2nd,no
5548,g3,3,3rd,no
5548,g4,3,3rd,no
5548,g8,7,1st,no
5549,g2,5,2nd,no
5549,g3,5,2nd,no
5549,g4,3,4th,no
5549,g8,6,1st,no
5550,g1,6,2nd,no
5550,g2,3,4th,no
5550,g6,4,3rd,no
5550,g8,7,1st,no
5551,g1,6,1st,no
5551,g3,5,3rd,no
5551,g6,3,4th,no
5551,g8,6,1st,no
5552,g2,5,3rd,no
5554,g4,2,4th,no
5554,g6,3,3rd,no
5554,g8,7,2nd,no
5555,g3,5,2nd,no
5555,g4,5,2nd,no
5555,g6,2,4th,no
5555,g8,8,1st,no
5556,g1,2,4th,no
5557,g3,2,4th,no
5557,g7,8,1st,no
5557,g8,5,2nd,no
5558,g2,3,3rd,no
5558,g3,3,3rd,no
5558,g7,6,2nd,no
5558,g8,7,1st,no
5559,g1,4,3rd,no
5559,g4,3,4th,no
5559,g7,7,1st,no
5559,g8,5,2nd,no
5560,g2,4,3rd,no
5560,g4,3,4th,no
5560,g7,7,1st,no
5560,g8,5,2nd,no
5561,g3,4,3rd,no
5561,g4,2,4th,no
5561,g7,6,2nd,no
5561,g8,7,1st,no
5562,g1,4,3rd,no
5562,g6,2,4th,no
5562,g7,6,2nd,no
5562,g8,8,1st,no
5563,g2,1,4th,no
5564,g6,4,3rd,no
5564,g7,6,1st,no
5564,g8,6,1st,no
5565,g4,2,4th,no
5566,g2,0,4th,no
5566,g3,5,2nd,no
5566,g9,5,2nd,no
5567,g1,2,4th,no
5568,g3,8,1st,no
5568,g4,1,4th,no
5568,g9,4,3rd,no
5569,g2,2,3rd,no
5571,g3,3,4th,no
5571,g6,5,2nd,no
5571,g9,5,2nd,no
5572,g2,3,4th,no
5574,g4,3,4th,no
5574,g6,4,3rd,no
5574,g9,5,2nd,no
5575,g3,5,2nd,no
5575,g4,5,2nd,no
5575,g6,4,4th,no
5575,g9,6,1st,no
5576,g1,3,3rd,no
5576,g2,2,4th,no
5576,g7,8,1st,no
5576,g9,6,2nd,no
5577,g1,3,3rd,no
5577,g3,7,1st,no
5577,g7,7,1st,no
5577,g9,2,4th,no
5578,g2,3,4th,no
5579,g4,1,4th,no
5579,g7,5,3rd,no
5579,g9,6,2nd,no
5580,g2,2,4th,no
5581,g4,3,4th,no
5581,g7,7,1st,no
5581,g9,5,2nd,no
5582,g1,5,3rd,no
5583,g6,4,4th,no
5583,g7,5,2nd,no
5583,g9,5,2nd,no
5584,g3,4,3rd,no
5585,g6,3,4th,no
5585,g7,7,1st,no
5585,g9,5,2nd,no
5586,g1,3,4th,no
5587,g3,4,3rd,no
5587,g8,5,2nd,no
5587,g9,3,4th,no
5588,g2,6,1st,no
5588,g3,2,4th,no
5588,g8,6,1st,no
5588,g9,5,3rd,no
5589,g1,3,3rd,no
5590,g4,1,4th,no
5590,g8,8,1st,no
5590,g9,4,3rd,no
5591,g3,5,2nd,no
5592,g6,2,4th,no
5592,g8,8,1st,no
5592,g9,3,3rd,no
5593,g2,4,3rd,no
5593,g6,4,3rd,no
5593,g8,5,2nd,no
5593,g9,7,1st,no
5594,g3,3,4th,no
5594,g6,4,3rd,no
5594,g8,8,1st,no
5594,g9,5,2nd,no
5595,g4,3,3rd,no
5597,g7,4,3rd,no
5597,g8,5,2nd,no
5597,g9,4,3rd,no
5598,g3,6,1st,no
5598,g7,6,1st,no
5598,g8,2,4th,no
5598,g9,5,3rd,no
5599,g4,2,4th,no
5599,g7,3,3rd,no
5599,g8,6,2nd,no
5599,g9,8,1st,no
5600,g6,2,4th,no
6722,g2,3,4th,no
6722,g3,6,1st,no
6722,g6,4,3rd,no
6723,g1,4,3rd,no
6723,g2,7,1st,no
6723,g4,2,4th,no
6723,g6,7,1st,no
6724,g1,2,4th,no
6724,g3,9,1st,no
6724,g4,5,2nd,no
6724,g6,3,3rd,no
6725,g2,3,3rd,no
6726,g2,3,4th,no
6726,g3,5,2nd,no
6726,g7,6,1st,no
6727,g1,3,4th,no
6727,g2,7,1st,no
6727,g4,4,3rd,no
6727,g7,5,2nd,no
6728,g1,4,2nd,no
6728,g3,8,1st,no
6728,g4,3,4th,no
6728,g7,4,2nd,no
6729,g2,4,3rd,no
6730,g2,4,4th,no
6730,g6,6,1st,no
6730,g7,5,2nd,no
6731,g1,5,3rd,no
6732,g3,5,2nd,no
6732,g6,4,3rd,no
6732,g7,3,4th,no
6733,g1,5,1st,no
6734,g4,4,3rd,no
6734,g6,3,4th,no
6734,g7,7,1st,no
6735,g3,5,2nd,no
6735,g4,4,3rd,no
6735,g6,3,4th,no
6735,g7,7,1st,no
6736,g1,4,3rd,no
6736,g2,2,4th,no
6736,g3,7,1st,no
6736,g8,6,2nd,no
6737,g1,4,3rd,no
6738,g3,5,2nd,no
6738,g4,3,4th,no
6738,g8,4,3rd,no
6739,g2,1,4th,no
6740,g2,2,4th,no
6740,g6,5,2nd,no
6740,g8,9,1st,no
6741,g1,2,4th,no
6743,g4,4,2nd,no
6743,g6,3,4th,no
6743,g8,4,2nd,no
6744,g2,4,3rd,no
6744,g4,5,2nd,no
6744,g6,4,3rd,no
6744,g8,7,1st,no
6745,g3,3,4th,no
6745,g4,5,3rd,no
6745,g6,6,1st,no
6745,g8,6,1st,no
6746,g1,3,3rd,no
6746,g2,3,3rd,no
6746,g7,7,1st,no
6746,g8,6,2nd,no
6747,g1,3,3rd,no
6747,g3,6,2nd,no
6747,g7,7,1st,no
6747,g8,3,3rd,no
6748,g2,0,4th,no
6749,g4,1,4th,no
6749,g7,6,2nd,no
6749,g8,7,1st,no
6750,g2,3,4th,no
6751,g4,2,4th,no
6751,g7,5,3rd,no
6751,g8,7,1st,no
6752,g1,2,4th,no
6754,g6,5,3rd,no
6754,g7,2,4th,no
6754,g8,6,2nd,no
6755,g4,3,4th,no
6756,g2,1,4th,no
6756,g3,6,2nd,no
6756,g9,8,1st,no
6757,g1,3,4th,no
6758,g3,6,1st,no
6758,g4,4,3rd,no
6758,g9,4,3rd,no
6759,g2,5,3rd,no
6759,g3,8,1st,no
6759,g4,1,4th,no
6759,g9,6,2nd,no
6760,g1,3,4th,no
6761,g3,5,1st,no
6761,g6,4,4th,no
6761,g9,5,1st,no
6762,g2,4,3rd,no
6763,g4,4,3rd,no
6763,g6,6,1st,no
6763,g9,4,3rd,no
6764,g2,3,4th,no
6766,g2,5,3rd,no
6766,g7,2,4th,no
6766,g9,6,1st,no
6767,g1,0,4th,no
6771,g4,1,3rd,no
6771,g7,8,2nd,no
6771,g9,1,3rd,no
6772,g1,3,4th,no
6772,g6,4,3rd,no
6772,g7,6,1st,no
6772,g9,6,1st,no
6773,g2,3,4th,no
6773,g6,4,3rd,no
6773,g7,6,1st,no
6773,g9,6,1st,no
6774,g3,3,4th,no
6775,g6,5,2nd,no
6775,g7,3,4th,no
6775,g9,4,3rd,no
6776,g1,8,1st,no
6776,g2,1,4th,no
6776,g8,5,2nd,no
6776,g9,5,2nd,no
6777,g1,6,1st,no
6777,g3,4,3rd,no
6777,g8,5,2nd,no
6777,g9,4,3rd,no
6778,g2,1,4th,no
6779,g4,2,4th,no
6779,g8,6,2nd,no
6779,g9,7,1st,no
6780,g2,4,2nd,no
6781,g4,2,4th,no
6781,g8,6,2nd,no
6781,g9,4,3rd,no
6782,g1,5,2nd,no
6782,g6,3,4th,no
6782,g8,8,1st,no
6782,g9,4,3rd,no
6783,g2,2,4th,no
6784,g6,1,4th,no
6784,g8,8,1st,no
6784,g9,6,2nd,no
6785,g4,5,3rd,no
6785,g6,3,4th,no
6785,g8,6,1st,no
6785,g9,6,1st,no
6786,g1,5,2nd,no
6786,g7,3,4th,no
6786,g8,7,1st,no
6786,g9,4,3rd,no
6787,g2,5,2nd,no
6788,g7,4,3rd,no
6788,g8,7,1st,no
6788,g9,1,4th,no
6789,g4,4,3rd,no
6789,g7,4,3rd,no
6789,g8,6,1st,no
6789,g9,5,2nd,no
6790,g6,4,3rd,no
6791,g2,2,4th,no
6791,g3,6,2nd,no
6791,g4,4,3rd,no
6792,g1,5,2nd,no
6794,g3,4,3rd,no
6794,g4,5,2nd,no
6794,g6,2,4th,no
6795,g2,5,2nd,no
6795,g3,6,1st,no
6795,g4,3,4th,no
6795,g6,5,2nd,no
6796,g1,4,3rd,no
6797,g2,5,2nd,no
6797,g4,3,4th,no
6797,g7,5,2nd,no
6798,g1,2,3rd,no
6798,g3,5,2nd,no
6798,g4,1,4th,no
6798,g7,11,1st,no
6799,g2,1,4th,no
6800,g2,6,1st,no
6800,g6,3,4th,no
6800,g7,5,2nd,no
6801,g1,1,4th,no
6804,g4,2,4th,no
6804,g6,4,3rd,no
6804,g7,5,2nd,no
6805,g3,5,2nd,no
6805,g4,1,4th,no
6805,g6,5,2nd,no
6805,g7,8,1st,no
6806,g1,3,3rd,no
6807,g2,5,2nd,no
6807,g4,2,4th,no
6807,g8,7,1st,no
6808,g1,6,1st,no
6809,g3,4,3rd,no
6809,g4,2,4th,no
6809,g8,5,2nd,no
6810,g1,4,3rd,no
6811,g3,5,2nd,no
6811,g6,4,4th,no
6811,g8,5,2nd,no
6812,g2,4,2nd,no
6812,g3,3,4th,no
6812,g6,4,2nd,no
6812,g8,8,1st,no
6813,g1,4,3rd,no
6815,g4,4,3rd,no
6815,g6,3,4th,no
6815,g8,6,2nd,no
6816,g1,3,4th,no
6816,g2,5,2nd,no
6816,g7,4,3rd,no
6816,g8,7,1st,no
6817,g1,4,3rd,no
6817,g3,3,4th,no
6817,g7,5,2nd,no
6817,g8,7,1st,no
6818,g2,3,3rd,no
6819,g4,5,2nd,no
6819,g7,3,4th,no
6819,g8,6,1st,no
6820,g2,2,3rd,no
6822,g6,3,3rd,no
6822,g7,1,4th,no
6822,g8,9,1st,no
6823,g2,4,3rd,no
6824,g6,2,4th,no
6824,g7,4,3rd,no
6824,g8,8,1st,no
6825,g4,1,4th,no
6826,g2,2,4th,no
6826,g3,4,3rd,no
6826,g9,5,2nd,no
6827,g1,3,3rd,no
6827,g2,9,1st,no
6827,g4,1,4th,no
6827,g9,6,2nd,no
6828,g1,3,4th,no
6828,g3,5,2nd,no
6828,g4,4,3rd,no
6828,g9,7,1st,no
6829,g2,2,4th,no
6830,g2,5,2nd,no
6830,g6,2,4th,no
6830,g9,5,2nd,no
6831,g1,5,1st,no
6832,g3,4,3rd,no
6832,g6,1,4th,no
6832,g9,6,2nd,no
6833,g1,7,1st,no
6834,g4,5,2nd,no
6834,g6,3,4th,no
6834,g9,4,3rd,no
6835,g3,5,3rd,no
6835,g4,1,4th,no
6835,g6,6,2nd,no
6835,g9,7,1st,no
6836,g1,4,3rd,no
6837,g3,4,3rd,no
6837,g7,6,1st,no
6837,g9,4,3rd,no
6838,g2,3,3rd,no
6840,g4,3,4th,no
6840,g7,5,2nd,no
6840,g9,5,2nd,no
6841,g3,5,2nd,no
6841,g4,5,2nd,no
6841,g7,2,4th,no
6841,g9,7,1st,no
6842,g1,6,2nd,no
6842,g6,3,3rd,no
6842,g7,8,1st,no
6842,g9,2,4th,no
6843,g2,5,2nd,no
6843,g6,3,4th,no
6843,g7,6,1st,no
6843,g9,5,2nd,no
6844,g3,3,3rd,no
6845,g6,4,3rd,no
6845,g7,7,1st,no
6845,g9,5,2nd,no
6846,g1,4,3rd,no
6846,g2,4,3rd,no
6846,g8,6,1st,no
6846,g9,6,1st,no
6847,g1,2,3rd,no
6847,g3,7,2nd,no
6847,g8,8,1st,no
6847,g9,2,3rd,no
6848,g2,1,4th,no
6850,g4,3,3rd,no
6850,g8,3,3rd,no
6850,g9,4,2nd,no
6851,g3,5,3rd,no
6852,g6,3,4th,no
6852,g8,4,2nd,no
6852,g9,4,2nd,no
6853,g2,8,1st,no
6853,g6,1,4th,no
6853,g8,7,2nd,no
6853,g9,4,3rd,no
6854,g3,6,2nd,no
6854,g6,3,4th,no
6854,g8,7,1st,no
6854,g9,4,3rd,no
6855,g4,6,1st,no
6855,g6,4,3rd,no
6855,g8,6,1st,no
6855,g9,3,4th,no
