game,name,score,place,timeout
4126,g7,153,1st,no
4126,g8,123,2nd,no
4126,g9,110,4th,no
4127,g2,120,3rd,no
4127,g7,147,2nd,no
4127,g8,81,4th,no
4127,g9,151,1st,no
4128,g3,123,3rd,no
4128,g7,131,2nd,no
4128,g8,134,1st,no
4128,g9,111,4th,no
4129,g4,133,2nd,no
4129,g7,127,3rd,no
4129,g8,136,1st,no
4129,g9,103,4th,no
4130,g6,118,3rd,no
4130,g7,146,1st,no
4130,g8,141,2nd,no
4130,g9,94,4th,no
4133,g1,171,2nd,no
4133,g2,261,1st,no
4133,g4,30,4th,no
4133,g6,38,3rd,no
4137,g1,118,3rd,no
4137,g2,171,2nd,no
4137,g4,35,4th,no
4137,g7,175,1st,no
4140,g1,92,3rd,no
4140,g2,207,1st,no
4140,g6,44,4th,no
4140,g7,157,2nd,no
4143,g1,169,2nd,no
4143,g4,47,3rd,no
4143,g6,39,4th,no
4143,g7,244,1st,no
4144,g2,257,1st,no
4144,g4,49,3rd,no
4144,g6,46,4th,no
4144,g7,148,2nd,no
4145,g3,234,1st,no
4145,g4,26,4th,no
4145,g6,37,3rd,no
4145,g7,203,2nd,no
4147,g1,109,3rd,no
4147,g2,187,1st,no
4147,g4,37,4th,no
4147,g8,166,2nd,no
4150,g1,117,3rd,no
4150,g2,184,1st,no
4150,g6,28,4th,no
4150,g8,170,2nd,no
4153,g1,169,2nd,no
4153,g4,41,3rd,no
4153,g6,36,4th,no
4153,g8,253,1st,no
4154,g2,208,2nd,no
4154,g4,54,3rd,no
4154,g6,28,4th,no
4154,g8,210,1st,no
4155,g3,232,1st,no
4155,g4,46,3rd,no
4155,g6,38,4th,no
4155,g8,184,2nd,no
4156,g1,97,4th,no
4156,g2,154,1st,no
4156,g7,112,3rd,no
4156,g8,136,2nd,no
4159,g1,117,3rd,no
4159,g4,43,4th,no
4159,g7,171,1st,no
4159,g8,167,2nd,no
4160,g2,148,3rd,no
4160,g4,32,4th,no
4160,g7,150,2nd,no
4160,g8,169,1st,no
4161,g3,163,2nd,no
4161,g4,25,4th,no
4161,g7,173,1st,no
4161,g8,138,3rd,no
4162,g1,125,3rd,no
4162,g6,36,4th,no
4162,g7,167,2nd,no
4162,g8,170,1st,no
4163,g2,167,1st,no
4163,g6,32,4th,no
4163,g7,139,3rd,no
4163,g8,161,2nd,no
4164,g3,165,1st,no
4164,g6,30,4th,no
4164,g7,155,2nd,no
4164,g8,150,3rd,no
4165,g4,28,4th,no
4165,g6,39,3rd,no
4165,g7,200,2nd,no
4165,g8,233,1st,no
4167,g1,107,3rd,no
4167,g2,184,1st,no
4167,g4,37,4th,no
4167,g9,171,2nd,no
4170,g1,142,3rd,no
4170,g2,143,2nd,no
4170,g6,25,4th,no
4170,g9,189,1st,no
4173,g1,164,2nd,no
4173,g4,33,4th,no
4173,g6,45,3rd,no
4173,g9,256,1st,no
4174,g2,194,2nd,no
4174,g4,32,4th,no
4174,g6,36,3rd,no
4174,g9,236,1st,no
4175,g3,185,2nd,no
4175,g4,44,3rd,no
4175,g6,43,4th,no
4175,g9,228,1st,no
4176,g1,100,4th,no
4176,g2,130,2nd,no
4176,g7,145,1st,no
4176,g9,124,3rd,no
4179,g1,137,3rd,no
4179,g4,57,4th,no
4179,g7,161,1st,no
4179,g9,144,2nd,no
4180,g2,134,3rd,no
4180,g4,38,4th,no
4180,g7,172,1st,no
4180,g9,155,2nd,no
4181,g3,141,3rd,no
4181,g4,45,4th,no
4181,g7,162,1st,no
4181,g9,151,2nd,no
4182,g1,136,3rd,no
4182,g6,40,4th,no
4182,g7,143,2nd,no
4182,g9,180,1st,no
4183,g2,140,3rd,no
4183,g6,29,4th,no
4183,g7,152,2nd,no
4183,g9,178,1st,no
4184,g3,155,2nd,no
4184,g6,43,4th,no
4184,g7,137,3rd,no
4184,g9,163,1st,no
4185,g4,38,3rd,no
4185,g6,37,4th,no
4185,g7,165,2nd,no
4185,g9,258,1st,no
4186,g1,89,4th,no
4186,g2,109,2nd,no
4186,g8,97,3rd,no
4186,g9,204,1st,no
4189,g1,96,3rd,no
4189,g4,54,4th,no
4189,g8,112,2nd,no
4189,g9,238,1st,no
4190,g2,144,2nd,no
4190,g4,31,4th,no
4190,g8,96,3rd,no
4190,g9,228,1st,no
4191,g3,167,2nd,no
4191,g4,48,4th,no
4191,g8,88,3rd,no
4191,g9,197,1st,no
4192,g1,132,2nd,no
4192,g6,32,4th,no
4192,g8,126,3rd,no
4192,g9,209,1st,no
4193,g2,166,2nd,no
4193,g6,25,4th,no
4193,g8,83,3rd,no
4193,g9,225,1st,no
4194,g3,173,2nd,no
4194,g6,34,4th,no
4194,g8,91,3rd,no
4194,g9,201,1st,no
4195,g4,32,3rd,no
4195,g6,29,4th,no
4195,g8,159,2nd,no
4195,g9,280,1st,no
4196,g1,111,3rd,no
4196,g7,158,2nd,no
4196,g8,42,4th,no
4196,g9,189,1st,no
4197,g2,134,2nd,no
4197,g7,123,3rd,no
4197,g8,58,4th,no
4197,g9,184,1st,no
4198,g3,138,2nd,no
4198,g7,137,3rd,no
4198,g8,67,4th,no
4198,g9,158,1st,no
4199,g4,53,4th,no
4199,g7,220,1st,no
4199,g8,57,3rd,no
4199,g9,169,2nd,no
4200,g6,24,4th,no
4200,g7,170,2nd,no
4200,g8,80,3rd,no
4200,g9,225,1st,no
5043,g1,4,3rd,no
5043,g2,6,1st,no
5043,g4,6,1st,no
5043,g6,4,3rd,no
5047,g1,5,2nd,no
5047,g2,5,2nd,no
5047,g4,2,4th,no
5047,g7,7,1st,no
5050,g1,3,3rd,no
5050,g2,3,3rd,no
5050,g6,5,2nd,no
5050,g7,8,1st,no
5053,g1,4,3rd,no
5053,g4,3,4th,no
5053,g6,7,1st,no
5053,g7,6,2nd,no
5054,g2,7,1st,no
5054,g4,2,4th,no
5054,g6,5,2nd,no
5054,g7,5,2nd,no
5055,g3,5,2nd,no
5055,g4,4,3rd,no
5055,g6,6,1st,no
5055,g7,4,3rd,no
5057,g1,4,2nd,no
5057,g2,7,1st,no
5057,g4,4,2nd,no
5057,g8,4,2nd,no
5060,g1,3,3rd,no
5060,g2,6,2nd,no
5060,g6,7,1st,no
5060,g8,3,3rd,no
5063,g1,6,1st,no
5063,g4,4,3rd,no
5063,g6,4,3rd,no
5063,g8,6,1st,no
5064,g2,4,3rd,no
5064,g4,6,1st,no
5064,g6,4,3rd,no
5064,g8,6,1st,no
5065,g3,4,3rd,no
5065,g4,7,1st,no
5065,g6,5,2nd,no
5065,g8,4,3rd,no
5066,g1,5,2nd,no
5066,g2,2,4th,no
5066,g7,5,2nd,no
5066,g8,7,1st,no
5069,g1,5,1st,no
5069,g4,5,1st,no
5069,g7,5,1st,no
5069,g8,4,4th,no
5070,g2,3,4th,no
5070,g4,4,3rd,no
5070,g7,6,1st,no
5070,g8,6,1st,no
5071,g3,4,3rd,no
5071,g4,5,2nd,no
5071,g7,6,1st,no
5071,g8,4,3rd,no
5072,g1,4,3rd,no
5072,g6,5,2nd,no
5072,g7,6,1st,no
5072,g8,4,3rd,no
5073,g2,3,4th,no
5073,g6,6,1st,no
5073,g7,5,2nd,no
5073,g8,5,2nd,no
5074,g3,6,1st,no
5074,g6,5,3rd,no
5074,g7,6,1st,no
5074,g8,2,4th,no
5075,g4,5,2nd,no
5075,g6,4,3rd,no
5075,g7,6,1st,no
5075,g8,4,3rd,no
5077,g1,6,2nd,no
5077,g2,2,4th,no
5077,g4,4,3rd,no
5077,g9,7,1st,no
5080,g1,2,4th,no
5080,g2,4,3rd,no
5080,g6,7,1st,no
5080,g9,6,2nd,no
5083,g1,5,2nd,no
5083,g4,4,4th,no
5083,g6,6,1st,no
5083,g9,5,2nd,no
5084,g2,5,2nd,no
5084,g4,4,3rd,no
5084,g6,6,1st,no
5084,g9,4,3rd,no
5085,g3,4,2nd,no
5085,g4,3,4th,no
5085,g6,4,2nd,no
5085,g9,8,1st,no
5086,g1,4,3rd,no
5086,g2,4,3rd,no
5086,g7,5,2nd,no
5086,g9,6,1st,no
5089,g1,1,4th,no
5089,g4,6,2nd,no
5089,g7,7,1st,no
5089,g9,5,3rd,no
5090,g2,5,2nd,no
5090,g4,6,1st,no
5090,g7,4,3rd,no
5090,g9,4,3rd,no
5091,g3,5,3rd,no
5091,g4,1,4th,no
5091,g7,6,2nd,no
5091,g9,7,1st,no
5092,g1,5,1st,no
5092,g6,5,1st,no
5092,g7,4,4th,no
5092,g9,5,1st,no
5093,g2,3,4th,no
5093,g6,4,2nd,no
5093,g7,8,1st,no
5093,g9,4,2nd,no
5094,g3,6,1st,no
5094,g6,4,3rd,no
5094,g7,5,2nd,no
5094,g9,4,3rd,no
5095,g4,3,4th,no
5095,g6,5,2nd,no
5095,g7,7,1st,no
5095,g9,4,3rd,no
5096,g1,4,4th,no
5096,g2,5,1st,no
5096,g8,5,1st,no
5096,g9,5,1st,no
5099,g1,4,3rd,no
5099,g4,7,1st,no
5099,g8,3,4th,no
5099,g9,5,2nd,no
5100,g2,4,3rd,no
5100,g4,2,4th,no
5100,g8,7,1st,no
5100,g9,7,1st,no
5101,g3,6,1st,no
5101,g4,3,4th,no
5101,g8,5,2nd,no
5101,g9,5,2nd,no
5102,g1,4,4th,no
5102,g6,5,2nd,no
5102,g8,5,2nd,no
5102,g9,6,1st,no
5103,g2,2,4th,no
5103,g6,6,1st,no
5103,g8,6,1st,no
5103,g9,5,3rd,no
5104,g3,4,4th,no
5104,g6,5,2nd,no
5104,g8,5,2nd,no
5104,g9,6,1st,no
5105,g4,5,2nd,no
5105,g6,5,2nd,no
5105,g8,4,4th,no
5105,g9,6,1st,no
5106,g1,4,2nd,no
5106,g7,7,1st,no
5106,g8,4,2nd,no
5106,g9,4,2nd,no
5107,g2,7,1st,no
5107,g7,5,2nd,no
5107,g8,4,3rd,no
5107,g9,3,4th,no
5108,g3,5,2nd,no
5108,g7,7,1st,no
5108,g8,2,4th,no
5108,g9,5,2nd,no
5109,g4,3,4th,no
5109,g7,7,1st,no
5109,g8,5,2nd,no
5109,g9,4,3rd,no
5110,g6,5,2nd,no
5110,g7,4,3rd,no
5110,g8,4,3rd,no
5110,g9,6,1st,no
5113,g1,6,1st,no
5113,g2,5,3rd,no
5113,g4,6,1st,no
5113,g6,3,4th,no
5117,g1,2,4th,no
5117,g2,4,3rd,no
5117,g4,6,2nd,no
5117,g7,7,1st,no
5120,g1,2,4th,no
5120,g2,6,2nd,no
5120,g6,4,3rd,no
5120,g7,7,1st,no
5123,g1,5,2nd,no
5123,g4,4,3rd,no
5123,g6,4,3rd,no
5123,g7,6,1st,no
5124,g2,3,4th,no
5124,g4,5,2nd,no
5124,g6,4,3rd,no
5124,g7,7,1st,no
5125,g3,3,3rd,no
5125,g4,7,1st,no
5125,g6,2,4th,no
5125,g7,7,1st,no
5127,g1,4,3rd,no
5127,g2,5,2nd,no
5127,g4,4,3rd,no
5127,g8,6,1st,no
5130,g1,5,2nd,no
5130,g2,3,4th,no
5130,g6,5,2nd,no
5130,g8,6,1st,no
5133,g1,4,3rd,no
5133,g4,7,1st,no
5133,g6,3,4th,no
5133,g8,5,2nd,no
5134,g2,7,1st,no
5134,g4,4,3rd,no
5134,g6,5,2nd,no
5134,g8,4,3rd,no
5135,g3,8,1st,no
5135,g4,1,4th,no
5135,g6,3,3rd,no
5135,g8,7,2nd,no
5136,g1,2,4th,no
5136,g2,5,2nd,no
5136,g7,7,1st,no
5136,g8,5,2nd,no
5139,g1,6,2nd,no
5139,g4,2,4th,no
5139,g7,7,1st,no
5139,g8,4,3rd,no
5140,g2,1,4th,no
5140,g4,5,3rd,no
5140,g7,7,1st,no
5140,g8,6,2nd,no
5141,g3,5,1st,no
5141,g4,4,4th,no
5141,g7,5,1st,no
5141,g8,5,1st,no
5142,g1,3,4th,no
5142,g6,5,2nd,no
5142,g7,7,1st,no
5142,g8,4,3rd,no
5143,g2,2,4th,no
5143,g6,4,3rd,no
5143,g7,7,1st,no
5143,g8,6,2nd,no
5144,g3,5,2nd,no
5144,g6,3,4th,no
5144,g7,7,1st,no
5144,g8,4,3rd,no
5145,g4,4,2nd,no
5145,g6,4,2nd,no
5145,g7,8,1st,no
5145,g8,4,2nd,no
5147,g1,4,2nd,no
5147,g2,4,2nd,no
5147,g4,4,2nd,no
5147,g9,7,1st,no
5150,g1,5,2nd,no
5150,g2,4,3rd,no
5150,g6,3,4th,no
5150,g9,8,1st,no
5153,g1,3,3rd,no
5153,g4,7,1st,no
5153,g6,3,3rd,no
5153,g9,7,1st,no
5154,g2,3,4th,no
5154,g4,5,2nd,no
5154,g6,4,3rd,no
5154,g9,8,1st,no
5155,g3,4,2nd,no
5155,g4,4,2nd,no
5155,g6,3,4th,no
5155,g9,8,1st,no
5156,g1,3,4th,no
5156,g2,5,2nd,no
5156,g7,5,2nd,no
5156,g9,6,1st,no
5159,g1,4,3rd,no
5159,g4,3,4th,no
5159,g7,5,2nd,no
5159,g9,7,1st,no
5160,g2,3,4th,no
5160,g4,4,3rd,no
5160,g7,6,1st,no
5160,g9,6,1st,no
5161,g3,7,1st,no
5161,g4,3,4th,no
5161,g7,5,2nd,no
5161,g9,4,3rd,no
5162,g1,4,2nd,no
5162,g6,4,2nd,no
5162,g7,4,2nd,no
5162,g9,7,1st,no
5163,g2,5,2nd,no
5163,g6,3,4th,no
5163,g7,4,3rd,no
5163,g9,7,1st,no
5164,g3,3,4th,no
5164,g6,5,2nd,no
5164,g7,4,3rd,no
5164,g9,7,1st,no
5165,g4,3,3rd,no
5165,g6,3,3rd,no
5165,g7,6,2nd,no
5165,g9,8,1st,no
5166,g1,5,2nd,no
5166,g2,3,4th,no
5166,g8,5,2nd,no
5166,g9,6,1st,no
5169,g1,4,3rd,no
5169,g4,7,2nd,no
5169,g8,1,4th,no
5169,g9,8,1st,no
5170,g2,2,4th,no
5170,g4,6,2nd,no
5170,g8,4,3rd,no
5170,g9,7,1st,no
5171,g3,4,3rd,no
5171,g4,3,4th,no
5171,g8,5,2nd,no
5171,g9,7,1st,no
5172,g1,4,3rd,no
5172,g6,3,4th,no
5172,g8,5,2nd,no
5172,g9,8,1st,no
5173,g2,4,3rd,no
5173,g6,2,4th,no
5173,g8,5,2nd,no
5173,g9,8,1st,no
5174,g3,5,2nd,no
5174,g6,2,4th,no
5174,g8,4,3rd,no
5174,g9,8,1st,no
5175,g4,3,3rd,no
5175,g6,3,3rd,no
5175,g8,7,1st,no
5175,g9,6,2nd,no
5176,g1,2,4th,no
5176,g7,7,1st,no
5176,g8,6,2nd,no
5176,g9,5,3rd,no
5177,g2,4,4th,no
5177,g7,5,1st,no
5177,g8,5,1st,no
5177,g9,5,1st,no
5178,g3,4,3rd,no
5178,g7,4,3rd,no
5178,g8,6,1st,no
5178,g9,5,2nd,no
5179,g4,2,4th,no
5179,g7,7,1st,no
5179,g8,5,2nd,no
5179,g9,5,2nd,no
5180,g6,3,3rd,no
5180,g7,7,2nd,no
5180,g8,0,4th,no
5180,g9,9,1st,no
5183,g1,22,2nd,no
5183,g2,20,4th,no
5183,g4,37,1st,no
5183,g6,22,2nd,no
5187,g1,33,1st,no
5187,g2,21,4th,no
5187,g4,23,2nd,no
5187,g7,23,2nd,no
5190,g1,25,3rd,no
5190,g2,26,2nd,no
5190,g6,27,1st,no
5190,g7,22,4th,no
5193,g1,20,4th,no
5193,g4,25,2nd,no
5193,g6,32,1st,no
5193,g7,24,3rd,no
5194,g2,26,3rd,no
5194,g4,15,4th,no
5194,g6,28,2nd,no
5194,g7,32,1st,no
5195,g3,25,2nd,no
5195,g4,22,4th,no
5195,g6,29,1st,no
5195,g7,25,2nd,no
5197,g1,20,4th,no
5197,g2,22,3rd,no
5197,g4,27,2nd,no
5197,g8,31,1st,no
5200,g1,20,4th,no
5200,g2,30,1st,no
5200,g6,23,3rd,no
5200,g8,28,2nd,no
5203,g1,18,4th,no
5203,g4,23,3rd,no
5203,g6,33,1st,no
5203,g8,26,2nd,no
5204,g2,31,1st,no
5204,g4,22,3rd,no
5204,g6,20,4th,no
5204,g8,28,2nd,no
5205,g3,27,1st,no
5205,g4,25,3rd,no
5205,g6,22,4th,no
5205,g8,26,2nd,no
5206,g1,21,4th,no
5206,g2,28,1st,no
5206,g7,24,3rd,no
5206,g8,27,2nd,no
5209,g1,23,3rd,no
5209,g4,25,2nd,no
5209,g7,23,3rd,no
5209,g8,29,1st,no
5210,g2,23,3rd,no
5210,g4,26,2nd,no
5210,g7,28,1st,no
5210,g8,23,3rd,no
5211,g3,20,4th,no
5211,g4,33,1st,no
5211,g7,25,2nd,no
5211,g8,23,3rd,no
5212,g1,21,4th,no
5212,g6,25,3rd,no
5212,g7,26,2nd,no
5212,g8,29,1st,no
5213,g2,29,1st,no
5213,g6,22,4th,no
5213,g7,26,2nd,no
5213,g8,23,3rd,no
5214,g3,23,3rd,no
5214,g6,20,4th,no
5214,g7,30,1st,no
5214,g8,28,2nd,no
5215,g4,24,3rd,no
5215,g6,26,2nd,no
5215,g7,23,4th,no
5215,g8,27,1st,no
5217,g1,17,4th,no
5217,g2,33,1st,no
5217,g4,24,3rd,no
5217,g9,26,2nd,no
5220,g1,18,4th,no
5220,g2,30,1st,no
5220,g6,22,3rd,no
5220,g9,30,1st,no
5223,g1,15,4th,no
5223,g4,34,1st,no
5223,g6,24,3rd,no
5223,g9,28,2nd,no
5224,g2,28,2nd,no
5224,g4,10,4th,no
5224,g6,27,3rd,no
5224,g9,36,1st,no
5225,g3,20,4th,no
5225,g4,27,2nd,no
5225,g6,21,3rd,no
5225,g9,33,1st,no
5226,g1,8,4th,no
5226,g2,32,2nd,no
5226,g7,15,3rd,no
5226,g9,45,1st,no
5229,g1,19,3rd,no
5229,g4,28,2nd,no
5229,g7,18,4th,no
5229,g9,35,1st,no
5230,g2,30,1st,no
5230,g4,21,4th,no
5230,g7,26,2nd,no
5230,g9,23,3rd,no
5231,g3,23,3rd,no
5231,g4,18,4th,no
5231,g7,27,2nd,no
5231,g9,32,1st,no
5232,g1,19,4th,no
5232,g6,29,2nd,no
5232,g7,22,3rd,no
5232,g9,30,1st,no
5233,g2,36,1st,no
5233,g6,20,4th,no
5233,g7,22,2nd,no
5233,g9,22,2nd,no
5234,g3,21,4th,no
5234,g6,22,3rd,no
5234,g7,32,1st,no
5234,g9,26,2nd,no
5235,g4,29,2nd,no
5235,g6,19,3rd,no
5235,g7,19,3rd,no
5235,g9,33,1st,no
5236,g1,19,3rd,no
5236,g2,30,2nd,no
5236,g8,19,3rd,no
5236,g9,32,1st,no
5239,g1,19,4th,no
5239,g4,26,2nd,no
5239,g8,23,3rd,no
5239,g9,32,1st,no
5240,g2,25,2nd,no
5240,g4,18,3rd,no
5240,g8,16,4th,no
5240,g9,41,1st,no
5241,g3,26,3rd,no
5241,g4,12,4th,no
5241,g8,32,1st,no
5241,g9,30,2nd,no
5242,g1,21,2nd,no
5242,g6,21,2nd,no
5242,g8,20,4th,no
5242,g9,38,1st,no
5243,g2,25,2nd,no
5243,g6,25,2nd,no
5243,g8,30,1st,no
5243,g9,20,4th,no
5244,g3,24,3rd,no
5244,g6,37,1st,no
5244,g8,9,4th,no
5244,g9,31,2nd,no
5245,g4,18,4th,no
5245,g6,30,1st,no
5245,g8,24,3rd,no
5245,g9,29,2nd,no
5246,g1,16,4th,no
5246,g7,30,1st,no
5246,g8,24,3rd,no
5246,g9,30,1st,no
5247,g2,32,1st,no
5247,g7,18,4th,no
5247,g8,22,3rd,no
5247,g9,28,2nd,no
5248,g3,18,4th,no
5248,g7,25,2nd,no
5248,g8,38,1st,no
5248,g9,19,3rd,no
5249,g4,19,4th,no
5249,g7,32,1st,no
5249,g8,24,3rd,no
5249,g9,25,2nd,no
5250,g6,27,2nd,no
5250,g7,31,1st,no
5250,g8,27,2nd,no
5250,g9,15,4th,no
5253,g1,30,2nd,no
5253,g2,54,1st,no
5253,g4,9,3rd,no
5253,g6,8,4th,no
5257,g1,21,3rd,no
5257,g2,39,1st,no
5257,g4,8,4th,no
5257,g7,32,2nd,no
5260,g1,21,3rd,no
5260,g2,41,1st,no
5260,g6,9,4th,no
5260,g7,29,2nd,no
5263,g1,40,2nd,no
5263,g4,9,4th,no
5263,g6,10,3rd,no
5263,g7,42,1st,no
5264,g2,44,1st,no
5264,g4,12,3rd,no
5264,g6,2,4th,no
5264,g7,42,2nd,no
5265,g3,43,1st,no
5265,g4,12,3rd,no
5265,g6,6,4th,no
5265,g7,40,2nd,no
5267,g1,15,3rd,no
5267,g2,36,2nd,no
5267,g4,12,4th,no
5267,g8,37,1st,no
5270,g1,15,3rd,no
5270,g2,28,2nd,no
5270,g6,9,4th,no
5270,g8,48,1st,no
5273,g1,30,2nd,no
5273,g4,8,3rd,no
5273,g6,5,4th,no
5273,g8,56,1st,no
5274,g2,40,2nd,no
5274,g4,9,3rd,no
5274,g6,5,4th,no
5274,g8,47,1st,no
5275,g3,42,2nd,no
5275,g4,4,4th,no
5275,g6,8,3rd,no
5275,g8,47,1st,no
5276,g1,10,4th,no
5276,g2,36,1st,no
5276,g7,23,3rd,no
5276,g8,31,2nd,no
5279,g1,27,2nd,no
5279,g4,9,4th,no
5279,g7,25,3rd,no
5279,g8,39,1st,no
5280,g2,34,2nd,no
5280,g4,5,4th,no
5280,g7,25,3rd,no
5280,g8,37,1st,no
5281,g3,32,1st,no
5281,g4,9,4th,no
5281,g7,28,3rd,no
5281,g8,31,2nd,no
5282,g1,23,3rd,no
5282,g6,10,4th,no
5282,g7,30,2nd,no
5282,g8,38,1st,no
5283,g2,37,1st,no
5283,g6,7,4th,no
5283,g7,29,2nd,no
5283,g8,28,3rd,no
5284,g3,29,3rd,no
5284,g6,6,4th,no
5284,g7,35,1st,no
5284,g8,30,2nd,no
5285,g4,16,3rd,no
5285,g6,4,4th,no
5285,g7,37,2nd,no
5285,g8,44,1st,no
5287,g1,21,3rd,no
5287,g2,41,1st,no
5287,g4,7,4th,no
5287,g9,31,2nd,no
5290,g1,16,3rd,no
5290,g2,38,2nd,no
5290,g6,8,4th,no
5290,g9,39,1st,no
5293,g1,27,2nd,no
5293,g4,10,3rd,no
5293,g6,7,4th,no
5293,g9,56,1st,no
5294,g2,43,1st,no
5294,g4,9,3rd,no
5294,g6,7,4th,no
5294,g9,41,2nd,no
5295,g3,46,1st,no
5295,g4,9,4th,no
5295,g6,10,3rd,no
5295,g9,36,2nd,no
5296,g1,13,4th,no
5296,g2,35,1st,no
5296,g7,28,2nd,no
5296,g9,24,3rd,no
5299,g1,19,3rd,no
5299,g4,14,4th,no
5299,g7,26,2nd,no
5299,g9,40,1st,no
5300,g2,30,2nd,no
5300,g4,10,4th,no
5300,g7,23,3rd,no
5300,g9,37,1st,no
5301,g3,28,3rd,no
5301,g4,11,4th,no
5301,g7,29,2nd,no
5301,g9,32,1st,no
5302,g1,25,3rd,no
5302,g6,12,4th,no
5302,g7,32,1st,no
5302,g9,31,2nd,no
5303,g2,38,1st,no
5303,g6,8,4th,no
5303,g7,28,2nd,no
5303,g9,26,3rd,no
5304,g3,33,2nd,no
5304,g6,6,4th,no
5304,g7,27,3rd,no
5304,g9,34,1st,no
5305,g4,6,4th,no
5305,g6,10,3rd,no
5305,g7,42,1st,no
5305,g9,42,1st,no
5306,g1,29,2nd,no
5306,g2,14,4th,no
5306,g8,25,3rd,no
5306,g9,32,1st,no
5309,g1,23,2nd,no
5309,g4,12,4th,no
5309,g8,22,3rd,no
5309,g9,44,1st,no
5310,g2,29,3rd,no
5310,g4,11,4th,no
5310,g8,30,1st,no
5310,g9,30,1st,no
5311,g3,38,1st,no
5311,g4,9,4th,no
5311,g8,22,3rd,no
5311,g9,31,2nd,no
5312,g1,15,3rd,no
5312,g6,9,4th,no
5312,g8,22,2nd,no
5312,g9,55,1st,no
5313,g2,28,2nd,no
5313,g6,7,4th,no
5313,g8,24,3rd,no
5313,g9,41,1st,no
5314,g3,34,1st,no
5314,g6,10,4th,no
5314,g8,24,3rd,no
5314,g9,33,2nd,no
5315,g4,11,3rd,no
5315,g6,2,4th,no
5315,g8,36,2nd,no
5315,g9,51,1st,no
5316,g1,15,4th,no
5316,g7,25,3rd,no
5316,g8,32,1st,no
5316,g9,28,2nd,no
5317,g2,24,2nd,no
5317,g7,24,2nd,no
5317,g8,24,2nd,no
5317,g9,28,1st,no
5318,g3,37,1st,no
5318,g7,22,3rd,no
5318,g8,26,2nd,no
5318,g9,16,4th,no
5319,g4,8,4th,no
5319,g7,28,2nd,no
5319,g8,25,3rd,no
5319,g9,39,1st,no
5320,g6,7,4th,no
5320,g7,22,3rd,no
5320,g8,29,2nd,no
5320,g9,42,1st,no
5323,g1,114,4th,no
5323,g2,124,3rd,no
5323,g4,136,1st,no
5323,g6,126,2nd,no
5327,g1,95,4th,no
5327,g2,123,3rd,no
5327,g4,129,2nd,no
5327,g7,153,1st,no
5330,g1,124,3rd,no
5330,g2,127,2nd,no
5330,g6,107,4th,no
5330,g7,141,1st,no
5333,g1,103,4th,no
5333,g4,133,2nd,no
5333,g6,116,3rd,no
5333,g7,148,1st,no
5334,g2,151,1st,no
5334,g4,80,4th,no
5334,g6,123,3rd,no
5334,g7,145,2nd,no
5335,g3,119,3rd,no
5335,g4,133,1st,no
5335,g6,132,2nd,no
5335,g7,116,4th,no
5337,g1,138,2nd,no
5337,g2,144,1st,no
5337,g4,119,3rd,no
5337,g8,98,4th,no
5340,g1,127,3rd,no
5340,g2,135,1st,no
5340,g6,106,4th,no
5340,g8,132,2nd,no
5343,g1,104,4th,no
5343,g4,116,3rd,no
5343,g6,147,1st,no
5343,g8,132,2nd,no
5344,g2,126,2nd,no
5344,g4,109,4th,no
5344,g6,139,1st,no
5344,g8,126,2nd,no
5345,g3,122,3rd,no
5345,g4,134,1st,no
5345,g6,117,4th,no
5345,g8,126,2nd,no
5346,g1,84,4th,no
5346,g2,137,2nd,no
5346,g7,152,1st,no
5346,g8,126,3rd,no
5349,g1,138,2nd,no
5349,g4,135,3rd,no
5349,g7,149,1st,no
5349,g8,77,4th,no
5350,g2,133,2nd,no
5350,g4,83,4th,no
5350,g7,154,1st,no
5350,g8,129,3rd,no
5351,g3,138,2nd,no
5351,g4,94,4th,no
5351,g7,144,1st,no
5351,g8,123,3rd,no
5352,g1,110,4th,no
5352,g6,126,2nd,no
5352,g7,146,1st,no
5352,g8,118,3rd,no
5353,g2,105,4th,no
5353,g6,111,3rd,no
5353,g7,154,1st,no
5353,g8,129,2nd,no
5354,g3,106,4th,no
5354,g6,118,3rd,no
5354,g7,153,1st,no
5354,g8,122,2nd,no
5355,g4,104,4th,no
5355,g6,129,2nd,no
5355,g7,146,1st,no
5355,g8,121,3rd,no
5357,g1,93,4th,no
5357,g2,113,3rd,no
5357,g4,143,2nd,no
5357,g9,150,1st,no
5360,g1,122,3rd,no
5360,g2,113,4th,no
5360,g6,125,2nd,no
5360,g9,139,1st,no
5363,g1,116,3rd,no
5363,g4,95,4th,no
5363,g6,155,1st,no
5363,g9,133,2nd,no
5364,g2,138,2nd,no
5364,g4,97,4th,no
5364,g6,110,3rd,no
5364,g9,154,1st,no
5365,g3,102,4th,no
5365,g4,113,3rd,no
5365,g6,141,2nd,no
5365,g9,143,1st,no
5366,g1,91,4th,no
5366,g2,138,2nd,no
5366,g7,126,3rd,no
5366,g9,144,1st,no
5369,g1,110,4th,no
5369,g4,115,3rd,no
5369,g7,125,2nd,no
5369,g9,149,1st,no
5370,g2,109,4th,no
5370,g4,125,2nd,no
5370,g7,145,1st,no
5370,g9,120,3rd,no
5371,g3,129,2nd,no
5371,g4,100,4th,no
5371,g7,143,1st,no
5371,g9,127,3rd,no
5372,g1,82,4th,no
5372,g6,128,2nd,no
5372,g7,98,3rd,no
5372,g9,191,1st,no
