game,name,score,place,timeout
4957,g8,138,2nd,no
4957,g9,97,3rd,no
4957,g1,70,4th,no
4958,g2,163,1st,no
4958,g8,126,2nd,no
4958,g3,111,3rd,no
4958,g9,99,4th,no
4959,g8,203,1st,no
4959,g9,197,2nd,no
4959,g4,97,3rd,no
4959,g1,2,4th,no
4960,g9,163,1st,no
4960,g2,155,2nd,no
4960,g8,142,3rd,no
4960,g4,39,4th,no
4961,g9,142,1st,no
4961,g8,137,2nd,no
4961,g3,133,3rd,no
4961,g4,87,4th,no
4962,g8,172,1st,no
4962,g9,141,2nd,no
4962,g6,134,3rd,no
4962,g1,53,4th,no
4963,g8,178,1st,no
4963,g2,164,2nd,no
4963,g9,94,3rd,no
4963,g6,64,4th,no
4964,g3,155,1st,no
4964,g8,140,2nd,no
4964,g9,126,3rd,no
4964,g6,78,4th,no
4965,g4,157,1st,no
4965,g8,137,2nd,no
4965,g6,123,3rd,no
4965,g9,83,4th,no
4966,g8,199,1st,no
4966,g1,156,2nd,no
4966,g9,144,3rd,no
4966,g7,0,4th,no
4967,g9,292,1st,no
4967,g8,179,2nd,no
4967,g7,20,3rd,no
4967,g2,9,4th,no
4968,g3,191,1st,no
4968,g8,180,2nd,no
4968,g9,129,3rd,no
4968,g7,0,4th,no
4969,g4,219,1st,no
4969,g8,180,2nd,no
4969,g9,101,3rd,no
4969,g7,0,4th,no
4970,g9,248,1st,no
4970,g8,194,2nd,no
4970,g6,44,3rd,no
4970,g7,14,4th,no
4971,g3,217,1st,no
4971,g1,117,2nd,no
4971,g2,112,3rd,no
4971,g4,53,4th,no
4972,g3,194,1st,no
4972,g1,122,2nd,no
4972,g6,109,3rd,no
4972,g2,75,4th,no
4973,g1,197,1st,no
4973,g2,177,2nd,no
4973,g6,81,3rd,no
4973,g4,44,4th,no
4974,g3,204,1st,no
4974,g1,141,2nd,no
4974,g6,84,3rd,no
4974,g4,64,4th,no
4975,g3,320,1st,no
4975,g6,90,2nd,no
4975,g4,69,3rd,no
4975,g2,21,4th,no
4976,g3,175,1st,no
4976,g1,153,2nd,no
4976,g7,106,3rd,no
4976,g2,65,4th,no
4977,g2,176,1st,no
4977,g7,149,2nd,no
4977,g1,138,3rd,no
4977,g4,37,4th,no
4978,g3,220,1st,no
4978,g1,159,2nd,no
4978,g4,120,3rd,no
4978,g7,0,4th,no
4979,g7,266,1st,no
4979,g3,155,2nd,no
4979,g4,67,3rd,no
4979,g2,12,4th,no
4980,g2,152,1st,no
4980,g6,129,2nd,no
4980,g1,127,3rd,no
4980,g7,92,4th,no
4981,g3,201,1st,no
4981,g1,158,2nd,no
4981,g6,139,3rd,no
4981,g7,2,4th,no
4982,g3,228,1st,no
4982,g6,141,2nd,no
4982,g2,93,3rd,no
4982,g7,38,4th,no
4983,g1,143,1st,no
4983,g6,133,2nd,no
4983,g7,127,3rd,no
4983,g4,97,4th,no
4984,g7,257,1st,no
4984,g6,118,2nd,no
4984,g4,111,3rd,no
4984,g2,14,4th,no
4985,g3,293,1st,no
4985,g6,107,2nd,no
4985,g4,94,3rd,no
4985,g7,5,4th,no
4986,g8,192,1st,no
4986,g3,163,2nd,no
4986,g1,127,3rd,no
4986,g2,18,4th,no
4987,g1,193,1st,no
4987,g2,163,2nd,no
4987,g8,78,3rd,no
4987,g4,65,4th,no
4988,g3,250,1st,no
4988,g1,162,2nd,no
4988,g8,67,3rd,no
4988,g4,20,4th,no
4989,g3,242,1st,no
4989,g2,139,2nd,no
4989,g8,78,3rd,no
4989,g4,40,4th,no
4990,g2,164,1st,no
4990,g6,126,2nd,no
4990,g8,125,3rd,no
4990,g1,84,4th,no
4991,g3,134,1st,no
4991,g6,131,2nd,no
4991,g1,126,3rd,no
4991,g8,109,4th,no
4992,g3,211,1st,no
4992,g6,141,2nd,no
4992,g8,95,3rd,no
4992,g2,53,4th,no
4993,g1,171,1st,no
4993,g6,113,2nd,no
4993,g8,113,2nd,no
4993,g4,102,4th,no
4994,g8,171,1st,no
4994,g2,148,2nd,no
4994,g6,109,3rd,no
4994,g4,72,4th,no
4995,g3,137,1st,no
4995,g8,133,2nd,no
4995,g6,128,3rd,no
4995,g4,101,4th,no
4996,g8,160,1st,no
4996,g1,105,2nd,yes
4996,g2,26,3rd,yes
4996,g7,2,4th,no
4997,g3,218,1st,no
4997,g1,140,2nd,no
4997,g8,131,3rd,no
4997,g7,10,4th,no
4998,g3,279,1st,yes
4998,g8,117,2nd,no
4998,g7,86,3rd,no
4998,g2,18,4th,no
4999,g7,157,1st,no
4999,g8,151,2nd,no
4999,g1,101,3rd,no
4999,g4,91,4th,no
5000,g7,160,1st,no
5000,g2,129,2nd,no
5000,g8,113,3rd,no
5000,g4,98,4th,no
5001,g3,263,1st,no
5001,g8,163,2nd,no
5001,g4,72,3rd,no
5001,g7,1,4th,no
5002,g8,183,1st,no
5002,g6,134,2nd,no
5002,g1,111,3rd,no
5002,g7,71,4th,no
5003,g8,147,1st,yes
5003,g6,124,2nd,no
5003,g2,11,3rd,yes
5003,g7,1,4th,no
5004,g8,210,1st,no
5004,g6,153,2nd,no
5004,g3,88,3rd,no
5004,g7,48,4th,no
5005,g8,149,1st,no
5005,g4,140,2nd,no
5005,g6,121,3rd,no
5005,g7,90,4th,no
5006,g3,164,1st,no
5006,g9,141,2nd,no
5006,g1,113,3rd,no
5006,g2,82,4th,no
5007,g2,168,1st,no
5007,g9,144,2nd,no
5007,g1,142,3rd,no
5007,g4,46,4th,no
5008,g3,196,1st,no
5008,g9,135,2nd,no
5008,g1,131,3rd,no
5008,g4,37,4th,no
5009,g2,166,1st,no
5009,g9,162,2nd,no
5009,g3,139,3rd,no
5009,g4,33,4th,no
5010,g2,153,1st,no
5010,g6,132,2nd,no
5010,g9,108,3rd,no
5010,g1,106,4th,no
5011,g3,143,1st,no
5011,g9,135,2nd,no
5011,g6,125,3rd,no
5011,g1,97,4th,no
5012,g2,147,1st,no
5012,g3,120,2nd,no
5012,g6,120,2nd,no
5012,g9,113,4th,no
5013,g9,169,1st,no
5013,g1,152,2nd,no
5013,g6,106,3rd,no
5013,g4,72,4th,no
5014,g9,176,1st,no
5014,g2,149,2nd,no
5014,g6,101,3rd,no
5014,g4,73,4th,no
5015,g9,194,1st,no
5015,g3,119,2nd,no
5015,g6,114,3rd,no
5015,g4,73,4th,no
5016,g9,297,1st,no
5016,g2,100,2nd,no
5016,g1,95,3rd,no
5016,g7,8,4th,no
5017,g9,199,1st,no
5017,g3,162,2nd,no
5017,g1,137,3rd,no
5017,g7,1,4th,no
5018,g3,172,1st,no
5018,g7,133,2nd,no
5018,g9,120,3rd,no
5018,g2,74,4th,no
5019,g9,152,1st,no
5019,g1,128,2nd,no
5019,g4,125,3rd,no
5019,g7,94,4th,no
5020,g4,214,1st,no
5020,g2,145,2nd,no
5020,g9,134,3rd,no
5020,g7,7,4th,no
5021,g3,253,1st,no
5021,g9,170,2nd,no
5021,g4,76,3rd,no
5021,g7,0,4th,no
5022,g7,141,1st,no
5022,g1,128,2nd,no
5022,g6,128,2nd,no
5022,g9,102,4th,no
5023,g2,179,1st,no
5023,g7,110,2nd,no
5023,g9,109,3rd,no
5023,g6,102,4th,no
5024,g9,141,1st,no
5024,g6,140,2nd,no
5024,g7,112,3rd,no
5024,g3,107,4th,no
5025,g4,146,1st,no
5025,g9,140,2nd,no
5025,g6,110,3rd,no
5025,g7,104,4th,no
5026,g9,150,1st,no
5026,g8,129,2nd,no
5026,g1,120,3rd,no
5026,g2,101,4th,no
5027,g9,136,1st,no
5027,g8,134,2nd,no
5027,g3,121,3rd,no
5027,g1,109,4th,no
5028,g3,163,1st,no
5028,g8,138,2nd,no
5028,g9,108,3rd,no
5028,g2,90,4th,no
5029,g9,158,1st,no
5029,g1,150,2nd,no
5029,g8,138,3rd,no
5029,g4,53,4th,no
5030,g8,174,1st,no
5030,g9,139,2nd,no
5030,g4,95,3rd,no
5030,g2,92,4th,no
5031,g3,168,1st,no
5031,g9,149,2nd,no
5031,g8,118,3rd,no
5031,g4,64,4th,no
5032,g6,144,1st,no
5032,g9,134,2nd,no
5032,g1,119,3rd,no
5032,g8,100,4th,no
5033,g8,217,1st,no
5033,g6,113,2nd,no
5033,g9,87,3rd,no
5033,g2,83,4th,no
5034,g9,145,1st,no
5034,g6,133,2nd,no
5034,g8,118,3rd,no
5034,g3,103,4th,no
5035,g8,132,1st,no
5035,g9,129,2nd,no
5035,g6,120,3rd,no
5035,g4,119,4th,no
5036,g9,210,1st,no
5036,g8,143,2nd,no
5036,g1,131,3rd,no
5036,g7,15,4th,no
5037,g8,180,1st,no
5037,g2,175,2nd,no
5037,g9,145,3rd,no
5037,g7,0,4th,no
5038,g3,155,1st,no
5038,g8,134,2nd,no
5038,g9,133,3rd,no
5038,g7,78,4th,no
5039,g4,149,1st,no
5039,g8,139,2nd,no
5039,g7,110,3rd,no
5039,g9,101,4th,no
5040,g8,158,1st,no
5040,g6,136,2nd,no
5040,g9,105,3rd,no
5040,g7,101,4th,no
5881,g3,10,1st,no
5881,g4,5,2nd,no
5881,g2,3,3rd,no
5881,g1,2,4th,no
5882,g2,7,1st,no
5882,g3,6,2nd,no
5882,g6,5,3rd,no
5882,g1,2,4th,no
5883,g2,8,1st,no
5883,g6,6,2nd,no
5883,g4,3,3rd,no
5883,g1,2,4th,no
5884,g1,8,1st,no
5884,g4,8,1st,no
5884,g3,2,3rd,no
5884,g6,2,3rd,no
5885,g2,6,1st,no
5885,g6,6,1st,no
5885,g3,4,3rd,no
5885,g4,4,3rd,no
5886,g3,7,1st,no
5886,g1,5,2nd,no
5886,g7,5,2nd,no
5886,g2,3,4th,no
5887,g2,6,1st,no
5887,g7,6,1st,no
5887,g1,5,3rd,no
5887,g4,2,4th,no
5888,g4,7,1st,no
5888,g7,5,2nd,no
5888,g3,4,3rd,no
5888,g1,3,4th,no
5889,g2,6,1st,no
5889,g3,5,2nd,no
5889,g4,4,3rd,no
5889,g7,4,3rd,no
5890,g7,7,1st,no
5890,g2,5,2nd,no
5890,g6,5,2nd,no
5890,g1,2,4th,no
5891,g6,8,1st,no
5891,g3,6,2nd,no
5891,g1,5,3rd,no
5891,g7,1,4th,no
5892,g3,6,1st,no
5892,g2,5,2nd,no
5892,g6,5,2nd,no
5892,g7,4,4th,no
5893,g7,7,1st,no
5893,g4,5,2nd,no
5893,g1,4,3rd,no
5893,g6,4,3rd,no
5894,g2,7,1st,no
5894,g7,5,2nd,no
5894,g4,4,3rd,no
5894,g6,4,3rd,no
5895,g6,6,1st,no
5895,g3,5,2nd,no
5895,g4,5,2nd,no
5895,g7,4,4th,no
5896,g3,8,1st,no
5896,g8,6,2nd,no
5896,g1,3,3rd,no
5896,g2,3,3rd,no
5897,g2,7,1st,no
5897,g8,7,1st,no
5897,g1,3,3rd,no
5897,g4,2,4th,no
5898,g3,7,1st,no
5898,g4,5,2nd,no
5898,g8,5,2nd,no
5898,g1,2,4th,no
5899,g8,8,1st,no
5899,g2,5,2nd,no
5899,g3,4,3rd,no
5899,g4,3,4th,no
5900,g6,7,1st,no
5900,g8,5,2nd,no
5900,g1,4,3rd,no
5900,g2,4,3rd,no
5901,g8,10,1st,no
5901,g3,5,2nd,no
5901,g6,5,2nd,no
5901,g1,0,4th,no
5902,g2,6,1st,no
5902,g8,6,1st,no
5902,g3,5,3rd,no
5902,g6,3,4th,no
5903,g1,7,1st,no
5903,g6,6,2nd,no
5903,g8,4,3rd,no
5903,g4,3,4th,no
5904,g2,13,1st,no
5904,g6,4,2nd,no
5904,g8,3,3rd,no
5904,g4,0,4th,no
5905,g6,7,1st,no
5905,g3,6,2nd,no
5905,g4,5,3rd,no
5905,g8,2,4th,no
5906,g8,8,1st,no
5906,g2,7,2nd,no
5906,g1,2,3rd,no
5906,g7,2,3rd,no
5907,g8,9,1st,no
5907,g7,5,2nd,no
5907,g3,4,3rd,no
5907,g1,2,4th,no
5908,g8,8,1st,no
5908,g3,6,2nd,no
5908,g7,4,3rd,no
5908,g2,2,4th,no
5909,g8,9,1st,no
5909,g4,6,2nd,no
5909,g1,2,3rd,no
5909,g7,2,3rd,no
5910,g7,7,1st,no
5910,g8,6,2nd,no
5910,g2,4,3rd,no
5910,g4,3,4th,no
5911,g4,7,1st,no
5911,g8,7,1st,no
5911,g3,4,3rd,no
5911,g7,2,4th,no
5912,g7,10,1st,no
5912,g1,4,2nd,no
5912,g8,4,2nd,no
5912,g6,2,4th,no
5913,g8,9,1st,no
5913,g2,4,2nd,no
5913,g6,4,2nd,no
5913,g7,3,4th,no
5914,g8,7,1st,no
5914,g3,5,2nd,no
5914,g6,5,2nd,no
5914,g7,3,4th,no
5915,g8,7,1st,no
5915,g6,6,2nd,no
5915,g4,4,3rd,no
5915,g7,3,4th,no
5916,g3,6,1st,no
5916,g9,6,1st,no
5916,g1,5,3rd,no
5916,g2,2,4th,no
5917,g2,9,1st,no
5917,g9,9,1st,no
5917,g1,1,3rd,no
5917,g4,1,3rd,no
5918,g3,7,1st,no
5918,g9,7,1st,no
5918,g4,4,3rd,no
5918,g1,2,4th,no
5919,g2,6,1st,no
5919,g4,6,1st,no
5919,g9,5,3rd,no
5919,g3,3,4th,no
5920,g6,9,1st,no
5920,g1,4,2nd,no
5920,g2,4,2nd,no
5920,g9,2,4th,no
5921,g3,8,1st,no
5921,g9,5,2nd,no
5921,g6,4,3rd,no
5921,g1,3,4th,no
5922,g3,7,1st,no
5922,g9,6,2nd,no
5922,g6,4,3rd,no
5922,g2,3,4th,no
5923,g6,9,1st,no
5923,g1,5,2nd,no
5923,g4,4,3rd,no
5923,g9,1,4th,no
5924,g2,6,1st,no
5924,g4,6,1st,no
5924,g9,5,3rd,no
5924,g6,3,4th,no
5925,g3,6,1st,no
5925,g9,6,1st,no
5925,g4,4,3rd,no
5925,g6,4,3rd,no
5926,g9,8,1st,no
5926,g2,7,2nd,no
5926,g7,3,3rd,no
5926,g1,1,4th,no
5927,g9,8,1st,no
5927,g1,7,2nd,no
5927,g7,3,3rd,no
5927,g3,2,4th,no
5928,g3,9,1st,no
5928,g7,9,1st,no
5928,g2,2,3rd,no
5928,g9,0,4th,no
5929,g4,7,1st,no
5929,g7,6,2nd,no
5929,g9,5,3rd,no
5929,g1,1,4th,no
5930,g2,6,1st,no
5930,g4,5,2nd,no
5930,g7,4,3rd,no
5930,g9,4,3rd,no
5931,g4,7,1st,no
5931,g7,5,2nd,no
5931,g3,4,3rd,no
5931,g9,4,3rd,no
5932,g9,11,1st,no
5932,g1,3,2nd,no
5932,g6,3,2nd,no
5932,g7,3,2nd,no
5933,g9,6,1st,no
5933,g2,5,2nd,no
5933,g6,5,2nd,no
5933,g7,4,4th,no
5934,g9,6,1st,no
5934,g3,5,2nd,no
5934,g7,5,2nd,no
5934,g6,4,4th,no
5935,g9,7,1st,no
5935,g6,5,2nd,no
5935,g4,4,3rd,no
5935,g7,4,3rd,no
5936,g8,7,1st,no
5936,g2,6,2nd,no
5936,g9,4,3rd,no
5936,g1,3,4th,no
5937,g1,8,1st,no
5937,g8,8,1st,no
5937,g3,3,3rd,no
5937,g9,0,4th,no
5938,g8,9,1st,no
5938,g3,4,2nd,no
5938,g9,4,2nd,no
5938,g2,3,4th,no
5939,g8,7,1st,no
5939,g1,6,2nd,no
5939,g4,6,2nd,no
5939,g9,0,4th,no
5940,g2,7,1st,no
5940,g4,6,2nd,no
5940,g8,5,3rd,no
5940,g9,2,4th,no
5941,g4,6,1st,no
5941,g8,6,1st,no
5941,g3,5,3rd,no
5941,g9,3,4th,no
5942,g8,6,1st,no
5942,g9,6,1st,no
5942,g1,4,3rd,no
5942,g6,4,3rd,no
5943,g9,7,1st,no
5943,g6,6,2nd,no
5943,g2,4,3rd,no
5943,g8,3,4th,no
5944,g8,8,1st,no
5944,g3,4,2nd,no
5944,g6,4,2nd,no
5944,g9,4,2nd,no
5945,g8,8,1st,no
5945,g4,6,2nd,no
5945,g6,3,3rd,no
5945,g9,3,3rd,no
5946,g8,9,1st,no
5946,g7,7,2nd,no
5946,g1,2,3rd,no
5946,g9,1,4th,no
5947,g2,10,1st,no
5947,g8,5,2nd,no
5947,g7,4,3rd,no
5947,g9,1,4th,no
5948,g3,7,1st,no
5948,g8,6,2nd,no
5948,g9,6,2nd,no
5948,g7,1,4th,no
5949,g8,9,1st,no
5949,g4,4,2nd,no
5949,g7,3,3rd,no
5949,g9,3,3rd,no
5950,g7,11,1st,no
5950,g8,5,2nd,no
5950,g6,3,3rd,no
5950,g9,1,4th,no
5951,g1,9,1st,no
5951,g4,4,2nd,no
5951,g2,3,3rd,no
5951,g3,3,3rd,no
5952,g3,7,1st,no
5952,g2,6,2nd,no
5952,g1,4,3rd,no
5952,g6,3,4th,no
5953,g1,5,1st,no
5953,g2,5,1st,no
5953,g4,5,1st,no
5953,g6,5,1st,no
5954,g3,7,1st,no
5954,g1,6,2nd,no
5954,g6,4,3rd,no
5954,g4,3,4th,no
5955,g2,6,1st,no
5955,g4,6,1st,no
5955,g3,5,3rd,no
5955,g6,3,4th,no
5956,g7,7,1st,no
5956,g1,6,2nd,no
5956,g3,4,3rd,no
5956,g2,2,4th,no
5957,g2,9,1st,no
5957,g7,6,2nd,no
5957,g4,3,3rd,no
5957,g1,1,4th,no
5958,g1,5,1st,no
5958,g3,5,1st,no
5958,g7,5,1st,no
5958,g4,4,4th,no
5959,g7,9,1st,no
5959,g2,4,2nd,no
5959,g3,4,2nd,no
5959,g4,2,4th,no
5960,g2,10,1st,no
5960,g7,5,2nd,no
5960,g1,4,3rd,no
5960,g6,1,4th,no
5961,g3,7,1st,no
5961,g1,5,2nd,no
5961,g6,4,3rd,no
5961,g7,3,4th,no
5962,g7,8,1st,no
5962,g2,5,2nd,no
5962,g3,4,3rd,no
5962,g6,3,4th,no
5963,g7,10,1st,no
5963,g1,5,2nd,no
5963,g6,3,3rd,no
5963,g4,2,4th,no
5964,g7,8,1st,no
5964,g2,6,2nd,no
5964,g4,4,3rd,no
5964,g6,2,4th,no
5965,g7,10,1st,no
5965,g4,4,2nd,no
5965,g6,3,3rd,no
5965,g3,2,4th,no
5966,g3,8,1st,no
5966,g8,7,2nd,no
5966,g1,3,3rd,no
5966,g2,1,4th,no
5967,g8,8,1st,no
5967,g1,5,2nd,no
5967,g2,4,3rd,no
5967,g4,2,4th,no
5968,g3,6,1st,no
5968,g8,6,1st,no
5968,g1,4,3rd,no
5968,g4,3,4th,no
5969,g8,7,1st,no
5969,g2,6,2nd,no
5969,g3,4,3rd,no
5969,g4,3,4th,no
5970,g8,11,1st,no
5970,g6,4,2nd,no
5970,g2,3,3rd,no
5970,g1,2,4th,no
5971,g8,11,1st,no
5971,g1,5,2nd,no
5971,g3,2,3rd,no
5971,g6,2,3rd,no
5972,g8,11,1st,no
5972,g2,5,2nd,no
5972,g3,3,3rd,no
5972,g6,1,4th,no
5973,g4,7,1st,no
5973,g8,7,1st,no
5973,g6,3,3rd,no
5973,g1,2,4th,no
5974,g8,9,1st,no
5974,g4,4,2nd,no
5974,g6,4,2nd,no
5974,g2,3,4th,no
5975,g4,7,1st,no
5975,g8,5,2nd,no
5975,g3,4,3rd,no
5975,g6,3,4th,no
5976,g1,6,1st,no
5976,g2,6,1st,no
5976,g8,4,3rd,no
5976,g7,3,4th,no
5977,g1,6,1st,no
5977,g8,6,1st,no
5977,g7,4,3rd,no
5977,g3,3,4th,no
5978,g8,10,1st,no
5978,g3,4,2nd,no
5978,g7,3,3rd,no
5978,g2,2,4th,no
5979,g8,10,1st,no
5979,g4,6,2nd,no
5979,g7,3,3rd,no
5979,g1,1,4th,no
5980,g7,6,1st,no
5980,g8,6,1st,no
5980,g2,5,3rd,no
5980,g4,3,4th,no
5981,g7,7,1st,no
5981,g8,6,2nd,no
5981,g3,4,3rd,no
5981,g4,2,4th,no
5982,g7,8,1st,no
5982,g8,5,2nd,no
5982,g6,3,3rd,no
5982,g1,1,4th,no
5983,g2,6,1st,no
5983,g6,5,2nd,no
5983,g7,5,2nd,no
5983,g8,4,4th,no
5984,g8,9,1st,no
5984,g7,6,2nd,no
5984,g3,4,3rd,no
5984,g6,1,4th,no
5985,g8,7,1st,no
5985,g4,5,2nd,no
5985,g6,4,3rd,no
5985,g7,4,3rd,no
5986,g3,8,1st,no
5986,g9,6,2nd,no
5986,g1,4,3rd,no
5986,g2,2,4th,no
5987,g2,8,1st,no
5987,g1,5,2nd,no
5987,g9,4,3rd,no
5987,g4,3,4th,no
5988,g3,6,1st,no
5988,g1,5,2nd,no
5988,g9,5,2nd,no
5988,g4,3,4th,no
5989,g9,7,1st,no
5989,g3,6,2nd,no
5989,g2,3,3rd,no
5989,g4,3,3rd,no
5990,g9,8,1st,no
5990,g1,6,2nd,no
5990,g2,5,3rd,no
5990,g6,1,4th,no
5991,g9,7,1st,no
5991,g1,6,2nd,no
5991,g6,4,3rd,no
5991,g3,2,4th,no
5992,g9,8,1st,no
5992,g2,4,2nd,no
5992,g3,4,2nd,no
5992,g6,4,2nd,no
5993,g4,7,1st,no
5993,g1,4,2nd,no
5993,g6,4,2nd,no
5993,g9,4,2nd,no
5994,g9,7,1st,no
5994,g2,6,2nd,no
5994,g6,4,3rd,no
5994,g4,3,4th,no
5995,g9,8,1st,no
5995,g3,6,2nd,no
5995,g4,3,3rd,no
5995,g6,3,3rd,no
5996,g2,10,1st,no
5996,g9,7,2nd,no
5996,g7,2,3rd,no
5996,g1,1,4th,no
5997,g3,10,1st,no
5997,g7,5,2nd,no
5997,g9,4,3rd,no
5997,g1,1,4th,no
5998,g7,8,1st,no
5998,g3,6,2nd,no
5998,g2,4,3rd,no
5998,g9,1,4th,no
5999,g9,9,1st,no
5999,g4,5,2nd,no
5999,g7,3,3rd,no
5999,g1,2,4th,no
6000,g7,8,1st,no
6000,g2,5,2nd,no
6000,g9,5,2nd,no
6000,g4,2,4th,no
6001,g3,9,1st,no
6001,g7,6,2nd,no
6001,g9,3,3rd,no
6001,g4,2,4th,no
6002,g9,8,1st,no
6002,g7,7,2nd,no
6002,g6,3,3rd,no
6002,g1,2,4th,no
6003,g2,7,1st,no
6003,g7,7,1st,no
6003,g6,3,3rd,no
6003,g9,3,3rd,no
6004,g3,8,1st,no
6004,g9,6,2nd,no
6004,g7,5,3rd,no
6004,g6,1,4th,no
6005,g9,7,1st,no
6005,g7,6,2nd,no
6005,g6,4,3rd,no
6005,g4,3,4th,no
6006,g2,7,1st,no
6006,g8,7,1st,no
6006,g9,4,3rd,no
6006,g1,1,4th,no
6007,g1,8,1st,no
6007,g8,7,2nd,no
6007,g3,2,3rd,no
6007,g9,2,3rd,no
6008,g8,10,1st,no
6008,g3,5,2nd,no
6008,g9,3,3rd,no
6008,g2,2,4th,no
6009,g8,8,1st,no
6009,g4,6,2nd,no
6009,g9,3,3rd,no
6009,g1,2,4th,no
6010,g8,7,1st,no
6010,g9,6,2nd,no
6010,g2,5,3rd,no
6010,g4,2,4th,no
6011,g3,6,1st,no
6011,g8,6,1st,no
6011,g9,4,3rd,no
6011,g4,3,4th,no
6012,g8,7,1st,no
6012,g9,6,2nd,no
6012,g6,4,3rd,no
6012,g1,3,4th,no
6013,g9,7,1st,no
6013,g8,5,2nd,no
6013,g2,4,3rd,no
6013,g6,4,3rd,no
6014,g3,8,1st,no
6014,g8,8,1st,no
6014,g9,3,3rd,no
6014,g6,1,4th,no
6015,g4,7,1st,no
6015,g9,6,2nd,no
6015,g8,5,3rd,no
6015,g6,2,4th,no
6016,g8,10,1st,no
6016,g9,5,2nd,no
6016,g7,3,3rd,no
6016,g1,1,4th,no
6017,g7,6,1st,no
6017,g2,5,2nd,no
6017,g8,4,3rd,no
6017,g9,4,3rd,no
6018,g8,8,1st,no
6018,g7,5,2nd,no
6018,g3,3,3rd,no
6018,g9,3,3rd,no
6019,g8,8,1st,no
6019,g7,5,2nd,no
6019,g4,3,3rd,no
6019,g9,3,3rd,no
6020,g7,6,1st,no
6020,g8,6,1st,no
6020,g9,6,1st,no
6020,g6,2,4th,no
6021,g3,44,1st,no
6021,g1,31,2nd,no
6021,g2,20,3rd,no
6021,g4,6,4th,no
6022,g2,38,1st,no
6022,g3,26,2nd,no
6022,g1,20,3rd,no
6022,g6,17,4th,no
6023,g2,49,1st,no
6023,g1,27,2nd,no
6023,g6,23,3rd,no
6023,g4,2,4th,no
6024,g3,43,1st,no
6024,g1,33,2nd,no
6024,g6,24,3rd,no
6024,g4,1,4th,no
6025,g3,61,1st,no
6025,g2,20,2nd,no
6025,g6,19,3rd,no
6025,g4,1,4th,no
6026,g1,36,1st,no
6026,g2,23,2nd,no
6026,g7,21,3rd,no
6026,g3,20,4th,no
6027,g2,54,1st,no
6027,g4,29,2nd,no
6027,g1,17,3rd,no
6027,g7,0,4th,no
6028,g1,51,1st,no
6028,g3,31,2nd,no
6028,g4,18,3rd,no
6028,g7,0,4th,no
6029,g2,42,1st,no
6029,g3,42,1st,no
6029,g4,16,3rd,no
6029,g7,1,4th,no
6030,g2,48,1st,no
6030,g6,26,2nd,no
6030,g1,19,3rd,no
6030,g7,8,4th,no
6031,g3,32,1st,no
6031,g1,31,2nd,no
6031,g6,26,3rd,no
6031,g7,12,4th,no
6032,g3,40,1st,no
6032,g2,33,2nd,no
6032,g6,28,3rd,no
6032,g7,0,4th,no
6033,g1,44,1st,no
6033,g6,33,2nd,no
6033,g4,20,3rd,no
6033,g7,4,4th,no
6034,g2,62,1st,no
6034,g6,23,2nd,no
6034,g4,16,3rd,no
6034,g7,0,4th,no
6035,g3,40,1st,no
6035,g6,30,2nd,no
6035,g4,27,3rd,no
6035,g7,4,4th,no
6036,g3,37,1st,no
6036,g8,31,2nd,no
6036,g1,22,3rd,no
6036,g2,11,4th,no
6037,g2,48,1st,no
6037,g1,31,2nd,no
6037,g8,16,3rd,no
6037,g4,5,4th,no
6038,g3,44,1st,no
6038,g8,28,2nd,no
6038,g1,19,3rd,no
6038,g4,10,4th,no
6039,g3,36,1st,no
6039,g4,30,2nd,no
6039,g8,23,3rd,no
6039,g2,12,4th,no
6040,g2,28,1st,no
6040,g8,28,1st,no
6040,g1,23,3rd,no
6040,g6,22,4th,no
6041,g3,40,1st,no
6041,g8,30,2nd,no
6041,g6,19,3rd,no
6041,g1,12,4th,no
6042,g3,35,1st,no
6042,g2,24,2nd,no
6042,g6,23,3rd,no
6042,g8,19,4th,no
6043,g6,31,1st,no
6043,g1,28,2nd,no
6043,g8,25,3rd,no
6043,g4,17,4th,no
6044,g8,39,1st,no
6044,g2,29,2nd,no
6044,g6,21,3rd,no
6044,g4,12,4th,no
6045,g3,31,1st,no
6045,g6,28,2nd,no
6045,g8,27,3rd,no
6045,g4,15,4th,no
6046,g8,42,1st,no
6046,g1,41,2nd,no
6046,g2,18,3rd,no
6046,g7,0,4th,no
6047,g8,46,1st,no
6047,g3,39,2nd,no
6047,g1,15,3rd,no
6047,g7,1,4th,no
6048,g3,39,1st,no
6048,g8,30,2nd,no
6048,g2,28,3rd,no
6048,g7,4,4th,no
6049,g8,54,1st,no
6049,g4,25,2nd,no
6049,g1,22,3rd,no
6049,g7,0,4th,no
6050,g8,40,1st,no
6050,g7,35,2nd,no
6050,g4,14,3rd,no
6050,g2,12,4th,no
6051,g3,39,1st,no
6051,g8,32,2nd,no
6051,g4,28,3rd,no
6051,g7,2,4th,no
6052,g6,41,1st,no
6052,g8,32,2nd,no
6052,g7,15,3rd,no
6052,g1,13,4th,no
6053,g8,43,1st,no
6053,g2,35,2nd,no
6053,g7,15,3rd,no
6053,g6,8,4th,no
6054,g3,33,1st,no
6054,g8,30,2nd,no
6054,g6,25,3rd,no
6054,g7,12,4th,no
6055,g7,30,1st,no
6055,g8,29,2nd,no
6055,g4,23,3rd,no
6055,g6,18,4th,no
