game,name,score,place,timeout
3088,g1,36,2nd,no
3090,g2,29,2nd,no
3090,g6,30,1st,no
3090,g7,19,4th,no
3091,g1,29,3rd,no
3091,g3,30,2nd,no
3091,g6,33,1st,no
3091,g7,9,4th,no
3092,g2,34,1st,no
3093,g4,25,2nd,no
3093,g6,30,1st,no
3093,g7,21,4th,no
3094,g2,51,1st,no
3096,g2,22,3rd,no
3096,g3,26,2nd,no
3096,g8,30,1st,no
3097,g1,32,2nd,no
3098,g3,35,2nd,no
3098,g4,9,4th,no
3098,g8,38,1st,no
3099,g2,26,2nd,no
3100,g2,33,1st,no
3100,g6,18,4th,no
3100,g8,26,2nd,no
3101,g1,25,2nd,no
3102,g3,31,1st,no
3102,g6,28,2nd,no
3102,g8,18,4th,no
3103,g1,49,1st,no
3103,g4,17,3rd,no
3103,g6,16,4th,no
3103,g8,19,2nd,no
3104,g2,51,1st,no
3106,g2,13,3rd,no
3106,g7,3,4th,no
3106,g8,63,1st,no
3107,g1,25,2nd,no
3108,g3,46,1st,no
3108,g7,21,3rd,no
3108,g8,24,2nd,no
3109,g1,50,1st,no
3110,g4,19,4th,no
3110,g7,25,3rd,no
3110,g8,31,1st,no
3111,g3,34,2nd,no
3112,g6,32,1st,no
3112,g7,22,3rd,no
3112,g8,27,2nd,no
3113,g2,22,3rd,no
3113,g6,30,1st,no
3113,g7,21,4th,no
3113,g8,27,2nd,no
3114,g3,35,1st,no
3115,g6,29,2nd,no
3115,g7,30,1st,no
3115,g8,21,3rd,no
3116,g1,31,1st,no
3120,g2,43,1st,no
3120,g6,25,2nd,no
3120,g9,15,4th,no
3121,g1,20,4th,no
3121,g3,33,1st,no
3121,g6,22,3rd,no
3121,g9,25,2nd,no
3122,g2,26,3rd,no
3123,g4,6,4th,no
3123,g6,22,2nd,no
3123,g9,54,1st,no
3124,g2,48,1st,no
3127,g3,37,1st,no
3127,g7,20,3rd,no
3127,g9,29,2nd,no
3128,g2,24,3rd,no
3128,g3,29,1st,no
3128,g7,22,4th,no
3128,g9,25,2nd,no
3129,g1,28,2nd,no
3129,g4,16,4th,no
3129,g7,23,3rd,no
3129,g9,33,1st,no
3130,g2,42,1st,no
3131,g4,17,4th,no
3131,g7,26,2nd,no
3131,g9,25,3rd,no
3132,g1,38,1st,no
3133,g6,21,4th,no
3133,g7,25,3rd,no
3133,g9,27,1st,no
3134,g3,33,1st,no
3135,g6,28,1st,no
3135,g7,26,3rd,no
3135,g9,28,1st,no
3136,g1,32,1st,no
3137,g3,30,1st,no
3137,g8,26,2nd,no
3137,g9,26,2nd,no
3138,g2,26,2nd,no
3138,g3,51,1st,no
3138,g8,4,4th,no
3138,g9,19,3rd,no
3139,g1,33,1st,no
3139,g4,14,4th,no
3139,g8,29,2nd,no
3139,g9,24,3rd,no
3140,g2,37,1st,no
3140,g4,7,4th,no
3140,g8,23,3rd,no
3140,g9,33,2nd,no
3141,g3,56,1st,no
3143,g6,27,2nd,no
3143,g8,28,1st,no
3143,g9,20,4th,no
3144,g3,27,1st,no
3145,g6,29,1st,no
3145,g8,25,2nd,no
3145,g9,23,4th,no
3146,g1,44,1st,no
3147,g7,31,1st,no
3147,g8,28,2nd,no
3147,g9,18,4th,no
3148,g3,44,1st,no
3149,g7,36,1st,no
3149,g8,33,2nd,no
3149,g9,11,4th,no
3150,g6,26,2nd,no
3150,g7,18,4th,no
3150,g8,34,1st,no
3150,g9,23,3rd,no
3151,g1,41,1st,no
3157,g2,31,2nd,no
3157,g4,11,4th,no
3157,g7,33,1st,no
3158,g1,41,1st,no
3160,g2,34,1st,no
3160,g6,23,2nd,no
3160,g7,23,2nd,no
3161,g1,37,1st,no
3162,g3,17,4th,no
3162,g6,30,1st,no
3162,g7,28,2nd,no
3163,g1,33,1st,no
3163,g4,21,3rd,no
3163,g6,21,3rd,no
3163,g7,25,2nd,no
3164,g2,43,1st,no
3165,g4,27,2nd,no
3165,g6,22,3rd,no
3165,g7,22,3rd,no
3166,g1,41,1st,no
3169,g3,46,1st,no
3169,g4,4,4th,no
3169,g8,22,3rd,no
3170,g1,32,1st,no
3171,g3,29,1st,no
3171,g6,17,4th,no
3171,g8,28,2nd,no
3172,g2,35,1st,no
3173,g4,23,3rd,no
3173,g6,24,2nd,no
3173,g8,22,4th,no
3174,g2,35,1st,no
3175,g4,26,2nd,no
3175,g6,19,4th,no
3175,g8,26,2nd,no
3176,g1,34,1st,no
3176,g2,16,4th,no
3176,g7,26,2nd,no
3176,g8,24,3rd,no
3177,g1,37,1st,no
3178,g3,41,1st,no
3178,g7,28,2nd,no
3178,g8,16,3rd,no
3179,g1,30,2nd,no
3179,g4,15,3rd,no
3179,g7,14,4th,no
3179,g8,41,1st,no
3180,g2,41,1st,no
3180,g4,14,4th,no
3180,g7,27,2nd,no
3180,g8,18,3rd,no
3181,g3,46,1st,no
3182,g6,31,1st,no
3182,g7,19,4th,no
3182,g8,23,3rd,no
3183,g2,32,1st,no
3185,g6,27,2nd,no
3185,g7,32,1st,no
3185,g8,25,3rd,no
3186,g1,29,2nd,no
3186,g2,14,4th,no
3186,g3,30,1st,no
3186,g9,28,3rd,no
3187,g1,36,2nd,no
3188,g3,36,1st,no
3188,g4,11,4th,no
3188,g9,31,2nd,no
3189,g2,31,1st,no
3189,g3,21,3rd,no
3189,g4,19,4th,no
3189,g9,30,2nd,no
3190,g1,33,1st,no
3192,g3,28,2nd,no
3192,g6,19,3rd,no
3192,g9,34,1st,no
3193,g1,32,1st,no
3193,g4,13,4th,no
3193,g6,26,3rd,no
3193,g9,29,2nd,no
3194,g2,39,1st,no
3195,g4,21,4th,no
3195,g6,24,2nd,no
3195,g9,32,1st,no
3196,g1,29,1st,no
3197,g3,27,1st,no
3197,g7,26,3rd,no
3197,g9,27,1st,no
3198,g2,22,3rd,no
3198,g3,21,4th,no
3198,g7,25,2nd,no
3198,g9,32,1st,no
3199,g1,27,2nd,no
3199,g4,15,4th,no
3199,g7,27,2nd,no
3199,g9,31,1st,no
3200,g2,37,1st,no
3202,g6,15,4th,no
3202,g7,21,3rd,no
3202,g9,41,1st,no
3203,g2,25,2nd,no
3205,g6,30,1st,no
3205,g7,23,3rd,no
3205,g9,30,1st,no
3206,g1,31,1st,no
3208,g3,24,3rd,no
3208,g8,30,2nd,no
3208,g9,33,1st,no
3209,g1,30,2nd,no
3209,g4,11,4th,no
3209,g8,25,3rd,no
3209,g9,35,1st,no
3210,g2,35,1st,no
3211,g4,12,4th,no
3211,g8,31,2nd,no
3211,g9,34,1st,no
3212,g1,28,1st,no
3215,g6,29,2nd,no
3215,g8,24,3rd,no
3215,g9,32,1st,no
3216,g1,27,3rd,no
3216,g7,16,4th,no
3216,g8,28,2nd,no
3216,g9,30,1st,no
3217,g2,31,1st,no
3217,g7,27,3rd,no
3217,g8,29,2nd,no
3217,g9,14,4th,no
3218,g3,37,1st,no
3219,g7,27,1st,no
3219,g8,27,1st,no
3219,g9,23,3rd,no
3220,g6,33,2nd,yes
3220,g7,0,4th,no
3220,g8,25,3rd,yes
3220,g9,43,1st,no
3221,g1,200,1st,no
3221,g2,52,4th,no
3221,g3,183,2nd,no
3221,g4,64,3rd,no
3222,g1,115,3rd,no
3223,g2,141,2nd,no
3223,g4,90,4th,no
3223,g6,104,3rd,no
3224,g1,135,2nd,no
3225,g3,192,1st,no
3225,g4,8,4th,no
3225,g6,135,3rd,no
3226,g1,160,2nd,no
3226,g2,24,3rd,no
3226,g3,312,1st,no
3226,g7,3,4th,no
3227,g1,160,3rd,no
3227,g2,165,2nd,no
3227,g4,173,1st,no
3227,g7,1,4th,no
3228,g1,131,2nd,no
3229,g3,228,1st,no
3229,g4,75,3rd,no
3229,g7,8,4th,no
3230,g1,173,1st,no
3230,g2,136,3rd,no
3230,g6,18,4th,no
3230,g7,172,2nd,no
3231,g1,146,2nd,no
3233,g4,94,3rd,no
3233,g6,167,2nd,no
3233,g7,24,4th,no
3234,g2,196,1st,no
3235,g4,114,3rd,no
3235,g6,171,2nd,no
3235,g7,1,4th,no
3236,g1,145,2nd,no
3236,g2,73,4th,no
3236,g3,152,1st,no
3236,g8,129,3rd,no
3237,g1,128,3rd,no
3238,g3,117,3rd,no
3238,g4,66,4th,no
3238,g8,176,1st,no
3239,g2,113,2nd,no
3240,g2,153,1st,no
3240,g6,111,4th,no
3240,g8,119,2nd,no
3241,g1,113,3rd,no
3243,g4,46,4th,no
3243,g6,61,3rd,no
3243,g8,213,1st,no
3244,g2,167,1st,no
3245,g4,129,2nd,no
3245,g6,67,4th,no
3245,g8,111,3rd,no
3246,g1,97,3rd,no
3246,g2,193,1st,no
3246,g7,47,4th,no
3246,g8,162,2nd,no
3247,g1,97,3rd,no
3247,g3,201,1st,no
3247,g7,14,4th,no
3247,g8,188,2nd,no
3248,g2,94,2nd,no
3249,g4,56,3rd,no
3249,g7,6,4th,no
3249,g8,287,1st,no
3250,g2,110,2nd,no
3251,g4,120,3rd,no
3251,g7,134,2nd,no
3251,g8,7,4th,no
3252,g1,86,4th,no
3254,g6,88,2nd,no
3254,g7,72,3rd,no
3254,g8,38,4th,no
3255,g4,119,3rd,no
3255,g6,35,4th,no
3255,g7,202,1st,no
3255,g8,144,2nd,no
3256,g1,109,3rd,no
3257,g2,155,1st,no
3257,g4,45,4th,no
3257,g9,149,3rd,no
3258,g1,99,3rd,no
3259,g3,163,2nd,no
3259,g4,41,4th,no
3259,g9,108,3rd,no
3260,g1,95,4th,no
3261,g3,106,3rd,no
3261,g6,158,1st,no
3261,g9,103,4th,no
3262,g2,97,4th,no
3265,g4,38,4th,no
3265,g6,102,3rd,no
3265,g9,174,2nd,no
3266,g1,91,3rd,no
3267,g3,233,1st,no
3267,g7,17,4th,no
3267,g9,135,2nd,no
3268,g2,60,3rd,no
3269,g4,64,4th,no
3269,g7,126,2nd,no
3269,g9,124,3rd,no
3270,g2,174,1st,no
3271,g4,117,3rd,no
3271,g7,12,4th,no
3271,g9,146,2nd,no
3272,g1,68,4th,no
3272,g6,190,1st,no
3272,g7,93,3rd,no
3272,g9,148,2nd,no
3273,g2,47,4th,no
3274,g6,38,4th,no
3274,g7,51,3rd,no
3274,g9,156,2nd,no
3275,g4,127,2nd,no
3275,g6,87,4th,no
3275,g7,178,1st,no
3275,g9,107,3rd,no
3276,g1,112,3rd,no
3276,g2,142,2nd,no
3276,g8,95,4th,no
3276,g9,150,1st,no
3277,g1,107,3rd,no
3278,g3,102,4th,no
3278,g8,119,3rd,no
3278,g9,126,2nd,no
3279,g1,96,3rd,no
3281,g4,47,4th,no
3281,g8,126,2nd,no
3281,g9,126,2nd,no
3282,g1,152,2nd,no
3282,g6,161,1st,no
3282,g8,123,3rd,no
3282,g9,63,4th,no
3283,g2,142,1st,no
3283,g6,106,4th,no
3283,g8,138,2nd,no
3283,g9,113,3rd,no
3284,g3,104,4th,no
3284,g6,144,1st,no
3284,g8,139,2nd,no
3284,g9,113,3rd,no
3285,g4,99,4th,no
3286,g7,118,3rd,no
3286,g8,152,1st,no
3286,g9,94,4th,no
3287,g2,25,4th,no
3288,g7,2,4th,no
3288,g8,114,2nd,no
3288,g9,101,3rd,no
3289,g4,131,2nd,no
3289,g7,115,3rd,no
3289,g8,189,1st,no
3289,g9,64,4th,no
3290,g6,66,3rd,no
3291,g2,138,2nd,no
3291,g3,88,4th,no
3291,g4,123,3rd,no
3292,g1,147,1st,no
3292,g2,145,2nd,no
3292,g3,120,3rd,no
3292,g6,88,4th,no
3293,g1,144,2nd,no
3294,g3,192,1st,no
3294,g4,39,4th,no
3294,g6,84,3rd,no
3295,g2,64,4th,no
3296,g2,145,1st,no
3296,g3,145,1st,no
3296,g7,70,4th,no
3297,g1,140,3rd,no
3298,g3,126,2nd,no
3298,g4,107,3rd,no
3298,g7,74,4th,no
3299,g2,107,3rd,no
3301,g3,98,4th,no
3301,g6,106,3rd,no
3301,g7,123,2nd,no
3302,g2,135,2nd,no
3305,g4,133,2nd,no
3305,g6,124,3rd,no
3305,g7,31,4th,no
3306,g1,170,1st,no
3306,g2,57,4th,no
3306,g3,105,3rd,no
3306,g8,167,2nd,no
3307,g1,145,2nd,no
3308,g3,141,2nd,no
3308,g4,82,4th,no
3308,g8,126,3rd,no
3309,g2,109,3rd,no
3311,g3,93,3rd,no
3311,g6,138,2nd,no
3311,g8,88,4th,no
3312,g2,141,1st,no
3313,g4,120,2nd,no
3313,g6,104,3rd,no
3313,g8,104,3rd,no
3314,g2,105,4th,no
3315,g4,117,2nd,no
3315,g6,109,4th,no
3315,g8,112,3rd,no
3316,g1,118,3rd,no
3317,g3,97,4th,no
3317,g7,123,2nd,no
3317,g8,121,3rd,no
3318,g2,92,4th,no
3319,g4,87,3rd,no
3319,g7,41,4th,no
3319,g8,206,1st,no
3320,g2,151,2nd,no
3320,g4,101,3rd,no
3320,g7,85,4th,no
3320,g8,162,1st,no
3321,g3,121,3rd,no
3322,g6,121,3rd,no
3322,g7,89,4th,no
3322,g8,149,1st,no
3323,g2,130,3rd,no
3323,g6,97,4th,no
3323,g7,139,1st,no
3323,g8,134,2nd,no
3324,g3,99,4th,no
3326,g2,86,4th,no
3326,g3,111,3rd,no
3326,g9,150,2nd,no
3327,g1,132,3rd,no
3328,g3,118,3rd,no
3328,g4,40,4th,no
3328,g9,172,1st,no
3329,g2,143,3rd,no
3329,g3,153,2nd,no
3329,g4,46,4th,no
3329,g9,158,1st,no
3330,g1,137,2nd,no
3331,g3,79,4th,no
3331,g6,128,3rd,no
3331,g9,142,2nd,no
3332,g2,126,2nd,no
3332,g3,99,4th,no
3332,g6,116,3rd,no
3332,g9,159,1st,no
3333,g1,69,4th,no
3334,g4,58,4th,no
3334,g6,114,3rd,no
3334,g9,169,1st,no
3335,g3,151,2nd,no
3335,g4,68,4th,no
3335,g6,114,3rd,no
3335,g9,167,1st,no
3336,g1,114,3rd,no
3336,g2,147,1st,no
3336,g7,111,4th,no
3336,g9,127,2nd,no
3337,g1,105,3rd,no
3337,g3,102,4th,no
3337,g7,122,2nd,no
3337,g9,170,1st,no
3338,g2,80,4th,no
3339,g4,98,3rd,no
3339,g7,97,4th,no
3339,g9,145,2nd,no
3340,g2,153,2nd,no
3340,g4,45,4th,no
3340,g7,141,3rd,no
3340,g9,160,1st,no
3341,g3,143,2nd,no
3341,g4,86,4th,no
3341,g7,144,1st,no
3341,g9,126,3rd,no
3342,g1,136,2nd,no
3343,g6,119,3rd,no
3343,g7,97,4th,no
3343,g9,140,2nd,no
3344,g3,79,4th,no
3347,g3,102,4th,no
3347,g8,106,3rd,no
3347,g9,142,2nd,no
3348,g2,70,4th,no
3350,g4,56,4th,no
3350,g8,114,3rd,no
3350,g9,173,1st,no
3351,g3,137,2nd,no
3351,g4,82,4th,no
3351,g8,85,3rd,no
3351,g9,195,1st,no
3352,g1,123,3rd,no
3352,g6,134,2nd,no
3352,g8,92,4th,no
3352,g9,150,1st,no
3353,g2,115,3rd,no
3353,g6,114,4th,no
3353,g8,118,2nd,no
3353,g9,152,1st,no
3354,g3,101,4th,no
3354,g6,106,3rd,no
3354,g8,111,2nd,no
3354,g9,182,1st,no
3355,g4,95,4th,no
3356,g7,109,4th,no
3356,g8,113,3rd,no
3356,g9,115,2nd,no
3357,g2,151,1st,no
3357,g7,116,3rd,no
3357,g8,106,4th,no
3357,g9,126,2nd,no
3358,g3,125,2nd,no
3358,g7,120,3rd,no
3358,g8,140,1st,no
3358,g9,114,4th,no
3359,g4,89,4th,no
3360,g7,118,3rd,no
3360,g8,131,2nd,no
3360,g9,135,1st,no
4201,g1,7,1st,no
4342,g2,25,3rd,no
4342,g3,27,2nd,no
4342,g6,30,1st,no
4343,g1,22,3rd,no
4343,g2,46,1st,no
4343,g4,9,4th,no
4343,g6,24,2nd,no
4344,g1,35,2nd,no
4345,g3,36,1st,no
4345,g4,8,4th,no
4345,g6,28,3rd,no
4346,g1,30,1st,no
4346,g2,28,2nd,no
4346,g3,24,3rd,no
4346,g7,18,4th,no
4347,g1,32,2nd,no
4347,g2,41,1st,no
4347,g4,2,4th,no
4347,g7,25,3rd,no
4348,g1,35,2nd,no
4348,g3,58,1st,no
4348,g4,7,3rd,no
4348,g7,0,4th,no
4349,g2,50,1st,no
4350,g2,34,1st,no
4350,g6,26,2nd,no
4350,g7,18,4th,no
4351,g1,26,3rd,no
4351,g3,39,1st,no
4351,g6,28,2nd,no
4351,g7,7,4th,no
4352,g2,28,1st,no
4352,g3,20,4th,no
4352,g6,28,1st,no
4352,g7,24,3rd,no
4353,g1,59,1st,no
4357,g2,45,1st,no
4357,g4,8,4th,no
4357,g8,38,2nd,no
4358,g1,31,2nd,no
4360,g2,32,1st,no
4360,g6,25,3rd,no
4360,g8,32,1st,no
4361,g1,48,1st,no
4362,g3,29,1st,no
4362,g6,23,3rd,no
4362,g8,26,2nd,no
4363,g1,41,2nd,no
4363,g4,1,4th,no
4363,g6,16,3rd,no
4363,g8,43,1st,no
4364,g2,44,1st,no
4366,g2,33,2nd,no
4366,g7,20,3rd,no
4366,g8,39,1st,no
4367,g1,19,3rd,no
4368,g3,28,2nd,no
4368,g7,31,1st,no
4368,g8,24,3rd,no
4369,g1,21,2nd,no
4369,g4,8,4th,no
4369,g7,20,3rd,no
4369,g8,51,1st,no
4370,g2,34,1st,no
4370,g4,16,3rd,no
4370,g7,34,1st,no
4370,g8,16,3rd,no
4371,g3,54,1st,no
4372,g6,29,2nd,no
4372,g7,29,2nd,no
4372,g8,33,1st,no
4373,g2,23,3rd,no
4375,g6,39,1st,no
4375,g7,24,2nd,no
4375,g8,18,4th,no
4376,g1,27,2nd,no
4376,g2,11,4th,no
4376,g3,40,1st,no
4376,g9,23,3rd,no
4377,g1,29,2nd,no
4378,g3,52,1st,no
4378,g4,0,4th,no
4378,g9,37,2nd,no
4379,g2,39,1st,no
4382,g3,23,3rd,no
4382,g6,27,2nd,no
4382,g9,31,1st,no
4383,g1,54,1st,no
4388,g3,31,1st,no
4388,g7,18,4th,no
4388,g9,29,2nd,no
4389,g1,42,1st,no
4392,g6,24,3rd,no
4392,g7,23,4th,no
4392,g9,28,1st,no
4393,g2,28,1st,no
4393,g6,21,4th,no
4393,g7,25,3rd,no
4393,g9,26,2nd,no
4394,g3,45,1st,no
4395,g6,31,1st,no
4395,g7,27,2nd,no
4395,g9,26,3rd,no
4396,g1,38,1st,no
4397,g3,36,1st,no
4397,g8,22,3rd,no
4397,g9,29,2nd,no
4398,g2,27,2nd,no
4399,g4,13,4th,no
4399,g8,34,1st,no
4399,g9,27,2nd,no
4400,g2,44,1st,no
4403,g6,30,2nd,no
4403,g8,18,4th,no
4403,g9,32,1st,no
4404,g3,37,2nd,no
4405,g6,33,1st,no
4405,g8,28,2nd,no
4405,g9,15,4th,no
4406,g1,26,2nd,no
4406,g7,2,4th,no
4406,g8,53,1st,no
4406,g9,20,3rd,no
4407,g2,42,1st,no
4409,g7,38,1st,no
4409,g8,27,2nd,no
4409,g9,12,4th,no
4410,g6,33,1st,no
4412,g2,40,1st,no
4412,g3,21,2nd,no
4412,g6,21,2nd,no
4413,g1,26,2nd,no
4413,g2,36,1st,no
4413,g4,24,3rd,no
4413,g6,14,4th,no
4414,g1,39,1st,no
4415,g3,38,1st,no
4415,g4,13,4th,no
4415,g6,20,3rd,no
4416,g1,37,1st,no
4417,g2,31,2nd,no
4417,g4,11,4th,no
4417,g7,33,1st,no
4418,g1,32,1st,no
4418,g3,29,2nd,no
4418,g4,11,4th,no
4418,g7,28,3rd,no
4419,g2,35,1st,no
4420,g2,27,1st,no
4420,g6,26,3rd,no
4420,g7,20,4th,no
4421,g1,32,1st,no
4423,g4,19,4th,no
4423,g6,29,1st,no
4423,g7,26,3rd,no
4424,g2,37,1st,no
4425,g4,19,4th,no
4425,g6,27,2nd,no
4425,g7,28,1st,no
4426,g1,34,1st,no
4429,g3,36,1st,no
4429,g4,12,4th,no
4429,g8,34,2nd,no
4430,g1,34,1st,no
4432,g3,31,1st,no
4432,g6,19,3rd,no
4432,g8,31,1st,no
4433,g1,35,1st,no
4433,g4,13,4th,no
4433,g6,28,2nd,no
4433,g8,24,3rd,no
4434,g2,49,1st,no
4437,g3,19,4th,no
4437,g7,30,2nd,no
4437,g8,31,1st,no
4438,g2,24,2nd,no
4438,g3,28,1st,no
4438,g7,24,2nd,no
4438,g8,24,2nd,no
4439,g1,33,2nd,no
4441,g4,16,4th,no
4441,g7,24,3rd,no
4441,g8,33,1st,no
4442,g1,30,1st,no
4442,g6,21,4th,no
4442,g7,28,2nd,no
4442,g8,22,3rd,no
4443,g2,33,1st,no
4445,g6,24,2nd,no
4445,g7,22,3rd,no
4445,g8,39,1st,no
4446,g1,28,1st,no
4446,g2,25,2nd,no
4446,g3,22,4th,no
4446,g9,25,2nd,no
4447,g1,32,1st,no
4447,g2,31,2nd,no
4447,g4,11,4th,no
4447,g9,26,3rd,no
4448,g1,41,1st,no
4450,g2,23,3rd,no
4450,g6,30,2nd,no
4450,g9,32,1st,no
4451,g1,23,2nd,no
4452,g3,21,4th,no
4452,g6,25,2nd,no
4452,g9,31,1st,no
4453,g1,31,2nd,no
4453,g4,12,4th,no
4453,g6,15,3rd,no
4453,g9,43,1st,no
4454,g2,41,1st,no
4455,g4,19,4th,no
4455,g6,26,2nd,no
4455,g9,33,1st,no
4456,g1,27,2nd,no
4459,g4,17,4th,no
4459,g7,22,2nd,no
4459,g9,41,1st,no
4460,g2,34,1st,no
4462,g6,21,4th,no
4462,g7,28,1st,no
4462,g9,26,2nd,no
4463,g2,30,2nd,no
4467,g3,27,1st,no
4467,g8,26,2nd,no
4467,g9,24,3rd,no
4468,g2,30,2nd,no
4469,g4,15,4th,no
4469,g8,25,3rd,no
4469,g9,31,1st,no
4470,g2,42,1st,no
4471,g4,15,4th,no
4471,g8,19,3rd,no
4471,g9,44,1st,no
4472,g1,27,3rd,no
4474,g6,28,2nd,no
4474,g8,24,3rd,no
4474,g9,31,1st,no
4475,g4,27,2nd,no
4475,g6,19,4th,no
4475,g8,20,3rd,no
4475,g9,35,1st,no
4476,g1,28,1st,no
4479,g7,25,2nd,no
4479,g8,21,3rd,no
4479,g9,39,1st,no
4480,g6,26,2nd,no
4480,g7,29,1st,no
4480,g8,21,4th,no
4480,g9,25,3rd,no
4481,g1,162,1st,no
4481,g2,134,2nd,no
4481,g3,128,3rd,no
4481,g4,76,4th,no
4482,g1,102,3rd,no
4484,g3,238,1st,no
4484,g4,3,4th,no
4484,g6,96,3rd,no
4485,g2,158,2nd,no
4486,g2,34,3rd,no
4486,g3,296,1st,no
4486,g7,7,4th,no
4487,g1,130,3rd,no
4488,g3,260,1st,no
4488,g4,82,3rd,no
4488,g7,1,4th,no
4489,g2,42,3rd,no
4492,g3,182,1st,no
4492,g6,40,4th,no
4492,g7,100,3rd,no
4493,g1,167,1st,no
4495,g4,95,3rd,no
4495,g6,135,2nd,no
4495,g7,24,4th,no
4496,g1,120,3rd,no
4497,g2,176,1st,no
4497,g4,11,4th,no
4497,g8,162,2nd,no
4498,g1,141,3rd,no
4498,g3,190,1st,no
4498,g4,22,4th,no
4498,g8,146,2nd,no
4499,g2,119,2nd,no
4499,g3,264,1st,no
4499,g4,12,4th,no
4499,g8,105,3rd,no
4500,g1,64,4th,no
4501,g3,101,4th,no
4501,g6,128,2nd,no
4501,g8,146,1st,no
4502,g2,29,4th,no
4505,g4,161,2nd,no
4505,g6,73,3rd,no
4505,g8,34,4th,no
4506,g1,77,3rd,no
4506,g2,22,4th,no
4506,g7,232,1st,no
4506,g8,168,2nd,no
4507,g1,65,3rd,no
4507,g3,224,1st,no
4507,g7,18,4th,no
4507,g8,192,2nd,no
4508,g2,19,4th,no
4509,g4,76,4th,no
4509,g7,114,3rd,no
4509,g8,162,1st,no
4510,g2,72,4th,no
4511,g4,37,3rd,no
4511,g7,0,4th,no
4511,g8,288,1st,no
4512,g1,54,4th,no
4514,g6,34,4th,no
4514,g7,46,3rd,no
4514,g8,157,2nd,no
4515,g4,91,3rd,no
4517,g2,196,1st,no
4517,g4,19,4th,no
4517,g9,154,2nd,no
4518,g1,99,3rd,no
4519,g3,170,2nd,no
4519,g4,17,4th,no
4519,g9,139,3rd,no
4520,g1,92,3rd,no
4521,g3,174,1st,no
4521,g6,91,4th,no
4521,g9,95,3rd,no
4522,g2,105,4th,no
4523,g4,22,4th,no
4523,g6,92,3rd,no
4523,g9,185,2nd,no
4524,g2,185,1st,no
4525,g4,79,4th,no
4525,g6,117,2nd,no
4525,g9,105,3rd,no
4526,g1,119,3rd,no
4526,g2,37,4th,no
4526,g7,170,2nd,no
4526,g9,173,1st,no
4527,g1,55,3rd,no
4529,g4,86,4th,no
4529,g7,92,3rd,no
4529,g9,141,2nd,no
4530,g2,99,3rd,no
4531,g4,126,3rd,no
4531,g7,26,4th,no
4531,g9,147,2nd,no
4532,g1,113,3rd,no
4534,g6,85,3rd,no
4534,g7,19,4th,no
4534,g9,177,2nd,no
4535,g4,114,2nd,no
4537,g3,101,4th,no
4537,g8,124,2nd,no
4537,g9,119,3rd,no
4538,g2,146,1st,no
4538,g3,95,4th,no
4538,g8,140,2nd,no
4538,g9,119,3rd,no
4539,g1,139,2nd,no
4540,g4,22,4th,no
4540,g8,121,3rd,no
4540,g9,185,1st,no
4541,g3,133,2nd,no
4542,g6,108,4th,no
4542,g8,130,2nd,no
4542,g9,109,3rd,no
4543,g2,151,2nd,no
4543,g6,92,4th,no
4543,g8,152,1st,no
4543,g9,104,3rd,no
4544,g3,99,3rd,no
4546,g7,115,3rd,no
4546,g8,143,2nd,no
4546,g9,79,4th,no
4547,g2,120,3rd,no
4548,g7,1,4th,no
4548,g8,136,2nd,no
4548,g9,119,3rd,no
4549,g4,108,3rd,no
4552,g2,139,2nd,no
4552,g3,90,4th,no
4552,g6,123,3rd,no
4553,g1,141,2nd,no
4554,g3,120,2nd,no
4554,g4,117,3rd,no
4554,g6,79,4th,no
4555,g2,138,2nd,no
4556,g2,152,1st,no
4556,g3,90,4th,no
4556,g7,115,3rd,no
4557,g1,135,3rd,no
4557,g2,162,1st,no
4557,g4,61,4th,no
4557,g7,142,2nd,no
4558,g1,130,2nd,no
4559,g3,123,2nd,no
4559,g4,73,4th,no
4559,g7,102,3rd,no
4560,g1,148,1st,no
4561,g3,92,4th,no
4561,g6,119,3rd,no
4561,g7,129,2nd,no
4562,g2,110,4th,no
4564,g4,87,4th,no
4564,g6,106,3rd,no
4564,g7,129,2nd,no
4565,g3,147,2nd,no
4568,g3,133,2nd,no
4568,g4,51,4th,no
4568,g8,107,3rd,no
4569,g2,133,3rd,no
4570,g2,67,4th,no
4570,g6,114,3rd,no
4570,g8,153,2nd,no
4571,g1,124,3rd,no
4571,g3,105,4th,no
4571,g6,130,2nd,no
4571,g8,140,1st,no
4572,g2,105,4th,no
4573,g4,96,4th,no
4573,g6,101,3rd,no
4573,g8,138,2nd,no
4574,g2,138,2nd,no
4574,g4,141,1st,no
4574,g6,114,3rd,no
4574,g8,107,4th,no
4575,g3,126,2nd,no
4577,g3,111,3rd,no
4577,g7,84,4th,no
4577,g8,132,2nd,no
4578,g2,140,2nd,no
4579,g4,111,4th,no
4579,g7,119,3rd,no
4579,g8,123,2nd,no
4580,g2,134,2nd,no
4580,g4,121,3rd,no
4580,g7,149,1st,no
4580,g8,95,4th,no
4581,g3,102,4th,no
4583,g6,108,3rd,no
4583,g7,159,1st,no
4583,g8,96,4th,no
4584,g3,98,4th,no
4587,g2,140,3rd,no
4587,g4,40,4th,no
4587,g9,158,2nd,no
4588,g1,119,3rd,no
4589,g3,162,1st,no
4589,g4,56,4th,no
4589,g9,135,3rd,no
4590,g1,116,3rd,no
4591,g3,103,4th,no
4591,g6,137,1st,no
4591,g9,132,2nd,no
